galaxyID,FOV,pixel,view,band,PA,n,Re,Ie,Mstar_ahf_cat,b_a,flag
719,15,750,projection_zx,band_g,2.171252154592175,1.8964268786915703,0.8573482828430704,7.201447740149879,103504000.0,0.872890069358284,none
721,19,950,projection_xy,band_g,1.4180753341235244,0.9677452407517968,0.5598598910782807,7.869224130686998,375390000.0,0.8131666143310984,fit
721,19,950,projection_yz,band_g,3.030846756572616,0.5220957882123028,1.7931062492643617,7.483410441999488,375390000.0,0.3186191631873147,none
721,19,950,projection_zx,band_g,1.6979619723680208,1.6303612843559527,2.511994192028251,7.101689576674205,375390000.0,0.3583872822054446,none
723,19,950,projection_xy,band_g,0.595354228029764,0.7043214129730386,2.603489191238333,6.896821090629083,303885000.0,0.74738593574303,none
723,19,950,projection_yz,band_g,1.021958148063907,0.58358688596567,2.389223093244019,6.929081838880243,303885000.0,0.8443732377777006,none
723,19,950,projection_zx,band_g,0.846188892353942,0.5339930192638833,2.3389855182996917,6.996751092853969,303885000.0,0.7963969748632068,none
724,24,1200,projection_xy,band_g,0.5775420961625479,0.6426336537476361,3.093493426076981,6.752123466191187,209604000.0,0.5627763164751922,none
724,24,1200,projection_yz,band_g,1.5060467897778982,0.6882998575893977,2.775423866317224,6.622981049848301,209604000.0,0.951849509155294,none
724,24,1200,projection_zx,band_g,2.1764265170038626,0.9139273279774008,3.1244808486520474,6.617938124573598,209604000.0,0.703570779747281,none
725,31,1550,projection_xy,band_g,0.3165952367058199,4.272761897313845,10.990279013394757,5.755772379836272,1433840000.0,0.6873798559100016,none
725,31,1550,projection_yz,band_g,1.250347766219542,3.777468326507967,7.903033334469244,6.004786598591171,1433840000.0,0.710603212825115,none
725,31,1550,projection_zx,band_g,2.804888842354581,3.268423719952848,4.295614521260321,6.343846589331019,1433840000.0,0.9503742934223512,none
726,20,1000,projection_xy,band_g,0.2725093477672676,1.0259156332205406,3.498768639177754,6.709712106359636,407620000.0,0.3832690593433341,none
726,20,1000,projection_yz,band_g,1.168759758265673,0.914781905801459,3.5856262938655585,6.813047047011433,407620000.0,0.2862078702220656,none
726,20,1000,projection_zx,band_g,0.9218558354251872,0.6632434174083874,1.7998757284684594,6.997063838159825,407620000.0,0.6911100920901327,none
727,16,800,projection_xy,band_g,1.7102081197585546,0.74162905264473,2.7791162472137585,7.030834052465778,167548000.0,0.3246061522936437,none
727,16,800,projection_yz,band_g,2.9706324660993557,1.685348238473618,2.468193800364478,6.766974431772352,167548000.0,0.627939830080036,none
727,16,800,projection_zx,band_g,0.6979703990867065,3.191299007956745,5.903604425236265,5.961579749090997,167548000.0,0.6592494270246564,none
728,22,1100,projection_xy,band_g,1.2923864697732066,0.5580076105394312,0.2521245220209646,8.612606477442537,137708000.0,0.9491032051788252,fit
728,22,1100,projection_yz,band_g,2.310760870610814,0.5342524814643745,0.2478505200757871,8.67206671123755,137708000.0,0.9347990744012484,fit
728,22,1100,projection_zx,band_g,0.2931876161338107,0.5617167760021944,0.2532825752387523,8.606016521300758,137708000.0,0.9284080615589952,fit
729,15,750,projection_xy,band_g,1.8262676780634128,0.7332849270977999,2.0515227252859773,6.673961882036857,194314000.0,0.8645513695593835,none
729,15,750,projection_yz,band_g,1.693162268003245,1.1234996257505427,2.0465962279302,6.762504564950416,194314000.0,0.6016282433598895,none
729,15,750,projection_zx,band_g,2.9719682459339167,0.8290457351154348,2.151812613810347,6.820544496658541,194314000.0,0.5233881128777663,none
730,19,950,projection_xy,band_g,2.400977888439184,1.5281335166233778,1.5234270420110487,7.152387488716041,179657000.0,0.800350097712358,none
730,19,950,projection_yz,band_g,1.6103526115835884,1.8364083672199676,1.611957148996639,7.074317243347978,179657000.0,0.8385221895494601,none
730,19,950,projection_zx,band_g,2.6620891545306944,1.070392021887306,1.260884384474859,7.419684027008182,179657000.0,0.6322572524795711,none
731,27,1350,projection_xy,band_g,1.033509312506012,0.7366224821891836,2.4085243093032496,6.6793011628264365,60695600.0,0.427459046925951,none
731,27,1350,projection_yz,band_g,2.7554212729708816,0.8994763223504576,1.851538504652683,6.618086953358288,60695600.0,0.9082127843459972,none
731,27,1350,projection_zx,band_g,0.4571381959650254,0.9328694262410522,2.7290422200832984,6.440526375468962,60695600.0,0.6421891767454511,none
732,21,1050,projection_xy,band_g,2.852250602030563,1.574293665462239,2.9720994624094863,6.69975605394965,105901000.0,0.6381579110097606,none
732,21,1050,projection_yz,band_g,1.94012107735294,1.2981211599534823,2.4566500754202205,6.805343718557694,105901000.0,0.7266761385918317,none
732,21,1050,projection_zx,band_g,0.3975867223427517,1.057718350707714,1.757081072908087,7.0662028928167455,105901000.0,0.8092459863687483,none
733,24,1200,projection_xy,band_g,2.7074374657829954,0.4500983696015093,3.8236150636398727,6.552338600985339,144678000.0,0.41216655206309,none
733,24,1200,projection_yz,band_g,1.1954404944451105,0.3600000032743611,3.610876804311341,6.454343905059553,144678000.0,0.6567029133640584,fit
733,24,1200,projection_zx,band_g,2.271376285768044,0.4492794061599952,2.951900372704404,6.655277482806775,144678000.0,0.5347386809555631,none
735,16,800,projection_xy,band_g,0.4355738874651587,2.0404436516022035,1.2287285856442562,6.900218900179869,109941000.0,0.8301526597281575,none
735,16,800,projection_yz,band_g,1.7112516761337957,0.5966752637232785,0.3366230824781533,7.69566190513304,109941000.0,0.9585084144998384,fit
735,16,800,projection_zx,band_g,2.02380006472666,1.0906155474492598,0.5504905150488175,7.433937280624888,109941000.0,0.8175038283773159,none
736,23,1150,projection_xy,band_g,0.858406346866867,0.677574757449092,2.6296986555633377,6.671336813511564,199591000.0,0.606406198870011,none
736,23,1150,projection_yz,band_g,0.4495359038737278,0.9435621601264134,2.8973618081888715,6.461793038683232,199591000.0,0.7016779669283252,none
736,23,1150,projection_zx,band_g,1.3617013682198489,0.9387115384712176,3.024027467995132,6.426890698268419,199591000.0,0.7818697579480318,none
738,23,1150,projection_xy,band_g,0.3892745652271409,2.1921506563760835,2.8360642575627426,6.140522722946114,70666800.0,0.7961268808816749,none
738,23,1150,projection_yz,band_g,2.390789319751497,2.200659553577592,2.980060397221879,6.178589827651782,70666800.0,0.6069653872583928,none
738,23,1150,projection_zx,band_g,2.0551355471504427,1.91447536368557,2.9035308299779534,6.270959504770944,70666800.0,0.5853147946937298,none
740,19,950,projection_xy,band_g,0.9738088906913144,0.5527156769595347,1.6391842093087583,7.276424500414729,213703000.0,0.7322184434394129,none
740,19,950,projection_yz,band_g,2.231477108127605,0.5271554033828761,1.6589828728913103,7.435398849673161,213703000.0,0.5217158069326949,none
740,19,950,projection_zx,band_g,3.017144546110088,1.0046395540909296,2.0337864232712453,7.091101480720074,213703000.0,0.6921524611605752,none
741,19,950,projection_xy,band_g,2.7819551326438967,1.0082975763858544,3.169014785025164,6.596079473787494,124939000.0,0.5280081835838424,none
741,19,950,projection_yz,band_g,0.7631984055143064,0.3780795063127882,3.018110582804697,6.772124458838589,124939000.0,0.5057398039799634,none
741,19,950,projection_zx,band_g,2.151223474119082,1.2263748507107892,3.137919299200928,6.663162567884587,124939000.0,0.4277599872732341,none
742,16,800,projection_xy,band_g,2.985026252124566,0.6500332687223904,2.163533238670715,6.369226508455927,58020700.0,0.7137897976965335,none
742,16,800,projection_yz,band_g,2.269043839630833,0.7591017705162709,2.56779153960871,6.218940290881168,58020700.0,0.6900785811528599,none
742,16,800,projection_zx,band_g,2.0127306121997552,0.8280670640178324,2.2638841478506424,6.369242248887245,58020700.0,0.6179912553359981,none
743,23,1150,projection_xy,band_g,0.6853226791968752,0.6166100866133855,5.019338030254328,6.185371617318465,66547200.0,0.2850298116658028,none
743,23,1150,projection_yz,band_g,1.3191630288838192,0.5552815181902684,3.870031516661322,6.334504626298743,66547200.0,0.3426184150114594,none
743,23,1150,projection_zx,band_g,0.2240809620208985,0.422616148330296,3.240279509322062,6.424383971849006,66547200.0,0.4120536980874049,none
744,24,1200,projection_xy,band_g,0.3400166910929755,0.6307574995798169,3.298748690883048,6.764847347254278,187291000.0,0.5240842851444716,none
744,24,1200,projection_yz,band_g,1.1502176034665654,0.9743762354935158,3.812020458103488,6.708184368454822,187291000.0,0.4299759093054091,none
744,24,1200,projection_zx,band_g,0.5465830750530197,0.7119154799054281,2.103409627790893,6.906210905373735,187291000.0,0.9117949057944092,none
745,20,1000,projection_xy,band_g,0.6860342031677947,0.3600000008306028,1.3679203667198463,7.722131132602073,424398000.0,0.6011332572960589,fit
745,20,1000,projection_yz,band_g,1.6188588815875102,1.608954445518573,1.3348252578010915,7.618702208256872,424398000.0,0.539157366820449,none
745,20,1000,projection_zx,band_g,0.284439323724236,0.4164631731428134,1.1028582241050393,7.961374584308636,424398000.0,0.41404530723587,none
749,15,750,projection_xy,band_g,2.45557572818457,1.5989013115464958,0.8257716282749503,7.40898215073581,99722700.0,0.6730168463066367,none
749,15,750,projection_yz,band_g,1.652414687202257,1.3314814939717292,0.6852569203920388,7.581034790144468,99722700.0,0.6691532421291789,none
749,15,750,projection_zx,band_g,0.4228653599580152,1.1904960545072183,0.5088129004947353,7.719037279618139,99722700.0,0.7492467233777211,none
750,34,1700,projection_xy,band_g,0.7280710160896189,0.8096075755495004,0.481553240723064,7.898261605116278,1026410000.0,0.6822363286312122,fit
750,34,1700,projection_yz,band_g,0.1289677123495329,2.833520523100853,2.5003862053294585,6.642696997849897,1026410000.0,0.8008478420679411,none
750,34,1700,projection_zx,band_g,1.2671703511012524,2.4468989681768014,2.4343729029912637,6.736563165558458,1026410000.0,0.6701342713758173,none
752,18,900,projection_xy,band_g,1.7849876229223662,0.8814357889757862,2.59243211507355,6.827065143465325,283347000.0,0.7432436515694801,none
752,18,900,projection_yz,band_g,2.813147375443405,0.8496648310800881,2.837348121423744,6.819518051193727,283347000.0,0.6446101883434106,none
752,18,900,projection_zx,band_g,0.7966401636492343,1.0420574867010284,3.477498164096086,6.861354283834462,283347000.0,0.3524465283730602,none
753,18,900,projection_xy,band_g,0.7077781084587212,1.1852543602701024,2.9555030631231274,6.614667498005135,211568000.0,0.6109568127220795,none
753,18,900,projection_yz,band_g,0.4140688159628176,0.9892556435277396,3.094381025810772,6.5339387355777525,211568000.0,0.7102828739586458,none
753,18,900,projection_zx,band_g,1.1805690724876992,1.401037014828884,3.693702654465164,6.398677356343875,211568000.0,0.6341933134710784,none
754,23,1150,projection_xy,band_g,1.6604261351095695,0.7680878948125325,3.807948228108506,6.510843454214987,106549000.0,0.4629235895612645,none
754,23,1150,projection_yz,band_g,0.1952337063274453,0.4930120382186187,3.023424976492661,6.685602692241421,106549000.0,0.5377902126964643,none
754,23,1150,projection_zx,band_g,0.6513848929716892,0.6264648548923086,4.11451149825175,6.371744274459718,106549000.0,0.5819495250144371,none
755,25,1250,projection_xy,band_g,2.179950900128852,0.6167821123348343,2.955565110858852,6.618738193703799,126396000.0,0.4232673637180263,none
755,25,1250,projection_yz,band_g,3.080992728246758,0.5667215657852567,3.521309039922225,6.382570116157672,126396000.0,0.5314193030989812,none
755,25,1250,projection_zx,band_g,1.2870725279909108,0.7396582775055451,3.860057984615145,6.185907768153943,126396000.0,0.6694852006236156,none
756,19,950,projection_xy,band_g,3.0857295562385456,0.9735346726064584,2.7215313227998763,6.61805990338942,149988000.0,0.4483434486797489,none
756,19,950,projection_yz,band_g,1.6763290598917922,0.7264379386495491,2.554244388173064,6.562691679272793,149988000.0,0.6426436409638167,none
756,19,950,projection_zx,band_g,1.296766101681674,0.7698338374362919,1.676129701790323,6.897634235913112,149988000.0,0.6398354672993832,none
757,20,1000,projection_xy,band_g,0.813054744487058,1.842930199010556,5.466004522241745,6.082774095755106,221803000.0,0.9999997185820494,fit
757,20,1000,projection_yz,band_g,1.6311801541854802,0.6707006321992526,3.5942964958560144,6.830459504072657,221803000.0,0.411977436821321,none
757,20,1000,projection_zx,band_g,0.1633315746411454,0.7388520927854204,3.728544870445365,6.796962915697583,221803000.0,0.4153145349916681,none
758,17,850,projection_xy,band_g,0.6680469383259654,3.457738214790947,5.968979312328795,6.019999523126407,355171000.0,0.7595766755411925,none
758,17,850,projection_yz,band_g,1.9680369473922728,0.3600000015859902,2.0199609979413573,7.230897240972237,355171000.0,0.5003634769227621,fit
758,17,850,projection_zx,band_g,0.8144472508190619,2.5948511707341706,2.7214009848969773,6.565329553453172,355171000.0,0.8468339626743,none
759,17,850,projection_xy,band_g,2.2996499460404958,0.6040762257600918,0.1938951569193496,8.527520506061432,316605000.0,0.9375909718825686,fit
759,17,850,projection_yz,band_g,2.5055865247429607,0.5756430023327923,0.1848017108875365,8.516744163450998,316605000.0,0.9897149959879789,fit
759,17,850,projection_zx,band_g,2.215172773061899,0.5026297979952938,0.1737904128382152,8.581837840304937,316605000.0,0.9884744773046444,fit
761,22,1100,projection_xy,band_g,2.239642782841043,0.7472944518064129,1.927108755982203,6.98741340083058,203847000.0,0.6755523447490704,none
761,22,1100,projection_yz,band_g,3.1001134058052804,1.9046148632429596,4.932635681221069,6.2914264913708005,203847000.0,0.4697374810588104,none
761,22,1100,projection_zx,band_g,1.6214956327716612,0.5026721908486623,3.382845362922477,6.749838575332135,203847000.0,0.4619806542596133,none
762,20,1000,projection_xy,band_g,2.5536360859111835,0.3601938950356816,3.02406799145257,6.474821838153977,101857000.0,0.6544925034006628,fit
762,20,1000,projection_yz,band_g,2.3345838555301044,0.51584238117146,3.3985676199384205,6.4216805613610015,101857000.0,0.5285646089466045,none
762,20,1000,projection_zx,band_g,2.2785732980357314,0.3909505869211538,2.8948805716066786,6.472633887958486,101857000.0,0.6926006631290503,none
763,19,950,projection_xy,band_g,0.6218395125710702,0.5796682209333226,0.2217688438106314,8.473314037887128,381025000.0,0.9288215496426444,fit
763,19,950,projection_yz,band_g,1.5820938225231715,0.5649386238856874,0.2196803149199772,8.471885013135761,381025000.0,0.9255624296741226,fit
763,19,950,projection_zx,band_g,0.3170301012031791,1.951206140842166,1.0165177978669602,7.490615495463948,381025000.0,0.7003732457658391,none
764,26,1300,projection_xy,band_g,1.2036068845750505,1.3438492411204894,5.2732367977438415,6.426355874912446,213285000.0,0.3548077134844195,none
764,26,1300,projection_yz,band_g,1.10855248365742,1.9911272461367755,2.7687430960489303,6.637368672114585,213285000.0,0.5542927625520704,none
764,26,1300,projection_zx,band_g,0.0998477551104411,1.9561236364341343,5.313548868391546,6.314652864359895,213285000.0,0.3784737178122095,none
765,16,800,projection_xy,band_g,1.2947050583502675,0.6692114197418215,2.1384940624605093,6.704307185977108,91496500.0,0.5266745030718719,none
765,16,800,projection_yz,band_g,2.856455846860324,0.494633615135864,2.216273485695769,6.752235706643575,91496500.0,0.4530981889694738,none
765,16,800,projection_zx,band_g,2.141495978292049,0.6017133196859789,2.4355725916181283,6.456714588288957,91496500.0,0.7240040920214424,none
766,27,1350,projection_xy,band_g,1.3262159750470006,0.868400504909155,0.547396530951447,7.584190390209453,108890000.0,0.8099924610430981,fit
766,27,1350,projection_yz,band_g,0.0590441718297625,0.9225735421944232,0.8828442699716333,7.379961060506359,108890000.0,0.5364239182556653,fit
766,27,1350,projection_zx,band_g,1.8178058845355465,0.820591222885906,0.8232538012249032,7.370145833529387,108890000.0,0.5873776606424095,fit
767,19,950,projection_xy,band_g,1.1641275595395024,1.411222885710246,1.092264408787047,7.313806150170691,224529000.0,0.5566486001802946,none
767,19,950,projection_yz,band_g,1.1305733166919396,1.5976653179034264,0.9022943222399492,7.3561183691146095,224529000.0,0.8467337781244959,none
767,19,950,projection_zx,band_g,2.9355515372886143,1.615406831362447,1.3392675640201015,7.193526707912665,224529000.0,0.5698181446200408,none
768,18,900,projection_xy,band_g,0.3596140619931262,1.2400198489028855,2.42658268778959,6.901563383530619,142340000.0,0.4840840910738135,none
768,18,900,projection_yz,band_g,0.5852376561011771,0.5142505787387663,2.904448423910356,6.970108219299182,142340000.0,0.3552117624984733,none
768,18,900,projection_zx,band_g,1.3417063500112434,1.5921568131173411,3.4152373237824487,6.679442299533254,142340000.0,0.390076004260231,none
769,26,1300,projection_xy,band_g,1.3018899445934988,0.988469177295036,4.643515649344955,6.405115365032263,463532000.0,0.5496456783640936,none
769,26,1300,projection_yz,band_g,2.617529528300517,0.7014015198416721,4.245531186951568,6.637236727185038,463532000.0,0.3984997945621442,none
769,26,1300,projection_zx,band_g,2.458671642008362,0.705190725226301,4.6811231800579,6.362249943544898,463532000.0,0.6568230051924862,none
770,27,1350,projection_xy,band_g,1.957577767340658,1.9607608914256405,3.2752011170267874,6.0289500403579455,154827000.0,0.6761211651146871,none
770,27,1350,projection_yz,band_g,0.224649723744287,1.6380492651799838,3.655717355402378,6.060752170151664,154827000.0,0.5437366353177496,none
770,27,1350,projection_zx,band_g,2.2515228315351608,1.77526609645316,4.1797436817789695,5.8871940587783,154827000.0,0.6307862721455241,none
771,16,800,projection_xy,band_g,0.3562316301085034,0.53297245865695,0.2605161270187028,8.344131483618629,232861000.0,0.8666655967882927,fit
771,16,800,projection_yz,band_g,0.4930156513028457,0.5217146595398363,0.3716446257897034,8.182441740729507,232861000.0,0.6183881384624835,fit
771,16,800,projection_zx,band_g,1.3181516590258875,0.4825492909722926,0.3271806550279402,8.25831161031504,232861000.0,0.6675508701766399,fit
772,19,950,projection_xy,band_g,1.817782068007013,1.0369975965449043,1.8522927050930584,6.649621705624948,73053100.0,0.5779388279455555,none
772,19,950,projection_yz,band_g,0.2523164692391134,0.7923857629649935,1.527658328028057,6.810616111019947,73053100.0,0.6171804081176743,none
772,19,950,projection_zx,band_g,2.4350595176905485,0.7090731335261956,2.0408639687762173,6.873741865369755,73053100.0,0.3490836505099703,none
773,20,1000,projection_xy,band_g,1.1205944910426806,0.8391078051604958,3.9202100135473854,6.425948932182265,214018000.0,0.4901759053166211,none
773,20,1000,projection_yz,band_g,1.0497068525907858,0.7229160071269223,2.3252096190474583,6.6090448452363,214018000.0,0.9266474337672528,none
773,20,1000,projection_zx,band_g,0.4701762748846336,0.5700036989566897,3.707427550706551,6.618784594755054,214018000.0,0.3859067115627264,none
774,21,1050,projection_xy,band_g,2.067511238938652,2.1228247047291986,2.5522700095446686,6.8096031666930505,291724000.0,0.4914886860625378,none
774,21,1050,projection_yz,band_g,1.629634721585954,1.5419426977071995,1.7508134270955051,7.022501381363172,291724000.0,0.7120030110677265,none
774,21,1050,projection_zx,band_g,0.1702708755218507,2.077532405795578,2.34132781477182,6.853730514540832,291724000.0,0.5468774098075851,none
775,22,1100,projection_xy,band_g,1.321896891216828,0.6479984667721153,3.6639598575775354,6.721807929225013,233515000.0,0.4111699011581975,none
775,22,1100,projection_yz,band_g,3.053406694247555,1.0074903324442543,2.799232922376409,6.704351316924333,233515000.0,0.6330068590845546,none
775,22,1100,projection_zx,band_g,0.4673731829057246,0.7487204427977192,4.047796927729262,6.558521611262573,233515000.0,0.4409938054543587,none
776,27,1350,projection_xy,band_g,2.145579755134227,1.4540200466236728,3.3261719557715983,6.440917051533831,256053000.0,0.5692174923490684,none
776,27,1350,projection_yz,band_g,3.0607294801673905,2.390472953753102,4.47854249061136,6.060403668368339,256053000.0,0.6859853387103432,none
776,27,1350,projection_zx,band_g,1.0340763762449032,1.9559062112975825,4.485678305211085,6.045395384898115,256053000.0,0.7896331142946278,none
778,19,950,projection_xy,band_g,1.2305741671359756,0.703087406212535,2.0159216722870124,6.662311717583212,141559000.0,0.7055846046399781,none
778,19,950,projection_yz,band_g,2.560117426710738,1.2358350286530912,2.146824298706033,6.540717163850199,141559000.0,0.7273494928193721,none
778,19,950,projection_zx,band_g,2.552494882390238,0.7943666545031163,2.2854215997212712,6.598246337730885,141559000.0,0.6424082709676707,none
779,21,1050,projection_xy,band_g,0.5464583212146061,0.8674367358566055,2.7698013074291783,6.588209661607881,248364000.0,0.6433251127681896,none
779,21,1050,projection_yz,band_g,2.680251123973112,1.5106449567424065,3.365907665115732,6.233394137422787,248364000.0,0.9109533055715848,none
779,21,1050,projection_zx,band_g,1.079973157456997,1.2864132248942597,3.006748126948736,6.39554403601233,248364000.0,0.7877585728387803,none
780,17,850,projection_xy,band_g,2.22483839952105,0.6760523424703021,3.197833408514439,6.411865567183895,206013000.0,0.4623628688853826,none
780,17,850,projection_yz,band_g,1.50166820782469,1.135580586107352,2.6710237363424665,6.421147245281338,206013000.0,0.5644155048961225,none
780,17,850,projection_zx,band_g,0.0333132776321661,0.7138164353562705,2.6938160551260366,6.509285645372682,206013000.0,0.5007274984892396,none
782,21,1050,projection_xy,band_g,1.1091552728639584,2.2874091464960995,1.1350140033820066,6.982059938214476,265989000.0,0.8620115034269005,none
782,21,1050,projection_yz,band_g,0.8304650351924485,2.5225542295129677,2.005855622599682,6.769393423705734,265989000.0,0.6962683623725263,none
782,21,1050,projection_zx,band_g,0.3155524538644245,2.138624440816709,1.009450520388686,7.0558776068538105,265989000.0,0.8882745650242083,none
783,19,950,projection_xy,band_g,2.523105209224391,1.4745616546489102,0.9446348012744712,7.013595141050528,102056000.0,0.9392722161446352,none
783,19,950,projection_yz,band_g,0.2355480569088972,0.7492933175459324,0.4846187284480389,7.452616868476598,102056000.0,0.9741435694729592,fit
783,19,950,projection_zx,band_g,2.1584377544890696,1.23606200550901,0.8435352307227411,7.168977809759938,102056000.0,0.9093726457582628,none
784,30,1500,projection_xy,band_g,0.4544140061353314,0.6377126572441904,4.653582984650024,6.632334097487296,542977000.0,0.4994576878126658,none
784,30,1500,projection_yz,band_g,1.234365896529488,0.5410658357797858,4.105540310145982,6.5848044575262215,542977000.0,0.7272158101611818,none
784,30,1500,projection_zx,band_g,1.486941521069126,0.6905663293940234,3.506065610828498,6.649955734325034,542977000.0,0.8320433079097015,none
789,29,1450,projection_xy,band_g,2.170539952653121,0.428559310753474,3.746849403292533,6.528053520137874,370476000.0,0.8182465397724629,none
789,29,1450,projection_yz,band_g,2.7550357841964974,0.5756081666071498,4.120885136140922,6.450644805467346,370476000.0,0.7473913418525275,none
789,29,1450,projection_zx,band_g,2.344118036810433,0.5271610772572772,4.576250334992903,6.534625179552124,370476000.0,0.5093870924403175,none
790,14,700,projection_xy,band_g,1.3503379376878448,1.158139756707114,0.4519377732038856,7.984604133121554,140905000.0,0.8175429367106523,fit
790,14,700,projection_yz,band_g,2.530535302641013,0.9248707444080694,0.3454654291203593,8.167741605403656,140905000.0,0.932885853114986,fit
790,14,700,projection_zx,band_g,2.6928006610074213,0.8070628263838429,0.3529659072469377,8.201501329164792,140905000.0,0.763760185960059,fit
791,20,1000,projection_xy,band_g,1.235956782387108,1.097495509139406,3.508310838229149,6.516776933986295,78286300.0,0.4424155993049927,none
791,20,1000,projection_yz,band_g,0.4215896512702838,0.6797090673145805,2.7317202363605158,6.791970505961677,78286300.0,0.4296223949379873,none
791,20,1000,projection_zx,band_g,0.704863072318202,0.9871408563024732,4.063716156343372,6.47027217603236,78286300.0,0.3815004747335067,none
792,19,950,projection_xy,band_g,0.0470072083852426,0.5383308008352944,0.1784005904998613,8.876437096041885,120047000.0,0.929533391974642,fit
792,19,950,projection_yz,band_g,2.2766229400386595,0.5288032452501851,0.1890770613014927,8.87817646337022,120047000.0,0.8874397551380835,fit
792,19,950,projection_zx,band_g,1.2947958994307505,0.5196928136605352,0.1756002279945109,8.882750734014179,120047000.0,0.9410517423943248,fit
793,31,1550,projection_xy,band_g,1.872376606700752,0.8407461999437404,2.4386215135816696,6.5576036871136285,102786000.0,0.5333130601439803,none
793,31,1550,projection_yz,band_g,0.7406879760545468,0.9043289812708188,1.7782669683110022,6.822859295513228,102786000.0,0.5093194474728319,none
793,31,1550,projection_zx,band_g,3.0200896320042965,1.282769078282319,2.8295837695681976,6.377897429440566,102786000.0,0.5456071388527934,none
794,21,1050,projection_xy,band_g,1.097371909350229,2.4483043774543045,4.020691354252813,6.180660222353885,534128000.0,0.7326962051774366,none
794,21,1050,projection_yz,band_g,3.041401069867204,2.772212095536416,4.099831516923041,6.1661236179046455,534128000.0,0.72037565506608,none
794,21,1050,projection_zx,band_g,2.119234392979392,3.27259974200678,5.752313052492407,5.925296423315257,534128000.0,0.6779569923219659,none
795,10,500,projection_xy,band_g,2.195181655306793,0.9356640904287338,1.7776303694494566,7.165313102502324,79921200.0,0.4875368185172089,none
795,10,500,projection_yz,band_g,0.4139825110336168,0.7700874879033102,1.6955390833144584,7.153941701205509,79921200.0,0.6223754042808184,none
795,10,500,projection_zx,band_g,2.324326873046608,0.5953514729067995,1.781928255459058,7.128769619503751,79921200.0,0.6344670247381033,none
798,21,1050,projection_xy,band_g,2.992636363587028,1.937504691814492,2.2649104133184745,6.938763509110214,287286000.0,0.5778108382276744,none
798,21,1050,projection_yz,band_g,0.4639501472973035,0.6245320780666168,2.4987135156678955,7.057726666633385,287286000.0,0.4706841807369989,none
798,21,1050,projection_zx,band_g,1.647433037297256,1.364207927049335,3.127690529022292,6.926120013709341,287286000.0,0.3759257704492907,none
800,16,800,projection_xy,band_g,1.1343080947919455,0.5931910027573665,0.2860981507939086,7.867051364141876,95402600.0,0.951980761814162,fit
800,16,800,projection_yz,band_g,0.8760532037717661,2.54990873248408,1.5211664583876547,6.755036664389424,95402600.0,0.904407111604795,none
800,16,800,projection_zx,band_g,1.5001865541666444,0.6521787310925367,0.3107026127843214,7.791456979683826,95402600.0,0.928679363609969,fit
801,17,850,projection_xy,band_g,2.726438536236162,0.9093193015381068,1.4784991417523878,6.686559570628074,86156300.0,0.7957463504308793,none
801,17,850,projection_yz,band_g,2.7274096004002697,0.5082821139882298,1.8857804047826847,6.622320525126116,86156300.0,0.6704453243275006,none
801,17,850,projection_zx,band_g,1.826449736938282,0.6590312452986455,1.919095030947749,6.65577977563855,86156300.0,0.5595536478712164,none
803,24,1200,projection_xy,band_g,1.4203019438721236,0.6511643194137369,3.3255740871869843,6.9673882505872,622480000.0,0.6607654393940838,none
803,24,1200,projection_yz,band_g,2.6750288266584747,0.7041304663428827,2.524002560979393,7.049101265272263,622480000.0,0.8610441029311365,none
803,24,1200,projection_zx,band_g,2.8375803369533763,0.7555541219911195,3.493659130260172,6.890484905313999,622480000.0,0.6906692547570593,none
805,23,1150,projection_xy,band_g,0.4629214666050347,1.2787392237348478,0.8415437420406258,7.2058921951255135,99642400.0,0.8052908176976568,none
805,23,1150,projection_yz,band_g,0.4103261104061457,1.7061909101200707,1.335084239173033,6.868211770102503,99642400.0,0.7098958336054162,none
805,23,1150,projection_zx,band_g,1.5004535809964206,1.569919793895436,1.3173294060617329,6.945854520561193,99642400.0,0.6481601384504212,none
807,14,700,projection_xy,band_g,0.8147342452235237,0.3600002673026744,1.121495720934634,7.382880212124608,63593000.0,0.4975640093076597,fit
807,14,700,projection_yz,band_g,0.7317340387611121,1.7630533649856217,1.5660826099243434,6.805859231316284,63593000.0,0.7518890464996562,none
807,14,700,projection_zx,band_g,0.7769092335608252,0.5168409474305947,1.2209919385013788,7.216283538508655,63593000.0,0.6597048793808397,none
809,24,1200,projection_xy,band_g,0.3557920597542161,1.0172730838285453,2.8678214494462693,6.511787642330656,289874000.0,0.8384260860422645,none
809,24,1200,projection_yz,band_g,1.4358317066606603,0.9169275977352004,2.8236865401140734,6.681396858231421,289874000.0,0.6096189881656475,none
809,24,1200,projection_zx,band_g,0.0122310732466868,1.0348379843870128,2.509448412385593,6.676997555971242,289874000.0,0.7273578791898038,none
811,20,1000,projection_xy,band_g,1.2150186000927383,1.1645879687051537,3.1768266233241422,6.319396429786207,76902100.0,0.5917491632165014,none
811,20,1000,projection_yz,band_g,0.7616471125403965,0.7727588441299,2.094121552230774,6.691080018643756,76902100.0,0.6300167616808747,none
811,20,1000,projection_zx,band_g,3.013296889161521,0.7423275169834845,2.947459192421978,6.434966571999305,76902100.0,0.6210217985319688,none
812,20,1000,projection_xy,band_g,1.106941449330766,1.7501717340828304,2.4591471037923243,6.589307507895352,176346000.0,0.5443979369435398,none
