galaxyID,FOV,view,pixel,uband_intTotal,gband_intTotal,rband_intTotal,massband_intTotal
449,33,projection_yz,1650,1462706900000.0,856165300000.0,648923050000.0,1519917300.0
449,33,projection_zx,1650,1275106600000.0,762164500000.0,598243900000.0,1519917400.0
1108,14,projection_xy,700,45110845000.0,26200807000.0,19119130000.0,39500056.0
1108,14,projection_yz,700,45465620000.0,26297567000.0,19156728000.0,39500050.0
1108,14,projection_zx,700,45553440000.0,26345507000.0,19182211000.0,39500052.0
706,23,projection_xy,1150,488552730000.0,261130470000.0,181577560000.0,272436740.0
706,23,projection_yz,1150,496333030000.0,264302070000.0,183118360000.0,272436700.0
706,23,projection_zx,1150,517163780000.0,269722630000.0,185142070000.0,272436640.0
831,19,projection_xy,950,57877140000.0,36270014000.0,24080558000.0,38640256.0
831,19,projection_yz,950,57831320000.0,36252930000.0,24073806000.0,38640264.0
831,19,projection_zx,950,57730556000.0,36217530000.0,24061039000.0,38640270.0
440,26,projection_xy,1300,1246096300000.0,889858700000.0,685913400000.0,1314690000.0
440,26,projection_yz,1300,1334596100000.0,933438500000.0,711455900000.0,1314691100.0
440,26,projection_zx,1300,1240272100000.0,897178140000.0,692989500000.0,1314691100.0
950,20,projection_xy,1000,196610600000.0,117117170000.0,86380630000.0,168249940.0
950,20,projection_yz,1000,196977850000.0,117089340000.0,86298380000.0,168249940.0
950,20,projection_zx,1000,199579650000.0,118121520000.0,86802694000.0,168249870.0
853,14,projection_xy,700,99085790000.0,60467687000.0,44975297000.0,84741520.0
853,14,projection_yz,700,98566955000.0,60442173000.0,44991697000.0,84741520.0
853,14,projection_zx,700,99785360000.0,60728280000.0,45087070000.0,84741500.0
2084,14,projection_xy,700,4041764600.0,3032008200.0,2623445000.0,11620768.0
2084,14,projection_yz,700,4041675000.0,3031957000.0,2623414500.0,11620763.0
2084,14,projection_zx,700,4041938400.0,3032100900.0,2623498200.0,11620763.0
1014,19,projection_xy,950,41896374000.0,29604840000.0,23390290000.0,68953510.0
1014,19,projection_yz,950,41959223000.0,29631957000.0,23401300000.0,68953530.0
1014,19,projection_zx,950,41898520000.0,29608618000.0,23392385000.0,68953544.0
765,16,projection_xy,800,111373345000.0,81870070000.0,64363004000.0,132385020.0
765,16,projection_yz,800,111759510000.0,82065640000.0,64479764000.0,132385020.0
765,16,projection_zx,800,113406390000.0,82921290000.0,64926695000.0,132385050.0
1123,15,projection_xy,750,22912748000.0,15255935000.0,10896243000.0,21674654.0
1123,15,projection_yz,750,22914933000.0,15256749000.0,10896287000.0,21674650.0
1123,15,projection_zx,750,22930776000.0,15264238000.0,10899833000.0,21674658.0
1559,13,projection_xy,650,31612797000.0,24298203000.0,19881003000.0,67270080.0
1559,13,projection_yz,650,31575785000.0,24287880000.0,19882594000.0,67270080.0
1559,13,projection_zx,650,31692878000.0,24341381000.0,19904205000.0,67270080.0
598,32,projection_xy,1600,1369077700000.0,789361000000.0,573900200000.0,1112234800.0
598,32,projection_yz,1600,1346920500000.0,773695540000.0,565038000000.0,1112234500.0
598,32,projection_zx,1600,1260150200000.0,744138700000.0,552456100000.0,1112234200.0
1062,15,projection_xy,750,19097606000.0,14814556000.0,12256263000.0,45961416.0
1062,15,projection_yz,750,19076262000.0,14803934000.0,12251733000.0,45961430.0
1062,15,projection_zx,750,19116407000.0,14824377000.0,12260862000.0,45961424.0
142,19,projection_xy,950,374649130000.0,470557230000.0,586821700000.0,14017506000.0
142,19,projection_yz,950,609738950000.0,764937800000.0,947047500000.0,14017513000.0
142,19,projection_zx,950,479728660000.0,607606400000.0,757931800000.0,14017509000.0
327,31,projection_xy,1550,1442104500000.0,1132694100000.0,976591400000.0,2908844500.0
327,31,projection_yz,1550,1207224900000.0,967725500000.0,862203800000.0,2908846300.0
327,31,projection_zx,1550,1254625800000.0,1001043500000.0,891785800000.0,2908845600.0
1080,24,projection_xy,1200,153004560000.0,110946930000.0,82759630000.0,156729660.0
1080,24,projection_yz,1200,152974700000.0,110942330000.0,82766530000.0,156729740.0
1080,24,projection_zx,1200,153325670000.0,111116650000.0,82848220000.0,156729800.0
452,27,projection_xy,1350,1379941600000.0,816825200000.0,599209740000.0,1121649700.0
452,27,projection_yz,1350,1290185200000.0,787962660000.0,585862000000.0,1121649500.0
452,27,projection_zx,1350,1503252700000.0,867007900000.0,622781660000.0,1121649700.0
1675,17,projection_xy,850,3916482600.0,2888387000.0,2299838200.0,7946936.0
1675,17,projection_yz,850,3916464400.0,2888377300.0,2299826000.0,7946937.5
1675,17,projection_zx,850,3916537000.0,2888417300.0,2299850500.0,7946935.0
3176,11,projection_xy,550,2316215300.0,1744284200.0,1525420400.0,8184358.5
3176,11,projection_yz,550,2316301600.0,1744332800.0,1525451100.0,8184356.5
3176,11,projection_zx,550,2316236800.0,1744296700.0,1525428100.0,8184356.0
922,19,projection_xy,950,135506410000.0,106019430000.0,85129360000.0,202595730.0
922,19,projection_yz,950,130500020000.0,103368790000.0,83803810000.0,202595680.0
922,19,projection_zx,950,135011270000.0,105721405000.0,84947760000.0,202595700.0
2951,13,projection_xy,650,2320037600.0,1733019000.0,1503996200.0,6443052.5
2951,13,projection_yz,650,2320016400.0,1733007100.0,1503988100.0,6443053.0
2951,13,projection_zx,650,2320038400.0,1733019600.0,1503995800.0,6443052.5
295,22,projection_xy,1100,494498480000.0,502340030000.0,542745230000.0,3822983700.0
295,22,projection_yz,1100,554920050000.0,540636250000.0,581565350000.0,3822983400.0
295,22,projection_zx,1100,752581000000.0,651267540000.0,672031100000.0,3822983700.0
1006,9,projection_xy,450,75405000000.0,23235779000.0,12186577000.0,15167510.0
1006,9,projection_yz,450,75192370000.0,23202714000.0,12178006000.0,15167511.0
1006,9,projection_zx,450,75201724000.0,23203860000.0,12178331000.0,15167511.0
297,24,projection_xy,1200,1045724800000.0,846882870000.0,827457000000.0,3501932000.0
297,24,projection_yz,1200,752996100000.0,630396100000.0,638985240000.0,3501933300.0
297,24,projection_zx,1200,712230100000.0,622482200000.0,641482000000.0,3501932000.0
1406,13,projection_xy,650,10338677000.0,7849136000.0,6297542700.0,20699034.0
1406,13,projection_yz,650,10330519000.0,7844745700.0,6295418000.0,20699032.0
1406,13,projection_zx,650,10332544000.0,7845687300.0,6295614000.0,20699032.0
203,25,projection_xy,1250,836293000000.0,864156300000.0,933758300000.0,6920495600.0
203,25,projection_yz,1250,616622000000.0,652561700000.0,731134600000.0,6920494000.0
203,25,projection_zx,1250,750159300000.0,752062900000.0,814248400000.0,6920493600.0
43,24,projection_xy,1200,606986300000.0,752849850000.0,939285100000.0,56616587000.0
43,24,projection_yz,1200,1039940260000.0,1250686700000.0,1545376000000.0,56616616000.0
43,24,projection_zx,1200,794679200000.0,972032500000.0,1212486100000.0,56616630000.0
1052,18,projection_xy,900,39615136000.0,27722017000.0,20726815000.0,41883404.0
1052,18,projection_yz,900,39573740000.0,27701557000.0,20716970000.0,41883424.0
1052,18,projection_zx,900,39592137000.0,27712553000.0,20722940000.0,41883400.0
392,16,projection_xy,800,339768600000.0,325278830000.0,351059380000.0,2469046500.0
392,16,projection_yz,800,291803200000.0,320375420000.0,357306300000.0,2469046800.0
392,16,projection_zx,800,289593750000.0,272808620000.0,300298000000.0,2469046500.0
163,19,projection_xy,950,790632660000.0,646413940000.0,625538560000.0,2955184400.0
163,19,projection_yz,950,1375425000000.0,1001273360000.0,888046350000.0,2955184000.0
163,19,projection_zx,950,1394590500000.0,977768000000.0,872300100000.0,2955185400.0
1235,12,projection_xy,600,9546450000.0,7139435500.0,5874991600.0,19013934.0
1235,12,projection_yz,600,9538117000.0,7135240700.0,5872808400.0,19013938.0
1235,12,projection_zx,600,9545191000.0,7139196000.0,5875132400.0,19013936.0
431,24,projection_xy,1200,1258307500000.0,856615800000.0,664282300000.0,1206811100.0
431,24,projection_yz,1200,1389035900000.0,944542840000.0,714253660000.0,1206810500.0
431,24,projection_zx,1200,1504902000000.0,986459000000.0,733411540000.0,1206810600.0
773,20,projection_xy,1000,187352940000.0,144704320000.0,117517780000.0,313531400.0
773,20,projection_yz,1000,184990400000.0,143299220000.0,116717700000.0,313531170.0
773,20,projection_zx,1000,184973180000.0,143375100000.0,116792540000.0,313531420.0
1720,16,projection_xy,800,1818052400.0,1366977000.0,1199261800.0,6228049.0
1720,16,projection_yz,800,1818110600.0,1367010400.0,1199283100.0,6228049.0
1720,16,projection_zx,800,1818150700.0,1367032600.0,1199296300.0,6228048.5
1068,14,projection_xy,700,65626124000.0,47086334000.0,35060986000.0,87586264.0
1068,14,projection_yz,700,66530620000.0,47528817000.0,35264586000.0,87586260.0
1068,14,projection_zx,700,66270826000.0,47405450000.0,35210703000.0,87586260.0
104,17,projection_xy,850,407591350000.0,480622580000.0,575836600000.0,12288912000.0
104,17,projection_yz,850,431914940000.0,491237770000.0,580548500000.0,12288911000.0
104,17,projection_zx,850,615680300000.0,686242270000.0,812508840000.0,12288912000.0
866,15,projection_xy,750,100575810000.0,67880395000.0,50219684000.0,99960880.0
866,15,projection_yz,750,100581540000.0,67849280000.0,50210066000.0,99960880.0
866,15,projection_zx,750,100363980000.0,67792420000.0,50185250000.0,99960900.0
513,26,projection_xy,1300,1096935300000.0,661210000000.0,474337740000.0,854555970.0
513,26,projection_yz,1300,1019427800000.0,629128040000.0,458765070000.0,854555840.0
513,26,projection_zx,1300,1091514200000.0,657372800000.0,472030580000.0,854555500.0
344,23,projection_xy,1150,475224080000.0,499985600000.0,543519440000.0,3541291300.0
344,23,projection_yz,1150,583680400000.0,564057340000.0,597923660000.0,3541289700.0
344,23,projection_zx,1150,816934100000.0,735197300000.0,735729200000.0,3541292500.0
293,46,projection_xy,2300,921164600000.0,816055500000.0,771640900000.0,2982040000.0
293,46,projection_yz,2300,801337000000.0,741173760000.0,720375000000.0,2982038800.0
293,46,projection_zx,2300,787529100000.0,746689200000.0,721587670000.0,2982040000.0
30,31,projection_xy,1550,1340726200000.0,1565160400000.0,1947397900000.0,74743310000.0
30,31,projection_yz,1550,1450840600000.0,1667241000000.0,2079535500000.0,74743340000.0
30,31,projection_zx,1550,1205688300000.0,1450152600000.0,1812221100000.0,74743290000.0
4707,15,projection_xy,750,4322167300.0,3262025200.0,2891995400.0,14645113.0
4707,15,projection_yz,750,4322026000.0,3261949700.0,2891950000.0,14645110.0
4707,15,projection_zx,750,4322140700.0,3262010400.0,2891985400.0,14645113.0
4382,21,projection_xy,1050,2494773200.0,1905864600.0,1684186000.0,8465102.0
4382,21,projection_yz,1050,2494496500.0,1905707500.0,1684088600.0,8465100.0
4382,21,projection_zx,1050,2494876700.0,1905925100.0,1684224800.0,8465099.0
1690,12,projection_xy,600,7689729500.0,5387878400.0,4267648500.0,15168017.0
1690,12,projection_yz,600,7690893300.0,5388303000.0,4267806500.0,15168017.0
1690,12,projection_zx,600,7695335000.0,5390252000.0,4268653300.0,15168015.0
1279,12,projection_xy,600,3602653400.0,2681637000.0,2140503300.0,7632989.5
1279,12,projection_yz,600,3603309600.0,2681975000.0,2140660600.0,7632990.0
1279,12,projection_zx,600,3603150800.0,2681897200.0,2140634200.0,7632989.0
537,24,projection_xy,1200,404221170000.0,275535600000.0,205096090000.0,344760740.0
537,24,projection_yz,1200,406534360000.0,276941860000.0,205897630000.0,344760640.0
537,24,projection_zx,1200,398610140000.0,273362550000.0,204106810000.0,344760500.0
1400,11,projection_xy,550,6754104300.0,4752604700.0,3513962000.0,9389469.0
1400,11,projection_yz,550,6755106300.0,4753008000.0,3514071600.0,9389468.0
1400,11,projection_zx,550,6755677700.0,4753314000.0,3514227700.0,9389469.0
1467,14,projection_xy,700,8192812500.0,5854310000.0,4313395000.0,10828560.0
1467,14,projection_yz,700,8194093000.0,5854967000.0,4313712600.0,10828562.0
1467,14,projection_zx,700,8194255400.0,5855037000.0,4313722400.0,10828560.0
1493,13,projection_xy,650,5170942000.0,3979927000.0,3347693800.0,13047300.0
1493,13,projection_yz,650,5169371000.0,3979016400.0,3347225600.0,13047299.0
1493,13,projection_zx,650,5170558000.0,3979710200.0,3347561200.0,13047297.0
1519,14,projection_xy,700,13407175000.0,11304889000.0,10453050000.0,42129332.0
1519,14,projection_yz,700,13404867000.0,11303632000.0,10452353000.0,42129330.0
1519,14,projection_zx,700,13373013000.0,11283628000.0,10439483000.0,42129330.0
578,18,projection_xy,900,546039370000.0,369430600000.0,309720300000.0,1043261760.0
578,18,projection_yz,900,457862500000.0,333015420000.0,290034580000.0,1043261900.0
578,18,projection_zx,900,463110280000.0,337637930000.0,292694600000.0,1043261800.0
366,38,projection_xy,1900,2273058000000.0,1312552600000.0,995549050000.0,2173203000.0
366,38,projection_yz,1900,2001429000000.0,1205616800000.0,943464000000.0,2173201700.0
366,38,projection_zx,1900,2047066500000.0,1195790000000.0,929519700000.0,2173200600.0
5077,16,projection_xy,800,2156115200.0,1624444200.0,1422164500.0,7836202.5
5077,16,projection_yz,800,2156192300.0,1624486700.0,1422190300.0,7836203.5
5077,16,projection_zx,800,2156193800.0,1624487600.0,1422191100.0,7836203.0
1192,19,projection_xy,950,11562330000.0,8967215000.0,7440486000.0,22119594.0
1192,19,projection_yz,950,11564584000.0,8968497000.0,7441172000.0,22119598.0
1192,19,projection_zx,950,11558255000.0,8965000000.0,7439406600.0,22119596.0
481,27,projection_xy,1350,553110860000.0,394852630000.0,291518120000.0,410957500.0
481,27,projection_yz,1350,539916400000.0,387915020000.0,288160970000.0,410957570.0
481,27,projection_zx,1350,557467100000.0,396875240000.0,292530520000.0,410957500.0
610,24,projection_xy,1200,131354810000.0,95554200000.0,78953185000.0,240181970.0
610,24,projection_yz,1200,131863350000.0,95816360000.0,79107970000.0,240181940.0
610,24,projection_zx,1200,132306846000.0,96117520000.0,79319370000.0,240181900.0
221,20,projection_xy,1000,700033200000.0,657779800000.0,728126060000.0,6863166000.0
221,20,projection_yz,1000,328384770000.0,389645140000.0,466819940000.0,6863166500.0
221,20,projection_zx,1000,579484600000.0,565500800000.0,638222800000.0,6863165000.0
191,17,projection_xy,850,247695490000.0,306127570000.0,387714350000.0,11037277000.0
191,17,projection_yz,850,346762180000.0,445048320000.0,566685500000.0,11037278000.0
191,17,projection_zx,850,330499300000.0,425406630000.0,544260800000.0,11037280000.0
1487,12,projection_xy,600,7696585700.0,5780241000.0,4614091000.0,14763937.0
1487,12,projection_yz,600,7698620400.0,5781244000.0,4614468000.0,14763938.0
1487,12,projection_zx,600,7695209000.0,5779369000.0,4613477400.0,14763939.0
1550,17,projection_xy,850,10308356000.0,7656563700.0,6098711000.0,19114972.0
1550,17,projection_yz,850,10308200000.0,7656485000.0,6098700000.0,19114974.0
1550,17,projection_zx,850,10309258000.0,7657060400.0,6098973700.0,19114970.0
1305,8,projection_xy,400,5007700500.0,3817543700.0,3106066700.0,9065067.0
1305,8,projection_yz,400,5010046000.0,3818815700.0,3106696000.0,9065068.0
1305,8,projection_zx,400,5009483300.0,3818563600.0,3106599000.0,9065066.0
943,13,projection_xy,650,42923872000.0,34846650000.0,29770631000.0,88059700.0
943,13,projection_yz,650,42842436000.0,34806112000.0,29755202000.0,88059704.0
943,13,projection_zx,650,42842040000.0,34800767000.0,29741548000.0,88059680.0
310,28,projection_xy,1400,3327850400000.0,2027707700000.0,1506394100000.0,2585284000.0
310,28,projection_yz,1400,3214065300000.0,1952198700000.0,1464278500000.0,2585283600.0
310,28,projection_zx,1400,3479860700000.0,2094774100000.0,1538145500000.0,2585282000.0
1537,14,projection_xy,700,3067733500.0,2319243800.0,1922539000.0,6955703.0
1537,14,projection_yz,700,3067563000.0,2319152600.0,1922492000.0,6955701.5
1537,14,projection_zx,700,3067660800.0,2319204000.0,1922520300.0,6955700.5
314,29,projection_xy,1450,1249949000000.0,1162451200000.0,1123171000000.0,4456676400.0
314,29,projection_yz,1450,1064161800000.0,1036152100000.0,1034534200000.0,4456677400.0
314,29,projection_zx,1450,861493700000.0,856425900000.0,886296300000.0,4456676000.0
1222,14,projection_xy,700,5616701400.0,4127827000.0,3138952000.0,8474348.0
1222,14,projection_yz,700,5616419000.0,4127701000.0,3138927900.0,8474349.0
1222,14,projection_zx,700,5618372000.0,4128670700.0,3139324400.0,8474349.0
278,34,projection_xy,1700,2208636300000.0,1703972300000.0,1447356900000.0,3404838000.0
278,34,projection_yz,1700,1717195800000.0,1398216300000.0,1252992400000.0,3404839200.0
278,34,projection_zx,1700,2206074100000.0,1741298000000.0,1473200000000.0,3404837000.0
2957,17,projection_xy,850,4083337000.0,3053124400.0,2679816400.0,12805295.0
2957,17,projection_yz,850,4084080000.0,3053528800.0,2680060400.0,12805296.0
2957,17,projection_zx,850,4083933000.0,3053450800.0,2680015400.0,12805297.0
1301,19,projection_xy,950,65731270000.0,43128648000.0,33754700000.0,82446960.0
1301,19,projection_yz,950,65857410000.0,43177087000.0,33776010000.0,82446970.0
1301,19,projection_zx,950,65474404000.0,43089695000.0,33744490000.0,82446960.0
1462,11,projection_xy,550,25576706000.0,11140415000.0,6381198000.0,11393206.0
1462,11,projection_yz,550,25581996000.0,11141511000.0,6381486600.0,11393204.0
1462,11,projection_zx,550,25566294000.0,11136982000.0,6379994000.0,11393205.0
695,17,projection_xy,850,548617320000.0,308897020000.0,237543000000.0,621907140.0
695,17,projection_yz,850,542417900000.0,294316570000.0,227190060000.0,621907000.0
