object_id,object_Mstar,object_Mgas,object_Mvir,object_groupID
8685,6.91136058730832,-inf,8.966579562510217,-1
12631,6.776834066483494,-inf,8.769499177329974,-1
628,8.737306371605197,9.235068659443895,10.280118339148473,-1
1626,7.566154548823162,8.264418749670932,9.794728480247114,-1
584,8.622428525969925,9.454520160677166,10.266528026256958,-1
1892,7.1206824912568845,7.775421836610289,9.752302032494887,-1
210,9.58570544471231,9.472816398289712,10.951424951836223,-1
374,9.300821484265928,9.607479686151613,10.517583817591255,-1
1331,6.741992574479049,7.9764187636005035,9.958575827350401,-1
1,11.738131008780744,11.915174450196917,12.963360403489967,-1
1465,7.378655857029148,8.275481813348696,9.865247925623425,-1
817,8.32041010739453,9.106965610269278,10.125269759964128,-1
1782,8.064083435963596,-inf,9.761666281335403,1
938,8.247560858900398,8.973222094516808,10.04336227802113,-1
544,8.608675764480902,9.483431807401686,10.341915049344017,-1
420,9.047294342036405,9.336367661664646,10.567560372934366,-1
1016,7.052459228702698,8.78278497451265,10.057030549967836,-1
1172,7.889034879688608,8.791428870880736,9.936035453682184,-1
60,10.3292819164076,9.885018965204383,11.52792105118766,-1
1295,7.37961729996697,8.225167078706214,9.958605447371488,-1
137,10.116876604579256,9.800356161578657,11.026149052463765,-1
3349,6.593402380322559,-inf,9.468387212767967,-1
316,9.375603265692792,9.726191547721653,10.585417861963542,52
89,10.315018891431183,9.93843666091549,11.235548646181146,9
195,9.513533214780814,9.787504397677115,10.957505285308985,-1
4363,7.001443798032974,7.609376673880824,9.289495306059605,296
239,9.835462269139857,9.67826063939201,10.735594908002613,-1
1353,8.26061749194418,-inf,9.910528892283608,-1
601,9.108693534236988,9.20710901924425,10.247482260677055,20
765,7.961404481391487,9.067595265287334,10.224667706687741,-1
482,9.227588506641114,9.183358117523728,10.467036562135268,10
2957,6.947035027182782,-inf,9.528774053517832,-1
1720,6.628459433313734,7.062480448974564,9.82525015715666,-1
208,9.382126953824844,9.868469862769192,10.90379568472807,-1
1085,8.188917239745217,8.290415287328493,10.043590173691301,453
327,9.297484750497238,9.637409667850951,10.617854452392617,-1
243,9.568374233824326,9.781340982111447,10.788601742006522,-1
1675,6.741371449112996,8.250754134100625,9.793127964697666,-1
4645,7.046928072376816,-inf,9.290744492104029,-1
884,8.274257171217835,8.827942137928426,10.136565207768486,-1
754,8.027549378062234,9.16308978207383,10.199286083369934,-1
6497,6.638751751056346,-inf,9.12530881493064,1
10691,6.5933990575176225,-inf,8.87178652787946,-1
8710,6.932584353629689,-inf,8.963029037754897,-1
10459,6.772964602703148,6.047290447175823,8.872547835629476,121
411,8.819714329793687,9.557813866719295,10.529683105901631,-1
909,7.885721286333207,8.96918892019723,10.093796277676308,-1
575,9.413916393179457,8.322715347879686,10.249596991288902,1
692,8.052336049709815,8.893773409646476,10.333958856122237,-1
2497,6.7298375867812945,7.923608714287025,9.585823805809886,-1
826,8.197732540594815,8.794864318635838,10.205686044472687,-1
1530,8.001067052488375,-inf,9.858179750064483,0
942,7.335024392907766,8.864636842124149,10.09886860098448,-1
1108,7.43235507524124,8.575823805287264,10.02562941701348,-1
2303,7.517111406914586,-inf,9.648040760420383,1
106,10.017905228383345,9.945911024923557,11.2392293856005,-1
14240,7.067171323866691,-inf,8.671987884346247,8
385,8.775927043561198,9.520700953071453,10.602229333156394,-1
1143,6.803004147996871,8.480229785261434,10.027304748751002,-1
1027,7.916573955170227,8.685701441368476,10.0580234321863,-1
51,10.553127814054683,10.193792230279797,11.544034540340785,-1
151,9.877278025889327,9.745284077335855,11.076593116462487,-1
2230,6.917897615415279,7.434506629404866,9.6699720127582,-1
399,8.989853221539388,9.65575772743621,10.49682036915357,104
1397,6.73041482660372,8.328322509331562,9.90010592715236,-1
1070,7.073934527542191,8.710482932879112,10.034836932092823,-1
1114,7.693980067072059,8.881303040546323,9.944184979721635,49
522,8.817989541432498,9.299169406905682,10.436955742752536,-1
1950,7.274755747459226,7.996843832913075,9.718193504492994,34
2727,6.725766298924428,8.015778756389041,9.52269456537111,88
446,8.337605000040137,9.564085828596713,10.485551081516892,-1
3452,7.019261723575579,-inf,9.44420879703708,1
915,7.546663558181713,7.866056835954905,10.208113361779008,-1
569,8.498150593668466,9.147883376159955,10.417049649583314,-1
871,7.894885147227581,8.833066112584122,10.16259726112139,-1
1567,7.191464987679031,8.224802309038704,9.832545315276839,-1
2931,8.04689298779612,-inf,9.439952897068292,-1
2855,6.830729775428302,-inf,9.549150455547585,-1
748,8.663140031423042,9.389343311252079,10.00169478028374,163
2429,6.945503051580146,-inf,9.636010210710385,1
580,8.871942278995357,9.028323129734982,10.397211520476592,-1
667,8.267228065654544,9.153238470391148,10.293139272169935,-1
703,8.595141145687958,9.21116861547708,10.204347927428655,-1
1335,6.9744688598862385,8.183386589129254,9.943474729829791,-1
1251,8.29921084004007,8.605496826167444,9.883201350320155,5
5,11.37105677376043,11.291954619567537,12.644463208638612,-1
214,9.719763708503319,9.777566006328511,10.84746654013999,-1
2011,7.208884562077602,8.140800197908938,9.686419961772582,-1
370,8.91533122920722,9.753028922608458,10.498736367178457,38
1658,7.331870475875759,7.700560082072581,9.82767678941265,-1
732,8.024900061074732,9.050673569413584,10.257844103095097,-1
656,8.553781113188533,9.05355859221326,10.312086339774824,-1
986,7.67902430589877,8.573702237431553,10.104008850999243,-1
779,8.395088645713882,8.96590362715243,10.213392895986985,-1
3726,6.71182493777552,7.822452501423113,9.361206369696903,277
95,10.090945464945781,10.154019010954437,11.232566683140549,-1
341,8.835107528284881,9.683839218095496,10.625351556287082,-1
225,9.739014285492617,9.520766419798425,10.869227024630117,-1
1187,6.833758265259109,8.570281350460116,9.991549017508417,-1
4334,7.137967767484903,-inf,9.323478988130159,-1
1260,7.446625694478948,8.649508152424394,9.922086258434048,-1
19129,6.62805362749323,-inf,8.555541819633662,34
1304,7.918282028754778,8.777684132694832,9.83403710888879,-1
287,9.318096740945771,9.647175554758896,10.743229028840958,-1
37,10.578132428486567,10.31406113383022,11.716627610658897,-1
160,9.575755752401877,10.081282482894407,10.996594407878778,-1
840,8.055852126672436,9.080052579460721,10.121218314421867,-1
1556,7.210578002149738,8.334620600772144,9.822077155795135,-1
1432,7.186823598403453,8.63866094405066,9.821290756159877,-1
558,8.931740527787118,9.140844161197093,10.389653284385128,-1
790,8.14892640427956,9.05919598644806,10.194586487049676,-1
477,9.098411809480991,9.248649943874565,10.487644521542249,-1
513,8.764210515790262,9.43898669971054,10.41326287263564,-1
1479,7.000958731796152,8.284647263079444,9.86160847952978,-1
1081,7.7421121316265795,8.348108120093265,10.063457210934828,-1
1249,7.5322943691555455,8.670582579119106,9.923682755685544,-1
323,9.334329074655402,9.629387170170038,10.63160507742298,-1
2042,7.027002849369544,8.0669256948149,9.689441170005304,-1
3218,6.652314043106266,-inf,9.48733637993389,-1
247,9.557916040222107,9.704664328180723,10.798933638657148,-1
368,8.661708593776291,9.632491710430138,10.592838247005462,-1
1202,7.177833623063015,8.355589430308225,10.010490766784068,-1
598,8.87895702075843,9.35398928006785,10.241431915336891,-1
880,8.10829773539138,8.586573803079027,10.187571479562791,-1
750,9.01132087458634,8.898312076408141,10.129257960412938,-1
634,8.884679272333972,8.975604113404165,10.307889505849598,-1
1715,7.3303792719498535,8.183397977248852,9.779569076455168,385
696,8.60280742003471,9.06581864165778,10.267286742521348,-1
1698,7.785235134250239,8.169392256682329,9.768789005307216,-1
1534,7.573743959296557,8.524470121136893,9.793186001759802,-1
3919,7.305501841464033,-inf,9.36809340872386,5
1948,6.830384624237799,8.165707168530517,9.707374273624769,-1
822,6.938308030080875,8.970138048491378,10.19572534640053,-1
946,7.814670360747095,8.85856125753928,10.090554302284863,-1
415,9.16070857229243,9.343623226012635,10.550922668921448,-1
869,8.407288905531388,8.628847507203067,10.169059875308783,-1
4787,6.78321587834669,-inf,9.283088553298034,1160
55,10.446406672733456,10.2786667333694,11.51676799295262,-1
2184,7.29461390526473,-inf,9.684537477727835,19
381,9.74892879760801,9.246000974485261,10.361948703559882,0
1147,7.391943757839972,8.445196179568459,10.02597318251121,-1
1023,7.3681901575870885,8.626025055762433,10.08216399256966,-1
149,9.909699878833454,9.956097323345505,11.022984802372306,-1
3039,6.628717847401285,-inf,9.520397058262487,-1
102,10.134505414668919,9.65015495890229,11.281739941809613,-1
1068,7.778533261467484,8.626180172492901,10.041218932612637,-1
788,8.787285446207683,9.07973461881183,10.113518872629513,17
424,8.926372290481684,9.204236683616948,10.604487415380378,-1
1461,7.842209080079348,8.560801808055603,9.80496020233932,127
977,6.853077347507599,7.757990119782073,10.165867268352944,-1
1505,7.176837603891837,8.315775183802263,9.846345154545745,-1
3928,7.704434517781453,-inf,9.328067533335672,3
813,8.102207237198595,9.11722819559149,10.141437230418418,-1
1291,7.56546055750413,7.955456834725504,9.972621651836945,7
133,9.825217034825778,9.642829411701745,11.162220777728795,-1
64,10.26839073562993,10.269326110710237,11.46583178691403,-1
3043,6.916376031762851,-inf,9.516109463984456,1
178,9.87355948527726,9.849815442426328,10.913465217645586,51
1012,6.757658651977477,8.760610938397704,10.064996779059223,-1
1176,7.700909568922443,8.565407400212443,9.988510798352277,554
191,9.875712217021295,9.629368818363508,10.913068026560934,-1
1357,7.739110116814676,8.320518082480593,9.906049369612983,-1
1233,7.6216726314338334,8.541559275925156,9.960150527848008,-1
359,9.747401707897309,9.173725158627818,10.417616157203637,54
276,9.539224185533364,9.579815596083932,10.752881647194192,-1
312,9.457451929143982,9.272751046370242,10.71572931760584,-1
1278,7.832549785557606,8.706112419982182,9.881524453122651,14
486,9.034179092352819,9.190762976539807,10.497016774850152,-1
1488,6.604480937224626,8.141857223238368,9.874013640676415,-1
761,8.309304324358042,9.049221900282173,10.220709404879566,-1
20512,6.685872454999252,-inf,8.50915277057799,17
293,9.309295802304876,9.515942689818715,10.762409953173435,-1
2096,7.098027317122793,6.537234607330737,9.714198109998735,-1
1131,7.40200675105711,8.706785182340372,9.990207836179854,-1
23,10.855662685353826,10.66218248261211,11.81559501351094,8
174,9.79055959084094,9.88380674337447,10.94861979328457,-1
2215,7.465391775215953,8.130034484753455,9.614797063768096,-1
4382,6.7607872581907555,7.690232417434333,9.28459990653324,-1
68,10.266488057081338,10.306193342038709,11.4274633875644,-1
4416,7.267502605149499,-inf,9.305753228358022,-1
784,8.734781433668703,9.057049592041663,10.141164330895704,-1
854,9.02715790499545,8.774016691616142,9.999789316081296,-1
428,9.479218169561738,8.861147136691566,10.488649408577201,-1
930,7.598589175003359,8.936373478904503,10.091396098451817,-1
463,9.047080072816257,9.114610984232174,10.540712286173944,-1
1509,7.666381306046,8.48463717647117,9.804872409778973,-1
507,8.859031963222268,9.432847479030528,10.411899045890623,-1
992,7.001361548159506,8.851949611048493,10.0546704971179,-1
726,8.610255484648782,8.819943171301,10.27378807956752,-1
642,8.826791768760442,9.359607844797207,10.165793155401706,-1
1607,7.2286826097129655,8.060463635841694,9.829450443086442,-1
609,7.9885223925596485,9.334962140989608,10.305942209844591,138
81,10.566387990410004,9.913792137116735,11.207079365276964,1
1193,8.609621084971176,8.04062211627955,9.923417598079938,-1
355,9.150006904006869,9.537768739170627,10.622189146197584,-1
231,9.783947863623206,9.566805043208594,10.827875654617538,4
1310,6.659080067799299,-inf,9.989318085428987,-1
1882,8.360835672460436,-inf,9.65890293224018,-1
594,8.44742163012184,9.107867698912356,10.384138274858715,-1
1752,6.862205942706113,8.280102388733463,9.762758064593868,-1
638,7.9152261882482655,9.091772441419684,10.344681052264145,-1
3667,6.583055875514795,-inf,9.42186541185715,-1
13807,7.047932627032442,-inf,8.695430013388334,-1
673,8.37850509848887,9.196433202459998,10.26972070209104,-1
717,8.257359335100462,9.28554605770965,10.172477411307106,-1
1321,6.752573127446209,8.347540767785862,9.937104463596304,-1
200,9.938784824060537,9.49941075045008,10.868488675637717,-1
364,8.767167001695363,9.635591301804748,10.591337347387702,-1
145,9.69641318409654,9.546010573675668,11.164183269352955,-1
59,10.439425859743485,10.360222192539545,11.446704887916644,-1
25513,6.7041376423066215,-inf,8.381154806454655,0
1100,7.513290864429262,8.816793265577212,9.975412506103345,-1
12,11.0999739842355,10.992704588921812,12.22119768871601,-1
536,8.627637205856107,9.372361425093525,10.408367181389087,-1
19715,6.668589968513202,-inf,8.534120066042295,-1
452,8.882311038000443,9.473548277899209,10.482970717563813,-1
901,7.406015303776257,8.756727368950537,10.158139255622208,-1
1417,6.747904091745145,7.97506629589047,9.917034199309324,-1
865,9.447925124088568,8.314257067086269,9.562545038983188,3
419,8.756680980488797,9.41761117648626,10.574867781348571,-1
1343,8.22659475034612,7.181746432259951,9.916897491976002,7
229,9.477292043629594,9.823813185646832,10.842165358571448,-1
185,9.75828117800851,9.792750184679857,10.938854823171289,-1
99,10.064027225102343,10.100580747916991,11.234375532578953,-1
1308,7.590380332823336,8.358110053287243,9.933852589434427,-1
306,9.405131123582137,9.703124508184187,10.636288255550408,-1
2823,6.903450301901912,-inf,9.554228626325214,-1
492,9.090871488216004,9.344466942335105,10.437100219421662,53
6635,7.083846479295502,-inf,9.097326735715773,7
611,8.407917517702963,9.376642643691046,10.264857946189702,-1
2414,7.066214075471244,7.9440012268458435,9.596950983866723,-1
775,8.368314783009176,9.042666063045703,10.200155289568144,-1
554,7.762507512530561,8.848869901844333,10.499998947982043,-1
1842,6.746851291909809,-inf,9.789424874012402,-1
928,8.063427189454849,8.847068980395118,10.103067874976507,-1
430,9.055133589479595,9.535500455860591,10.481117144032028,-1
1475,6.8918512182378375,8.38639193935011,9.851664927119414,-1
963,7.999202772639034,9.036057710071605,10.00401166731279,-1
1511,8.33534555132724,-inf,9.815749041720194,0
807,7.803409313310606,8.999111393613568,10.19700748719142,-1
28823,7.008276459181223,-inf,8.227066167000133,5
127,9.917496056849101,10.100680644725099,11.099349097497319,-1
1129,6.980675893359186,8.643993233972681,10.007683780975023,-1
1285,6.669282470432437,8.45819502061318,9.944855610420428,-1
70,10.154210882206975,10.322855793322427,11.426036042700552,-1
4036,7.640834095900828,8.322766987513273,9.093467213648806,103
1006,7.016924752104339,8.617058033415589,10.092078199705126,-1
1162,8.657438322702962,-inf,9.952400578195677,0
836,7.613524702853653,8.81319522249532,10.208062258342947,-1
1444,7.303081526859622,8.143835746501003,9.88930170250631,-1
952,7.272707010266746,8.879762013269147,10.086961019025129,-1
682,9.551385336958548,9.144841862215191,9.783251648479457,71
5665,7.644031678671405,6.839939122576889,9.106843379001576,38
5701,6.678758676790312,-inf,9.190818955308401,11
401,9.054383208305477,9.491440139945762,10.564486155709194,-1
1917,7.575076947072378,-inf,9.754316985858136,11
565,9.121392396804586,9.415300615856312,10.224242918110713,286
919,7.885338034420747,8.722745771859781,10.141650411861878,-1
11777,6.768584828469836,-inf,8.807904900243184,4
41,10.601901444905586,10.435442999454338,11.662758775798986,-1
1153,7.653839375402497,8.802946724695046,9.950591679917396,-1
1037,7.802031028377362,8.661890264985743,10.05767751254672,-1
7368,6.804401838720579,-inf,9.056420762349077,7
395,8.891433749817818,9.622766127630106,10.535675068482114,-1
116,10.108838908171155,9.809870006483955,11.19656027315452,-1
337,9.318455693070883,9.587370802824294,10.615824897926737,-1
253,9.933018320644585,9.414349855082369,10.688167893745183,22
1095,7.439280575365264,8.476585294281731,10.047874286268273,-1
9,11.312096924088053,10.793264304539631,12.386108192295518,-1
1216,7.378485114513309,8.630391258489999,9.95986719794925,-1
218,9.638226604101598,9.34786645233995,10.9406997265097,-1
1372,6.789541934140211,8.239862320351488,9.918651437083001,-1
2179,8.04254401215136,-inf,9.631723737810981,-1
744,8.272516908479092,9.224859243631057,10.170804244487252,-1
620,8.351560549293344,9.171887273681694,10.341509703448095,-1
894,8.372825503506316,9.070056346830812,10.042780208644865,-1
677,8.269024672278688,9.264241528569018,10.24340518251056,-1
713,8.665113615101182,8.941360844484015,10.262733408021294,-1
888,8.034455987825261,8.42975550894566,10.197266770780361,-1
590,7.47061773847817,9.260665154023354,10.373294602409668,-1
1886,6.631845407103707,6.834645740897413,9.774442508863737,-1
758,8.55043749805775,8.8653420899548,10.244821194593284,-1
204,9.546673425651525,9.64559222013096,10.947970620975186,-1
360,9.010706916983727,9.61387774742755,10.59038144815343,-1
2001,6.938537737016512,6.212299494088973,9.741648664230858,67
1089,8.143092903748938,8.825189755715195,9.958983164322435,-1
1241,7.60898896289806,8.811620577591825,9.886343491308999,135
16,11.038695650312352,10.881696141346124,12.120010957713134,-1
1060,7.051576958472539,8.671653171529064,10.050190218651284,-1
1104,7.984470603833433,8.973464070637586,9.895193182417104,-1
389,8.909171840346897,9.602101247344113,10.55107776035679,-1
141,9.929952014212928,9.911461774776663,11.071237448431674,-1
579,8.469394872433353,9.28999452079075,10.368296184470271,-1
905,8.394516469928078,8.862379476710188,10.097611266430532,4
3526,7.285050711796921,-inf,9.424731403535368,0
861,8.506971546850112,9.058517125631742,10.064345657162171,-1
1690,7.0117733770452615,7.942298312885582,9.812824484217762,-1
4468,6.71930144893327,-inf,9.318799758088549,-1
5632,7.452476461326989,-inf,9.151385174411887,0
532,8.659910498135503,9.479258506599752,10.36524456201757,-1
1824,6.80303012271076,7.654587530816927,9.78292603163914,-1
456,8.872607238433497,9.03196158484049,10.578368694343041,-1
170,9.778267770437212,9.921707279511384,10.955925272806697,-1
8196,6.862095584336694,-inf,8.998315583765486,-1
27,10.810853263173604,10.38886285871059,11.825486486347408,-1
297,9.411469865354006,9.701932190691544,10.665716979875834,-1
1299,6.69254730251343,8.423850187875518,9.940398432430198,-1
2092,7.258737824383099,-inf,9.713388887808266,-1
1135,7.349937697147753,8.63750774135253,10.003624223383053,-1
3000,6.853760857582134,6.140454617131365,9.523652836351939,16
1051,7.968132102407295,8.393538352477432,10.074414129841136,-1
467,8.210960255416811,9.604341633498116,10.435004576586401,-1
503,8.883092221677652,9.203177083672236,10.485555340955418,-1
18862,6.81179745779054,-inf,8.545225446576945,0
2585,7.117224880024758,-inf,9.602066505696333,2
780,8.313894626437731,8.597773044875778,10.272194472563573,-1
850,7.73329198074584,9.063581027607901,10.123861436972739,-1
548,8.807860288863774,9.412915604123121,10.349728104925916,-1
2629,7.88871009886737,-inf,9.541027289438576,6
934,7.678040118726962,8.763505860075318,10.128056609652328,-1
17588,6.8633609335841665,-inf,8.579417720873264,19
1603,7.468951082128075,8.421032717355452,9.783624912835714,-1
769,8.66607972109908,8.903349400452825,10.20777704455451,-1
996,7.770439604180736,8.731471111042957,10.069201738388895,-1
1648,7.982560666227157,-inf,9.812007744271856,0
646,8.800369916283264,9.355916791580926,10.172316809699645,-1
1314,7.126007955234969,8.727973709558688,9.866029640338628,-1
6211,6.6005808741630005,-inf,9.148571808932157,19
199,9.674500149879632,9.797268926137859,10.91130305971005,-1
1197,7.698081397949586,8.6418259646032,9.964564613778988,-1
351,9.24947964017086,9.591120282237382,10.588679471977223,-1
235,9.770922670758614,9.633825843945933,10.79870449738391,-1
85,10.119480238803334,9.778012977964043,11.352481595750644,-1
405,8.873093220825725,9.585750538457958,10.53607969737524,-1
561,8.751078851146172,9.485323850912936,10.271139665599769,-1
956,7.762774562950164,8.95305768352078,10.053247516384669,-1
686,8.547354971692492,9.119978012689307,10.265819792130417,-1
6019,6.606177069662212,-inf,9.16454021640721,32
112,10.079557471591077,10.036045719114444,11.184748197627941,-1
159,10.037991907858391,9.681363365525156,11.015862508097314,35
1033,6.684155685884726,8.48910591998774,10.095956994613552,-1
391,9.203910928128728,9.483799756905935,10.557665973078379,-1
45,10.481253389682898,10.224838541006514,11.704010593114608,-1
12140,7.1514525943124,-inf,8.750842279813748,0
3243,6.607788390503287,-inf,9.483501713269355,8
378,8.574154010954379,9.628601426884117,10.58753361995598,-1
3208,6.748377214103405,6.059487684274447,9.487173740037436,-1
333,9.87868089277351,9.37233931374715,10.3270195411755,8
1259,6.929441917166508,8.776073981913628,9.893006776062268,-1
257,9.171735227190506,9.892928982355206,10.744700480939777,-1
1091,6.635775189280933,8.722633100005606,10.014222226383486,-1
1661,6.906912818567597,8.416652154926814,9.769711043245184,-1
740,8.329810618908574,9.138422704786583,10.210487067228943,-1
624,8.268163603344352,9.311355398500606,10.285984642487248,118
588,8.7184817590265,9.050081874294643,10.395780548141486,-1
890,8.900652194474727,8.8746244330557,10.000060796971777,11
266,9.705896197664034,9.408811297312111,10.765249701902409,-1
1268,7.229899318976339,8.260565057614896,9.973386043449135,-1
302,9.3182449490025,9.636690453001664,10.695070828766418,-1
1347,6.986582304747584,8.610008232296602,9.878375857229246,-1
2028,7.086829469044136,-inf,9.734790231814685,-1
349,9.42997986170813,9.338972161059159,10.619964177826722,5
1223,7.747418800048986,8.672905633211323,9.940269384760919,51
181,9.932305290685935,9.894996330545139,10.845440377273315,19
2908,6.742041345184858,-inf,9.54084231521158,-1
615,9.582106562831937,8.692880393018243,9.91565094628725,57
771,8.367096758165097,8.974616224003043,10.22328302477714,-1
8968,6.622163231381495,-inf,8.962249023697579,111
1734,7.200683640075388,6.098380647102913,9.819488658180992,-1
496,8.714275259913949,9.496677850265822,10.419602224340164,-1
967,8.293238768669918,9.023610450623824,9.98272157998744,297
1969,8.850999529970558,7.72439876574326,9.165265105268489,0
803,8.794125402307255,9.134521345591807,10.062378889977124,-1
550,9.08245144538822,9.200234720069501,10.367914738793752,-1
848,8.303744520894137,9.13712614190779,10.069201738388895,-1
2755,7.338452509233283,-inf,9.555046056525018,114
434,9.124885532275435,9.300184470356506,10.543187395541189,-1
798,8.458314462501198,8.925911540410697,10.197779365540189,-1
6107,8.417675921357125,-inf,8.426997334007961,9
1002,6.984716741432049,8.707591464521357,10.07847856848435,-1
168,10.045193845014444,9.750762109154378,10.898110043988192,8
8269,6.861481838331327,-inf,8.99373330093363,-1
74,10.173436862713784,9.986746213119,11.456312881950613,-1
123,10.027952715415001,9.265883368612727,11.199834680960587,-1
3018,6.871234824792134,-inf,9.520159820160098,17
1281,7.3794705001790915,8.342980982438688,9.956980531625724,-1
471,9.133628312736946,9.329220870834956,10.469312341124827,70
1803,6.792447023495711,7.268037107075886,9.798871533990638,-1
515,8.207065885531541,9.461010534314997,10.432606960609005,-1
846,7.271195490502452,8.648495645827794,10.221831377489636,-1
1550,7.11747016362012,8.289232095922761,9.832059057277254,-1
922,8.139302791960718,8.801264411566526,10.1168965135589,-1
1434,6.595369442242834,8.410875044031764,9.871056612182775,-1
1798,6.679212513103193,7.769338178720762,9.789319069644382,-1
796,7.378623166849717,9.09109338061298,10.194683586622192,-1
1168,7.473549737504079,8.628241755926712,9.988215933915294,-1
3139,7.041242630235316,-inf,9.494647071885383,-1
166,9.73084039297219,9.70193477873808,11.050391357918121,-1
31,11.049609486747915,10.434891311851052,11.48658348225524,1
1123,7.173509682776179,8.756539503107748,9.984907435891834,-1
1047,7.079003872918035,8.779297720878976,10.036580992593736,-1
4077,6.798972967019626,6.807992081982624,9.35973306021094,124
281,9.441027080838367,9.631874805402722,10.748217495989072,-1
2084,6.897841436928392,7.946743007414813,9.688587989556545,-1
1266,7.010304197776153,8.129792976577166,9.98525487814808,-1
1302,8.240591677280024,8.362027961953936,9.893130106093993,4
268,9.626971329862952,9.70648393414792,10.701559350884972,-1
347,9.317526398941872,9.43004601557409,10.638648968083366,-1
223,10.051762037005194,9.267990247254422,10.729105637348948,6
1181,7.420960233629153,8.823165026656618,9.930799828186649,-1
93,10.323555278356181,10.066471287168023,11.163161374977019,4
9378,6.676091580398617,5.278055883861635,8.936921707191352,108
2862,7.4122656171912755,6.291599702306823,9.53044688104711,465
1615,6.959963407985193,8.041767595795386,9.831072089399408,-1
734,7.251896044267659,9.233666083079672,10.200204592968749,-1
650,9.31954533892366,9.179416771232765,10.04969858272846,87
2531,7.332121208097193,-inf,9.608743126549424,1
980,7.243055420118144,8.086587597551295,10.153018690363986,-1
1496,8.375217204171795,8.695307398377837,9.660836081530967,50
498,8.926664960304125,9.24707430394795,10.478869386096813,-1
7465,7.512114477765152,-inf,8.977651369252063,-1
3085,7.326694210848691,6.4681020472678945,9.49395131890755,-1
1378,7.661077832113529,8.70997681043216,9.818141402578568,-1
212,9.693690902744063,9.733125010476403,10.872131788342363,-1
376,8.971948113409702,9.596445340917125,10.57660507233637,-1
13299,6.779872707033331,-inf,8.743447830232869,20
259,9.899433074639923,9.405006374194908,10.6594189001075,9
1333,8.579811024875836,7.945376004558712,9.827669039574317,-1
3,11.622343566436877,11.458043781226262,12.685291092248539,-1
2294,6.992291006239004,7.892099613751746,9.633126945678143,195
661,8.445699146168735,9.24149667332751,10.258862272292445,-1
705,9.056500845804063,8.595473073533242,10.214669035822112,1
1624,6.736472995118319,7.8595393689081,9.838553796003234,-1
2783,6.594934803543784,-inf,9.563354100958449,0
586,8.884182276089803,8.964544351033735,10.392015966336983,-1
3454,7.753730096680727,8.16459373317075,9.275122389578197,21
913,7.600921735178114,8.723786398015111,10.15221799521319,-1
3828,6.947306748168415,-inf,9.392930741197278,0
1405,6.82790857481053,8.58048932287855,9.85432730045121,160
877,6.681423060123403,8.820221826827922,10.172643790327719,-1
1561,7.526968290142982,8.164501561309569,9.833862056750798,4
2645,6.6273402488518185,7.22155245973336,9.586437638559161,-1
524,8.82074841794713,9.337802567637468,10.42307212139122,-1
440,8.950779962198748,9.466639296351714,10.506805281785375,-1
688,7.781450184544531,9.177796133292215,10.277180437706072,-1
15000,6.697161315404849,-inf,8.68348651643921,7
1076,7.680009897184041,8.794338143883753,10.002520267001035,-1
1112,7.258433734309274,8.61582910536063,10.019759982034826,-1
157,10.134569134854473,9.814863962878785,10.926621766621418,-1
1159,7.20115942645425,8.532340264591022,10.013077495951476,-1
1769,7.194072885496838,8.126634598398205,9.770435920206761,-1
603,8.728756231126015,8.90801508327981,10.389054394279846,-1
2406,8.77303125694199,-inf,9.0259690916648,1
767,8.351272442117024,8.84455855950342,10.255747556375058,-1
480,9.01346923230917,9.4540212057026,10.425845483726327,-1
1996,6.592431039554153,7.190995241282388,9.740398221225576,5
998,7.123440009075164,8.87957007433845,10.039703552363726,-1
648,7.752833311564453,9.23985982044801,10.294331728365702,-1
270,9.492848356169887,9.100594528153284,10.837792912494095,8
314,9.483872454222674,9.46793647672632,10.658496962234864,-1
1199,7.88449799410349,8.425555413030224,9.989255320546421,-1
197,9.568421163397444,9.69947609670737,10.959491679674954,-1
1235,7.113077241002935,8.180581731098108,10.005219133813501,-1
1014,7.673758857054073,8.532318592350887,10.092292453644214,-1
1170,7.451949073671986,8.577026234866533,9.99729505935655,-1
62,10.360549868343531,10.333574219061951,11.43981252147436,-1
299,9.486569317537937,9.703544141336662,10.637508741988407,-1
135,9.837164668184158,9.984877757822172,11.092078199705126,-1
29,10.725005362968831,10.138223728353918,11.807061917126257,-1
15909,7.288586779561392,-inf,8.544675631413165,1
1467,6.867336060010464,8.629924126850977,9.80328158697105,-1
469,9.18882446550684,9.424115231040904,10.424012177918438,12
815,8.877722556120798,9.05081653811735,10.043539104024482,3
8723,7.067572962895201,-inf,8.952019030156928,2
546,8.543150093137173,9.417596233991386,10.375857403203057,-1
422,9.00524058861271,9.577043486916585,10.482659240683335,-1
1548,6.593519769781303,8.003219190351752,9.861508722805365,-1
2265,7.104210467772403,8.573704555418097,9.491475155956913,196
104,9.973605776481657,10.136701546543605,11.214899455366329,-1
18,11.239281956805844,10.188205463594382,12.043947493306707,0
11272,6.950951145508146,-inf,8.821426398751065,45
387,9.281074293595072,9.470888040464922,10.547340193613804,-1
1141,6.791255434936629,8.470267859009873,10.029464946638235,-1
1025,7.6203442997544935,8.872047831326674,10.024436406552141,-1
53,10.463228353372196,10.155791352357618,11.550562203277186,-1
413,9.772046517476051,8.518972996492788,10.286279032966732,0
577,8.091382023230196,9.456250610867277,10.30834240780497,-1
4549,6.9056518109753275,-inf,9.306382132150198,70
