galaxyID,FOV,pixel,view,band,b_a,b_a_e,PA,PA_e,n,n_e,Re,Re_e,Ie,Ie_e,Mstar_ahf_cat
134,16,800,projection_zx,band_r,0.4349203203842867,8.30690869966511e-10,1.4141881190783383,1.0239270230659162e-09,0.3600000023023188,1.5134192175656711e-09,6.946139984581101,9.296673719391644e-09,6.484036344243208,8.268216769349645e-10,6899440000.0
134,16,800,projection_zx,band_u,0.2628044487020948,7.283727253331996e-10,1.3853129111209272,7.228688657534316e-10,0.3600000006015639,2.179657708239633e-09,10.405828294856702,2.2938880815846563e-08,6.308308507066035,1.196024907595002e-09,6899440000.0
135,37,1850,projection_xy,band_r,0.6401561025321607,2.760148856255778e-10,2.551523856551056,4.676631798478161e-10,0.361111307929078,3.4139824929881475e-10,7.278428964980257,2.1971913331816496e-09,7.02596770841918,1.8654274652653895e-10,6873290000.0
135,37,1850,projection_xy,band_u,0.9999999630133292,2.2977539755477955e-10,1.9711280302176133,0.0031063179461912,3.586736692345148,9.648086560549227e-10,11.415518090975402,7.530823634972051e-09,6.53550121759695,4.3296520494229004e-10,6873290000.0
135,37,1850,projection_yz,band_r,0.9532024602174098,4.146397852233395e-10,1.0293887582061585,4.536288697879306e-09,0.3600957519544331,3.4399518264891443e-10,6.598305631300252,2.0084945862460756e-09,6.978226450140634,1.8803990251570447e-10,6873290000.0
135,37,1850,projection_yz,band_u,0.8426016657369624,2.5346834850020347e-10,1.059182576303315,8.739611828235416e-10,0.3600000004259421,2.3785717204922416e-10,7.813733453828918,1.6447150710536402e-09,7.091760596793352,1.3002623712470614e-10,6873290000.0
135,37,1850,projection_zx,band_r,0.3349679343750463,1.5816268603498988e-10,2.249932800139502,1.78151962836321e-10,0.3600000044411294,3.7334954659035885e-10,8.655401230223667,2.8596880494729303e-09,7.0518421485897065,2.0409406274277823e-10,6873290000.0
135,37,1850,projection_zx,band_u,0.1857338192277348,6.548185635294649e-11,2.1394063038945488,6.782062172081089e-11,0.3600000005915201,2.787766445097318e-10,8.296863972434931,2.0467719275599517e-09,7.325148710185258,1.5239521184255184e-10,6873290000.0
136,16,800,projection_xy,band_r,0.6269133282928082,7.364566762286601e-10,0.1839362710224804,1.2133118882328564e-09,0.3600000014323444,9.288790077744973e-10,5.523911695274158,4.540661063164827e-09,6.714942294035325,5.077762306382193e-10,6114570000.0
136,16,800,projection_xy,band_u,0.4419409342052405,5.676574135019542e-10,0.3234839278175284,7.053913925643661e-10,0.3600000035563058,1.016007303838507e-09,5.884677162932585,5.290134460037027e-09,6.72464174072072,5.553464164760707e-10,6114570000.0
136,16,800,projection_yz,band_r,0.780522971682606,8.019516755534359e-10,1.061377171360002,2.0521615787645723e-09,0.3600000015074097,8.124151050731461e-10,5.459686195079524,3.925193438773066e-09,6.730608774199348,4.441120165204277e-10,6114570000.0
136,16,800,projection_yz,band_u,0.6422416357805633,6.38647010855543e-10,0.8800223775803542,1.0870137434031611e-09,0.3600000007530595,7.863129595037966e-10,6.154702221392652,4.282591191168757e-09,6.735114234113301,4.298380802651659e-10,6114570000.0
136,16,800,projection_zx,band_r,0.4887453424693652,6.430027438396071e-10,2.1047428578392213,8.447949101471808e-10,0.4982283959111756,1.219687474392636e-09,5.77748347508425,5.770329909103468e-09,6.699083427622898,6.391105207510865e-10,6114570000.0
136,16,800,projection_zx,band_u,0.6055642099295657,9.337338534206464e-10,1.892482346474411,1.4708963500285994e-09,4.969106274571028,1.072199446946756e-08,31.839998011947586,2.452280352102477e-07,5.176489073017733,4.903385049621707e-09,6114570000.0
137,20,1000,projection_xy,band_r,0.8289580352151119,1.1040670445835146e-09,0.2938310364026608,3.5292237485604397e-09,0.4204424874753371,1.1326569157567587e-09,7.326024352636367,7.063579917002361e-09,6.478563917048495,6.061357485291256e-10,13088100000.0
137,20,1000,projection_xy,band_u,0.8515974611258845,2.041404401903178e-09,0.3296361057334664,7.42777156854688e-09,0.3826144712939356,1.952857151666473e-09,8.458922221175532,1.4380177724522331e-08,6.154772175488887,1.0577747240300451e-09,13088100000.0
137,20,1000,projection_yz,band_r,0.7567061835366397,9.997789740740726e-10,1.279845128638403,2.339197092790876e-09,0.3977970649955862,1.0940158667598412e-09,7.421028409477883,7.004961057359411e-09,6.496162557430764,5.897275375488801e-10,13088100000.0
137,20,1000,projection_yz,band_u,0.766523376261545,1.8364537031683831e-09,1.2593263968700945,4.451629295021687e-09,0.3655941972558802,1.9108165816693343e-09,8.592625919962778,1.4462368596295084e-08,6.170357457675625,1.0417284120691355e-09,13088100000.0
137,20,1000,projection_zx,band_r,0.9999999945043516,1.603851420501554e-09,1.199581690419258,0.1459196216226515,0.5180019422917962,1.5184819409938483e-09,6.335906333360313,7.811413649403087e-09,6.416281679232921,7.919442220086033e-10,13088100000.0
137,20,1000,projection_zx,band_u,0.6202984565426503,1.5940422521786536e-09,2.458174611624953,2.5910418847625237e-09,0.3600000016239471,2.032940037870384e-09,9.1340874094381,1.6427807625159772e-08,6.1588847383539305,1.1111722424272846e-09,13088100000.0
138,21,1050,projection_xy,band_r,0.8381223304098714,4.896627396495589e-10,1.875830886810942,1.645643290325131e-09,0.3600000011585318,4.619601098654183e-10,5.098031794071949,2.0841205889059428e-09,6.990085875772709,2.5253362868878513e-10,5476590000.0
138,21,1050,projection_xy,band_u,0.6701484298883681,4.0792514553721606e-10,2.0445271656082564,7.442308291459037e-10,6.360605885408046,5.503009345756243e-09,39.70231425434776,1.4653839466783845e-07,5.251033869505527,2.3938365601548268e-09,5476590000.0
138,21,1050,projection_yz,band_r,0.5422666734907217,4.846601559257106e-10,1.3828462525705154,6.865390377202777e-10,0.497197193400692,8.275585850148326e-10,5.789887644110641,3.925573282818714e-09,6.843544292106104,4.3375564612575006e-10,5476590000.0
138,21,1050,projection_yz,band_u,0.4523636966788063,5.747558734516646e-10,1.3526931514616087,7.185759883163265e-10,6.449365568859357,1.1962281424103109e-08,58.95102722478485,4.803370799465121e-07,4.837276297683985,5.240921041023489e-09,5476590000.0
138,21,1050,projection_zx,band_r,0.4392812555814803,3.5097194550137207e-10,0.2182209591442581,4.348758696240377e-10,0.6057473606346202,8.257786119654698e-10,6.138217022331308,3.9879293623115955e-09,6.903863426364516,4.228260612946343e-10,5476590000.0
138,21,1050,projection_zx,band_u,0.5766661563404774,3.9004266884644973e-10,0.4268195406707702,5.853763433061512e-10,3.970465336133605,3.330827293543404e-09,5.5687137643169855,1.21610124491077e-08,6.443648614942166,1.4452451418243994e-09,5476590000.0
139,16,800,projection_xy,band_r,0.8591482681964293,1.615871962549189e-09,2.736650053463103,6.170647296453429e-09,0.360000003133642,1.4871470264725391e-09,5.333306584915938,7.018852514993709e-09,6.457362350211379,8.129588569864878e-10,8046190000.0
139,16,800,projection_xy,band_u,0.9999999810376408,3.740104232689695e-09,0.7507381085306122,0.0986316113287616,0.4504611234041986,3.2934486285632927e-09,5.682832892808192,1.5668282961242683e-08,6.099163495681704,1.7470068514552384e-09,8046190000.0
139,16,800,projection_yz,band_r,0.9999999878660394,2.1472357666693313e-09,0.3532420797073285,0.0884804099738272,0.4449082393291516,1.87738538652694e-09,4.738819314256203,7.473634699849841e-09,6.419203547045192,9.97544112938605e-10,8046190000.0
139,16,800,projection_yz,band_u,0.7120443282171525,2.5441728917771915e-09,1.1471597103092015,5.160555136064359e-09,0.3600000020278053,2.826281151765455e-09,6.59263887953397,1.648566271763241e-08,6.127403242603605,1.5448388873926947e-09,8046190000.0
139,16,800,projection_zx,band_r,0.6967693691269111,1.3902719160024852e-09,0.6023575316542156,2.702115231590955e-09,0.3600000053963225,1.5777041184521623e-09,5.4778690779550105,7.648090440016099e-09,6.465564895933376,8.6246264205387e-10,8046190000.0
139,16,800,projection_zx,band_u,0.7301462846174522,2.6399982212200892e-09,0.6149630013228237,5.654483044260777e-09,0.3600000052374921,2.859035561309479e-09,6.251433460015492,1.5816402977296056e-08,6.139854107314986,1.562899264076106e-09,8046190000.0
140,24,1200,projection_xy,band_r,0.6903721466025673,4.781694064788028e-10,1.0663878530392392,9.136070378874239e-10,0.3600000004445388,5.47662941140066e-10,6.727450496241621,3.260466134786005e-09,6.837841101162375,2.993836630369688e-10,7312540000.0
140,24,1200,projection_xy,band_u,0.934383384165081,8.690055418173672e-10,1.7346456425322447,6.723277851690296e-09,7.340255605923587,1.0721541872825326e-08,33.32338783377032,2.1963836944751166e-07,4.940240313221637,4.3648059036423135e-09,7312540000.0
140,24,1200,projection_yz,band_r,0.5674981016368372,4.269719558321326e-10,2.467465935866735,6.29802397080494e-10,0.360000001446857,5.949079431654777e-10,7.086343759434143,3.730678395395157e-09,6.821892407106319,3.2521046385043216e-10,7312540000.0
140,24,1200,projection_yz,band_u,0.5381012442200614,5.479449249197211e-10,2.465468208075714,7.712677871974695e-10,0.3600000017622233,8.051702924148529e-10,7.85107585969427,5.594132447388162e-09,6.6574976832152135,4.4015180369472507e-10,7312540000.0
140,24,1200,projection_zx,band_r,0.7381774763959261,5.017540323744261e-10,0.664165082032762,1.1025283077013402e-09,0.3600000009639203,5.374584698470921e-10,6.812476447752497,3.240154757558107e-09,6.826016277158499,2.93805319499261e-10,7312540000.0
140,24,1200,projection_zx,band_u,0.7413112565911488,6.302754955402102e-10,0.6881934809974609,1.3991893277330788e-09,0.3600000002579326,6.722714359456633e-10,7.47821618310808,4.448960008175391e-09,6.687403626686713,3.6750174173774255e-10,7312540000.0
141,25,1250,projection_xy,band_r,0.513462263795357,3.6879627940308965e-10,0.037467912592919,5.008393015101466e-10,0.3600000019670513,5.679274470052062e-10,7.846708143642952,3.94363005087029e-09,6.819512005864097,3.104613853701669e-10,8510440000.0
141,25,1250,projection_xy,band_u,0.4352678046642735,3.5463978801459403e-10,0.0403576348121905,4.3753068440108586e-10,0.3600000011616178,6.442677536459696e-10,8.914955648220726,5.082656521448824e-09,6.745207274611825,3.521879343338806e-10,8510440000.0
141,25,1250,projection_yz,band_r,0.91372200968899,5.718011025242114e-10,1.649040195851735,3.463108643043378e-09,0.3600000016998201,4.948182763873787e-10,7.023832446060793,3.075641436324628e-09,6.802319679443871,2.7049576831703805e-10,8510440000.0
141,25,1250,projection_yz,band_u,0.8194484717913236,5.3802085204547e-10,1.6168775800419155,1.6377883385424991e-09,0.3600000003432025,5.191528135558493e-10,8.540599152426687,3.923717225576169e-09,6.72020559335548,2.8379776731296327e-10,8510440000.0
141,25,1250,projection_zx,band_r,0.283342085464701,2.4874574822877184e-10,1.115213884896525,2.7045709968950677e-10,0.4428968412897835,7.658683719705135e-10,8.850051492241764,5.699774595130465e-09,6.810260514747469,4.0716917801271824e-10,8510440000.0
141,25,1250,projection_zx,band_u,0.2124205750083917,3.0088851149926053e-10,1.1552309672770902,3.1326864435813096e-10,3.1740215858791427,5.8348536605393575e-09,26.183396468790903,1.11334472554805e-07,5.798462598980345,2.711212426885284e-09,8510440000.0
142,19,950,projection_xy,band_r,0.4068302156923091,4.716404003114273e-10,2.594888226585935,5.651785645854786e-10,0.360000007710981,9.167666324804781e-10,7.630134703632287,6.189887987064765e-09,6.674302645883392,5.01140515342664e-10,9636120000.0
142,19,950,projection_xy,band_u,0.4244486444024575,8.67766536919486e-10,2.595870030357672,1.0583032800662446e-09,0.3743593971084976,1.6472848128437051e-09,8.378925827133523,1.2087388918708772e-08,6.378860908869062,8.951757607353685e-10,9636120000.0
142,19,950,projection_yz,band_r,0.9999999881422336,9.688508633202415e-10,2.813889697860205,0.0408530079364889,0.4328717752673126,8.355918320032558e-10,5.374233576137912,3.796726579294157e-09,6.710430830228446,4.4552719432317976e-10,9636120000.0
142,19,950,projection_yz,band_u,0.8483220414339536,1.2943988559690743e-09,0.2779739640892377,4.616862035295233e-09,0.360000003072173,1.2069841336682403e-09,7.350650226275476,7.849771900289704e-09,6.411652933583151,6.59726652708172e-10,9636120000.0
142,19,950,projection_zx,band_r,0.6058471760291858,6.124371955357046e-10,1.4478343440236936,9.675527947057691e-10,0.3600000020740213,7.994808488031923e-10,7.149284032978407,5.057589249612064e-09,6.675610401940524,4.3701221789427365e-10,9636120000.0
142,19,950,projection_zx,band_u,0.6190660651939949,1.096125097769671e-09,1.4299125840554971,1.776445968141227e-09,0.3600000038436396,1.402414681728904e-09,7.9098868983358335,9.811815105873912e-09,6.383810888087987,7.662726201443471e-10,9636120000.0
143,26,1300,projection_xy,band_r,0.7263791954705127,3.7947656666237197e-10,2.5186468209514707,8.033404836206267e-10,0.3799373076683944,4.233284771021333e-10,5.1793414695865545,1.9137223103577437e-09,7.063754314529317,2.2963541447978455e-10,5773960000.0
143,26,1300,projection_xy,band_u,0.4940394125832325,2.6814425289995877e-10,2.297709999089576,3.5472332731563657e-10,0.6368961073637363,5.775444542924979e-10,5.7897581397481535,2.6062529676771593e-09,7.068397836267668,2.9402897968982285e-10,5773960000.0
143,26,1300,projection_yz,band_r,0.6757647872387706,3.9398694241329816e-10,1.7571956683006047,7.251178391898653e-10,0.4614497351526697,5.192629149826205e-10,5.2097543571505325,2.2535429029342782e-09,7.0288382784551775,2.746591351769566e-10,5773960000.0
143,26,1300,projection_yz,band_u,0.7435436361255648,3.0881336209984856e-10,1.6232939467176153,6.852966109065051e-10,3.396018426822451,1.76395781335656e-09,2.4552343452525403,2.812812396268904e-09,7.047080384546296,7.635399558482182e-10,5773960000.0
143,26,1300,projection_zx,band_r,0.6343467400968632,3.9049645248840165e-10,2.5726492274678003,6.534365785567739e-10,0.4214407896369256,5.239824280918077e-10,5.209695623302364,2.322679995944293e-09,7.019872106177823,2.8033702689201773e-10,5773960000.0
143,26,1300,projection_zx,band_u,0.5794431116403711,4.3228117500483765e-10,2.534157658672629,6.50785075128562e-10,0.4020966235726749,6.20795498262383e-10,5.667431422328076,3.027873998095278e-09,6.919462631143395,3.3417440654241936e-10,5773960000.0
144,19,950,projection_xy,band_r,0.6800607498222038,8.042006257532215e-10,0.2326423944395652,1.496136856078521e-09,0.3600000026639338,9.35053709334327e-10,6.705968508196967,5.548952380003584e-09,6.610180429526267,5.111515095269822e-10,7546520000.0
144,19,950,projection_xy,band_u,0.6496396772012492,9.948991078213623e-10,0.192205309702473,1.7213090793534152e-09,0.3600000037448506,1.2112036339198995e-09,7.327236816146012,7.852864785989879e-09,6.469368710060094,6.620676758491557e-10,7546520000.0
144,19,950,projection_yz,band_r,0.8133543631482769,9.214659255853768e-10,1.839268134322665,2.722567071555437e-09,0.3600000017705299,8.95810865532542e-10,6.529939129347647,5.176545834929342e-09,6.60148349813384,4.897003376752894e-10,7546520000.0
144,19,950,projection_yz,band_u,0.7858590957778355,1.1621091613971314e-09,1.853593319663246,3.038694415969663e-09,0.3600000002099601,1.1695724621753578e-09,7.391896606342946,7.649709059097314e-09,6.439421360369465,6.393061882668152e-10,7546520000.0
144,19,950,projection_zx,band_r,0.498116983809066,6.628960959631966e-10,0.9181818590009876,8.81652064720467e-10,0.3600000036921084,1.0522752399637466e-09,6.896553478394469,6.422099310332088e-09,6.614319903931982,5.752332227357156e-10,7546520000.0
144,19,950,projection_zx,band_u,0.3005503620697233,7.578104703747141e-10,0.9858534701948533,8.298612173472918e-10,3.0890810695509976,1.074634510881402e-08,26.29945600471451,2.1284954040275506e-07,5.492196414089436,5.099712992837954e-09,7546520000.0
145,25,1250,projection_xy,band_r,0.78636397841739,1.0288802239474711e-09,1.865502738894047,2.6915257823226077e-09,3.3450817778795026,5.473110363545441e-09,15.602331713417753,6.006680876088935e-08,5.738227009813253,2.506108392773973e-09,4970650000.0
145,25,1250,projection_xy,band_u,0.599246190324401,4.0397614573219756e-10,1.9500410545296183,6.333442620249635e-10,3.3651446824350413,2.8724619578583987e-09,2.184143882086314,4.054315438100653e-09,6.939407601994438,1.2373629918164992e-09,4970650000.0
145,25,1250,projection_yz,band_r,0.8352280129205004,1.1972467957228602e-09,1.2636696347553351,3.958020974151601e-09,1.4560828912256945,2.7234224325771502e-09,6.99746073865405,1.3434440599880285e-08,6.329820745979465,1.2835255762402755e-09,4970650000.0
145,25,1250,projection_yz,band_u,0.3758134501396039,7.836597134252613e-10,1.2362046460509597,9.113373968860003e-10,5.651139600696079,1.6627790788546508e-08,75.2861405183043,8.964999163513645e-07,4.674541691194327,7.548923459747898e-09,4970650000.0
145,25,1250,projection_zx,band_r,0.738001967232582,9.260168688493043e-10,3.126952774477316,2.033600428542545e-09,0.7740587156334137,1.5059785052151715e-09,6.114877414085182,6.944088331223143e-09,6.576891265805781,7.503600372713037e-10,4970650000.0
145,25,1250,projection_zx,band_u,0.999999924513467,1.6956931792083024e-09,0.7907400629449981,0.0112346426303202,1.767310523902958,3.7360552743443015e-09,5.247920360995523,1.3651470444022882e-08,6.291990651495247,1.735949160451618e-09,4970650000.0
146,28,1400,projection_xy,band_r,0.7820765676550582,4.846391651054892e-10,2.2843188202055167,1.2479242314133524e-09,0.4953367368810226,5.726381357723274e-10,6.935030738278097,3.2562582991265452e-09,6.844808880914919,3.002782346604932e-10,5156720000.0
146,28,1400,projection_xy,band_u,0.9044977750414795,4.744222214472137e-10,2.0849745989713457,2.608381212881237e-09,0.4050482744436495,4.3799088002120684e-10,7.559951363634048,2.844524980294629e-09,6.850655944627617,2.3554294733175435e-10,5156720000.0
146,28,1400,projection_yz,band_r,0.4498582125939946,2.85048673633937e-10,2.147880355292108,3.5737062929301136e-10,0.4760948943555253,5.735012551784881e-10,7.839414522009231,3.718905941742522e-09,6.902971059658878,3.021846340002474e-10,5156720000.0
146,28,1400,projection_yz,band_u,0.3512687047014352,1.9893325683211632e-10,2.194713278755522,2.26934632612402e-10,0.4252555926015056,4.841822882462021e-10,9.757361186599953,4.011132835159784e-09,6.911885334470688,2.5874419609736603e-10,5156720000.0
146,28,1400,projection_zx,band_r,0.5634151519959675,3.4713507084423637e-10,2.657181438962116,5.085755958772816e-10,0.4291515391014355,5.291226014328888e-10,7.341207347599468,3.2908576659229472e-09,6.896207688697245,2.82431252167058e-10,5156720000.0
146,28,1400,projection_zx,band_u,0.4956209240221646,2.7554326287410326e-10,2.58693995229115,3.652676433866313e-10,0.3600000072419754,4.395972828326459e-10,9.269129587914344,3.6058676141089965e-09,6.866077833881751,2.4030883646163057e-10,5156720000.0
147,32,1600,projection_xy,band_r,0.7708905856004464,2.2617554018294182e-10,0.1715545606078468,5.37604847199938e-10,7.99999999759493,3.669356851514803e-09,32.318449662515526,7.144743035152434e-08,5.4173461169748425,1.470168201038095e-09,4186790000.0
147,32,1600,projection_xy,band_u,0.7268467795426315,3.287775995988375e-11,0.1043186073350153,7.002716688666977e-11,1.404997151107144,8.687960339169469e-11,0.2543655824345801,1.4886453151673883e-11,9.317862861413666,3.968161727718032e-11,4186790000.0
147,32,1600,projection_yz,band_r,0.7952911845043306,2.371634785027077e-10,1.2416227479410715,6.404209157953784e-10,7.999999846051589,3.81894684565996e-09,33.213912628429334,7.621370642460818e-08,5.38403236403915,1.5278272436868714e-09,4186790000.0
147,32,1600,projection_yz,band_u,0.8387337943712807,3.414416691323532e-11,1.7118901236839088,1.1496756518432478e-10,0.7835115391634766,5.2803681171657497e-11,0.1307656431119214,4.838524574694144e-12,9.71825158112629,2.50856519681704e-11,4186790000.0
147,32,1600,projection_zx,band_r,0.6481225682219408,3.1592341790300395e-10,2.4417354135115845,5.477465125265812e-10,7.683553629261701,5.645470625110941e-09,241.19522799096893,9.697891075675142e-07,4.384285258507659,2.5452529799366253e-09,4186790000.0
147,32,1600,projection_zx,band_u,0.674467102659414,1.831508711650204e-10,2.28230798126204,3.3868549713495387e-10,7.999999940266131,3.234685588306552e-09,148.8888003451578,3.251559114942945e-07,4.79018373395463,1.4063711428087326e-09,4186790000.0
148,28,1400,projection_xy,band_r,0.8819786493232141,6.738323303201873e-10,2.7029308752031835,3.0337275241630567e-09,0.4417979160216907,6.656399951887097e-10,6.124864537606868,3.430482160629346e-09,6.783909183239284,3.539979869160918e-10,6097130000.0
148,28,1400,projection_xy,band_u,0.8612205820686449,7.373933291491906e-10,1.7310044280911554,2.8548039938800713e-09,0.4088496387971551,7.18183323776058e-10,7.8946222149226495,4.8596373134272394e-09,6.629684806685235,3.857514276825005e-10,6097130000.0
148,28,1400,projection_yz,band_r,0.5214847934877094,4.735245144122385e-10,1.4396714150317047,6.503978477584149e-10,0.4996112326862998,8.42929315490203e-10,7.271380519778273,5.0163084904617555e-09,6.746066549564015,4.4155355321024974e-10,6097130000.0
148,28,1400,projection_yz,band_u,0.458862635602458,5.848935274858703e-10,1.333726279350793,7.375398718753401e-10,5.295252244342127,9.365578177432738e-09,71.809899445947,4.873045484377264e-07,4.918573333499899,4.293908463508475e-09,6097130000.0
148,28,1400,projection_zx,band_r,0.3554391388307735,3.5841967360719167e-10,0.4048656411192332,4.1024539422928585e-10,0.6164133872442774,1.0526591561445159e-09,8.33909148420552,6.883638944522212e-09,6.714583056349181,5.379200295624403e-10,6097130000.0
148,28,1400,projection_zx,band_u,0.2761873948859634,3.5421295974302074e-10,0.4492590557698558,3.8344762140328265e-10,6.337372594505017,1.1757272006113448e-08,118.78368638588404,9.883495023457249e-07,4.654912010621977,5.279423659605801e-09,6097130000.0
149,27,1350,projection_xy,band_r,0.4011394062726164,2.0726699747308475e-10,2.7229210839759275,2.4701485521279027e-10,0.3600000001925962,4.08554179803893e-10,8.209027672354864,2.967954278640232e-09,6.9965575554012975,2.2333891472780738e-10,8122690000.0
149,27,1350,projection_xy,band_u,0.2615926304487201,1.5843599670316332e-10,2.7112268115532365,1.6958970622416854e-10,2.769134355853218,2.098661178372577e-09,17.740774298229113,2.6408575210808367e-08,6.347110403891954,9.666459457745994e-10,8122690000.0
149,27,1350,projection_yz,band_r,0.9999999770071892,6.791133377229719e-10,2.605238103277543,0.0148923957418178,1.7166418391073717,1.7170392811778971e-09,15.462418156347164,1.955320676041227e-08,6.242900201081637,8.34381617630954e-10,8122690000.0
149,27,1350,projection_yz,band_u,0.9999999953042904,5.705074172657843e-10,2.772784826493549,0.0606625471644228,1.4407342670263228,1.2142787196952352e-09,13.76056480527538,1.2243516579256928e-08,6.413367524019287,5.920785899035322e-10,8122690000.0
149,27,1350,projection_zx,band_r,0.4764197522112312,2.377008273410649e-10,1.2640389151257057,3.07494669985727e-10,0.3600000003923641,3.945079542452614e-10,7.945150964085522,2.773791072548051e-09,6.988593800109331,2.1566045013834918e-10,8122690000.0
149,27,1350,projection_zx,band_u,0.5459893131988086,2.6073552210841314e-10,0.8373559400131508,3.7179122509107196e-10,5.596661965909219,3.4338180230660247e-09,20.457700261565684,4.624527481028963e-08,5.80077775774701,1.4786962265219494e-09,8122690000.0
151,19,950,projection_xy,band_r,0.9999999997701684,9.141606939658451e-10,2.031061471684368,1.988761030373717,0.3600000015104482,7.228320079898641e-10,5.198897493077088,3.32555746652244e-09,6.748797969031646,3.9514102145171127e-10,7538380000.0
151,19,950,projection_xy,band_u,0.999999986097598,1.5036891172996455e-09,0.2794780285810105,0.0540801897552389,0.3600001079310584,1.1889764161009681e-09,5.810156707141558,6.113313700117133e-09,6.484385894880893,6.499618512975196e-10,7538380000.0
151,19,950,projection_yz,band_r,0.5803641561080289,6.415792687082334e-10,1.758385020207922,9.67432105858995e-10,0.3649549278566034,8.79495403743989e-10,5.937818125643641,4.605126222466622e-09,6.726974242238776,4.798189061836977e-10,7538380000.0
151,19,950,projection_yz,band_u,0.5854180873698177,1.6346417958175701e-09,1.8309905990338329,2.465693821736375e-09,7.99999898728845,4.016411767355305e-08,427.3910662057704,1.2980004820209047e-05,3.381169803408188,1.8763449045470924e-08,7538380000.0
151,19,950,projection_zx,band_r,0.4733486623547699,5.634464015089334e-10,0.3506692610894683,7.260914791501241e-10,0.5519388857184939,1.1672861754427594e-09,6.458149540418368,6.040684964013954e-09,6.697373607387704,6.041971057256737e-10,7538380000.0
151,19,950,projection_zx,band_u,0.4528056183566118,9.104546515995847e-10,0.3624117614108708,1.1441630202910535e-09,0.6385244970957813,2.156622095964819e-09,7.442451057205974,1.2514411795777778e-08,6.410051112025716,1.097774896279837e-09,7538380000.0
152,19,950,projection_xy,band_r,0.7862764062288483,6.86697143522193e-10,1.9203032213273985,1.7987221575133454e-09,0.3600000005833252,6.905662020023273e-10,6.188484248728151,3.781857175914199e-09,6.745169906916897,3.775025580782825e-10,8471570000.0
152,19,950,projection_xy,band_u,0.999999987327976,1.579514542110443e-09,0.9722554690498236,0.062330666227765,0.5172325548641703,1.4956036555393436e-09,6.409325832861166,7.781246825711853e-09,6.417983654137185,7.800804864866508e-10,8471570000.0
152,19,950,projection_yz,band_r,0.4675703491241544,4.851138497404113e-10,0.8356746128263727,6.208440335198658e-10,0.3600000011408251,8.203733448658434e-10,6.8464054187500825,4.9703844521375994e-09,6.739348962371641,4.4846265550809327e-10,8471570000.0
152,19,950,projection_yz,band_u,0.4465573043431848,6.996591819957467e-10,0.8386155437290378,8.73933193550799e-10,0.3602267564137939,1.239215218060487e-09,7.490472074862253,8.212980099251351e-09,6.531287661539006,6.773622641681964e-10,8471570000.0
152,19,950,projection_zx,band_r,0.9999997266228856,8.98804729845876e-10,1.662435904216487,0.0016438919082346,0.3600008290053724,7.106908890922274e-10,5.451606454118847,3.4286315018941783e-09,6.735541909971868,3.885038637167829e-10,8471570000.0
152,19,950,projection_zx,band_u,0.7989175776715027,1.145803931038065e-09,0.2993098692845984,3.167556351231869e-09,0.3600000018538154,1.134044782629611e-09,6.688640195030555,6.712430084906931e-09,6.492535533328583,6.199300586403428e-10,8471570000.0
154,11,550,projection_xy,band_r,0.6911916483573574,1.0912179539542503e-09,2.7835992151457454,2.0876523605913664e-09,1.0041488725675407,2.291220949931732e-09,3.9653337771076687,6.6359417231628756e-09,6.647637116347831,1.1143468977152651e-09,3639890000.0
154,11,550,projection_xy,band_u,0.6770149239004329,1.468086097923139e-09,2.65787944473535,2.71383963207622e-09,2.355961557715391,6.856769584087088e-09,7.118212102033499,3.5234823104957015e-08,6.052197547788178,3.22550902550968e-09,3639890000.0
154,11,550,projection_yz,band_r,0.7799536017040016,1.1127443691353742e-09,0.262311570671953,2.8381454316043795e-09,0.8948953314351937,1.9060743076648644e-09,3.8368290224244745,5.409962245195736e-09,6.695694011718406,9.366982794285934e-10,3639890000.0
154,11,550,projection_yz,band_u,0.7761353830237532,1.296336847526768e-09,3.059049552776875,3.243458512817141e-09,1.3787504859191575,3.167266068234828e-09,4.545470168930131,1.0360951826037568e-08,6.483889818408431,1.513102933651989e-09,3639890000.0
154,11,550,projection_zx,band_r,0.5884066029277665,8.756245833171234e-10,1.265305529464527,1.333758094067116e-09,2.833974924276628,5.5824726611139235e-09,8.635864704916171,3.4886580048414364e-08,6.088541103126095,2.606097417795598e-09,3639890000.0
154,11,550,projection_zx,band_u,0.446115001957803,2.2730671352654114e-10,0.4522343049716232,2.8378132424384167e-10,0.3600000016885755,4.077189319725875e-10,0.3364051839377714,1.1955620666312867e-10,8.370416324174908,2.213007815121232e-10,3639890000.0
155,69,3450,projection_xy,band_r,0.6194610795111309,4.673126781458068e-10,0.1844714175139079,7.582944549320703e-10,1.1761564285480932,1.2069863649608223e-09,8.485374853503233,7.3340211234101334e-09,6.633968240153483,5.776698277533982e-10,6265300000.0
155,69,3450,projection_xy,band_u,0.5561527723943599,4.850074493280038e-10,0.3433094456524194,7.02201877337808e-10,1.3554428188554204,1.551191924590943e-09,10.654901457989563,1.1695366406731876e-08,6.467025775900604,7.339371137656858e-10,6265300000.0
155,69,3450,projection_yz,band_r,0.7549882888181731,5.13901553982766e-10,0.7841976927647293,1.1951402188562795e-09,0.9101788302613132,9.088725388542545e-10,7.3172485392872355,4.900440075891658e-09,6.740570235201538,4.4537218764915815e-10,6265300000.0
