galaxyID,groupID,Rvir,Redge,r80_stars,Mgas,Mstar,Mvir,DistToHost,GaltoHostGasMassRatio,GaltoHostStellarMassRatio,GaltoHostDMMassRatio,DistToHostRvirRatio,DistToHostr80_starsRatio,DistNearestSate,NearestSategalaxyID,NearestSateRvir,NearestSateRedge,NearestSater80_stars,GaltoNearestSateGasMassRatio,GaltoNearestSateStellarMassRatio,GaltoNearestSateDMMassRatio
478.0,3.0,91.60023619722469,49.82472771747317,7.722832796208341,986626000.0,2247600000.0,28596200000.0,424.19999216436173,0.0034364400728648203,0.00536260065612884,0.005902245008741024,0.8369344518324071,15.276307162089868,67.2528373273567,975.0,33.628579864186605,31.78399008130715,7.469237669107182,0.4000533130081713,0.19735228688378714,0.3741755897636749
479.0,239.0,50.91526424564511,50.05142281414042,8.258484764333168,2237320000.0,1285150000.0,28168100000.0,101.82162772206243,0.4693182747835718,0.1877117901378827,0.5178007150801018,0.8971640299027718,10.172767232517362,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
480.0,-1.0,89.4744611750812,87.9001019160877,8.350509682028331,2844600000.0,1031500000.0,26659100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
481.0,-1.0,92.29406554472985,88.34947846249092,9.276695238561548,3021230000.0,280624000.0,29257600000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
482.0,10.0,92.35311485090051,88.6583747638335,6.649378107287513,1525310000.0,1688840000.0,29311400000.0,393.1364473548728,0.02113615987606335,0.011054209375695451,0.01308614747218601,1.0031287834796998,18.264431051796816,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
483.0,-1.0,92.76645999409507,87.34315582649224,6.550736686986919,2405750000.0,750764000.0,29703800000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
484.0,25.0,89.22350162385591,87.3241797479885,7.422555278579023,1176150000.0,2353360000.0,26429300000.0,187.10062627317126,0.05399418810167608,0.03138043456520145,0.03845296552526862,0.7077788810936855,15.75970311954919,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
485.0,-1.0,87.20106288751106,81.39366502901127,7.73239817775607,3482580000.0,813421000.0,24676100000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
486.0,-1.0,94.5084145261293,93.32492571824595,6.999369428868447,1551540000.0,1081880000.0,31406300000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
487.0,-1.0,89.96161795098905,89.3317597316662,7.593199577191624,3296610000.0,355358000.0,27088700000.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4762326542663124,-1.0,-1.4762326542663124,-1.0,-1.0,-1.0,-1.0,-1.0
