pixel,sim,view,lum_g,mag_r,lum_r,mag_u,FOV,lum_u,mag_g
550,313,projection_yz,1404443295.744,-18.366395005368325,1638920932.5568001,-15.85455750820445,17,1101090468.6592,-17.538760523239475
550,313,projection_zx,1462013788.16,-18.396193159890913,1684524236.8000002,-15.908756643218787,17,1157451114.0864,-17.582378671112686
550,65,projection_xy,6018787652.4032,-20.00464687429904,7410691761.7664,-17.354824115911892,10,4384596636.4672,-19.118772553354198
550,65,projection_yz,6145703516.5696,-20.04061596653966,7660310731.1616,-17.364661112815003,10,4424502503.0144005,-19.141429012554063
550,65,projection_zx,6038209377.0752,-20.02287711348842,7536172754.5344,-17.344694026888224,10,4343877913.8048,-19.122270420662645
550,22246,projection_xy,3595132.1088,-11.601548886725405,3225667.1744000004,-9.925452293892693,24,4679300.3008,-11.059287134619707
550,22246,projection_yz,3594592.256,-11.601421419914049,3225288.4992,-9.925212483189718,24,4678266.88,-11.059124085884717
550,22246,projection_zx,3596230.656,-11.601766972618696,3226315.1616,-9.92588587175588,24,4681169.305600001,-11.059618847124264
550,1311,projection_xy,29484253.184,-13.793238927995182,24282621.542400002,-12.17324924893689,13,37093661.0816,-13.343975329676168
550,1311,projection_yz,29248611.9424,-13.78703748756836,24144320.921600003,-12.16184960731886,13,36706235.1872,-13.335263151254024
550,1311,projection_zx,29136502.784,-13.784121583679324,24079564.8,-12.15702377679714,13,36543447.04,-13.331093556920697
550,2281,projection_xy,17243557.068800002,-13.132907107833828,13217911.6032,-11.696644378246926,17,23914304.3072,-12.761567146761953
550,2281,projection_yz,17142184.3456,-13.128202906055334,13160765.8496,-11.688153668243274,17,23728018.2272,-12.755165402894027
550,2281,projection_zx,17192586.4448,-13.130535772678689,13189074.1248,-11.692363412735649,17,23820197.888,-12.758353041660532
550,10454,projection_xy,17656838.553600002,-13.434407250178046,17448692.9408,-11.452309489362055,15,19095181.7216,-12.787282365086275
550,10454,projection_yz,17663357.7472,-13.434679113113036,17453062.553600002,-11.452896319718754,15,19105505.28,-12.787683162666076
550,10454,projection_zx,17664924.0576,-13.434768190246148,17454494.5152,-11.453014466997693,15,19107584.4096,-12.787779436802458
550,1446,projection_xy,112551238.0416,-15.462247448516381,112953314.5088,-13.419425588855042,18,116888082.8416,-14.798375691292884
550,1446,projection_yz,112856753.76640001,-15.464263302061555,113163226.3168,-13.423458560439471,18,117323071.488,-14.80131888495699
550,1446,projection_zx,112870804.6848,-15.46437534493049,113174904.832,-13.423627150475664,18,117341290.496,-14.80145405313
550,3274,projection_xy,2515433.6768,-11.187817012747805,2203569.7664,-9.557149188432856,12,3333186.9696,-10.671532177460412
550,3274,projection_yz,2515539.3536,-11.18785888894041,2203654.7584,-9.55719681872909,12,3333333.1968,-10.671577789761288
550,3274,projection_zx,2515617.3824,-11.187895213967968,2203728.4864000003,-9.557137047042751,12,3333149.696,-10.671611467381615
550,2731,projection_xy,37187796.992,-14.16295502373582,34133593.2928,-12.356895065755186,44,43929678.6432,-13.596001128704868
550,2731,projection_yz,37140951.8592,-14.16206349231429,34105576.6528,-12.35502702933201,44,43854161.510400005,-13.594632574431648
550,2731,projection_zx,36844981.4528,-14.156361263348982,33926925.5168,-12.342760608788232,44,43361494.6304,-13.585945855604164
550,1177,projection_xy,45376441.5488,-13.916173811130259,27193776.5376,-13.183582635985768,10,94066081.79200001,-13.81207608804401
550,1177,projection_yz,45253387.878400005,-13.913846942303534,27135559.270400003,-13.185255864560094,10,94211158.83520001,-13.809127745141316
550,1177,projection_zx,43414349.414400004,-13.887915875798841,26495148.032,-13.087639157283554,10,86110411.16160001,-13.764083243222087
550,747,projection_xy,488320847.0528,-17.04178693878478,483854490.00960004,-14.954127780058926,30,480453224.0384,-16.391763163192053
550,747,projection_yz,506808238.08000004,-17.07555400185376,499139110.50240004,-15.00096443390322,30,501632624.2304,-16.432109164125627
550,747,projection_zx,505316166.8608,-17.07017527024066,496672492.74880004,-14.998789850877813,30,500628927.2832,-16.428907982712722
550,17588,projection_xy,2696853.0944000003,-11.300280957630896,2444062.9248,-9.583987476874224,21,3416606.72,-10.74714322446639
550,17588,projection_yz,2696818.4832,-11.30029815255465,2444101.632,-9.583985524419703,21,3416600.5760000004,-10.74712929012412
550,17588,projection_zx,2696735.9488,-11.300233465474355,2443956.0192,-9.583941332926631,21,3416461.5168000003,-10.747096061355466
550,2184,projection_xy,6954503.3728,-12.326528735105642,6289432.9856,-10.620231752913497,11,8873453.9776,-11.775665305211474
550,2184,projection_yz,6952006.4512,-12.326396501808519,6288667.033600001,-10.619873853195223,11,8870529.433600001,-11.775275416124275
550,2184,projection_zx,6954426.368000001,-12.326597320365908,6289830.2976,-10.620271044518649,11,8873775.104,-11.775653283165083
550,2661,projection_xy,9957473.4848,-12.72207616554021,9053791.0272,-11.0035636235678,16,12630642.688000001,-12.165372896560962
550,2661,projection_yz,9959390.412800001,-12.72219080436505,9054747.0336,-11.00385342879726,16,12634014.5152,-12.16558189313278
550,2661,projection_zx,9960457.0112,-12.722279894047483,9055490.048,-11.003966133407872,16,12635326.0544,-12.165698163551449
550,153,projection_xy,2006960203.3664,-18.69879181376708,2225956768.9728003,-16.428479707962587,25,1868064568.1152,-17.9263469020337
550,153,projection_yz,1132373055.8976,-18.143349187420824,1334564827.9552,-15.704718439932844,25,959151865.8560001,-17.304973817632067
550,153,projection_zx,1976217423.0528002,-18.690371072879223,2208759493.4272003,-16.38662880810028,25,1797428084.736,-17.909586809684612
550,1271,projection_xy,19062448.128000002,-13.165604738370584,13622031.9744,-11.910119080567526,13,29110363.750400003,-12.870446687267611
550,1271,projection_yz,19031023.616,-13.16331737185581,13593364.070400001,-11.91098512142107,13,29133592.985600002,-12.868655370458056
550,1271,projection_zx,19130995.507200003,-13.167378693819357,13644306.8416,-11.91800602471827,13,29322595.5328,-12.874343924288661
550,3659,projection_xy,92317725.4912,-15.231824593410765,91354477.36320001,-13.234860057165786,55,98615237.0176,-14.58321273967024
550,3659,projection_yz,92076362.9568,-15.229854481921633,91188861.33760001,-13.23098541031791,55,98263937.8432,-14.58037039050449
550,3659,projection_zx,92042172.8256,-15.229570961361267,91165052.10880001,-13.230370241606312,55,98208278.11840001,-14.579967156103796
550,1957,projection_xy,2549894.1440000003,-11.172883768734616,2173469.2864,-9.584049432940926,11,3416801.6896,-10.686305378897716
550,1957,projection_yz,2549984.256,-11.1729357388981,2173573.3248,-9.584036222017382,11,3416760.1152000003,-10.68634374760113
550,1957,projection_zx,2549868.3392000003,-11.172849598019658,2173400.8832,-9.584063619862086,11,3416846.336,-10.686294391246543
550,737,projection_xy,480067138.35520005,-17.11889877449179,519468849.5616,-14.805847037937138,9,419120414.72,-16.373254946450444
550,737,projection_yz,480073849.24160004,-17.11901382830471,519523899.80160004,-14.806059096101961,9,419202282.29120004,-16.373270123913805
550,737,projection_zx,480020686.43840003,-17.118943701717257,519490345.3696,-14.805792505880337,9,419099364.5568,-16.37314988412887
550,1496,projection_xy,87062131.5072,-15.15338501033341,84987294.5152,-13.157936265045137,30,91870167.04,-14.519573239022298
550,1496,projection_yz,88584480.3584,-15.166247402792775,86000100.9664,-13.183299087399106,30,94041518.8992,-14.538394104799677
550,1496,projection_zx,89597430.9888,-15.175023687256578,86698079.0272,-13.199914951011017,30,95491778.1504,-14.550738893480558
550,18862,projection_xy,2210356.0192,-11.056254438152257,1952098.7136000001,-9.414522366924697,13,2922866.2784,-10.531155576431496
550,18862,projection_yz,2210410.2912000003,-11.056249426208646,1952089.7024,-9.414577292110913,13,2923014.1440000003,-10.531182234739658
550,18862,projection_zx,2210427.4944,-11.056301139241867,1952182.6816,-9.414603004054896,13,2923083.3664,-10.531190684783736
550,1348,projection_xy,68553585.45920001,-14.685107718216075,55213221.4784,-13.142005136442073,25,90531987.456,-14.26007543499196
550,1348,projection_yz,67541336.06400001,-14.674415246565092,54672143.155200005,-13.118544943238415,25,88596788.0192,-14.243924118372247
550,1348,projection_zx,68930679.6032,-14.689662309760395,55445323.776,-13.150529544958932,25,91245576.192,-14.266031400807664
550,751,projection_xy,349094595.7888,-16.466202964566932,284761443.5328,-14.873910585734269,19,446235620.14720005,-16.02735781426353
550,751,projection_yz,344969812.3776,-16.457032205536535,282366312.448,-14.848258380713908,19,435816182.5792,-16.014452731223457
550,751,projection_zx,309305724.1088,-16.375233854770038,261874699.4688,-14.693337236687935,19,377863457.9968,-15.895969893168816
550,10473,projection_xy,1736874.3936,-10.796036377896783,1536082.5344,-9.135080083734378,12,2259602.432,-10.269421031237451
550,10473,projection_yz,1736882.176,-10.796063809011049,1536121.344,-9.135090219520466,12,2259623.5264000003,-10.269425896076578
550,10473,projection_zx,1736800.256,-10.79604086535603,1536088.8832,-9.13507722995229,12,2259596.4928,-10.269374686150714
550,868,projection_xy,323769938.7392,-16.70776557925526,355718319.30880004,-14.41068527997085,23,291255484.416,-15.945591307725374
550,868,projection_yz,353640382.46400005,-16.772455596202207,377556749.51680005,-14.595215804333968,23,345212348.0064,-16.041404628974128
550,868,projection_zx,316395618.304,-16.690241878927736,350023136.05120003,-14.395182424925792,23,287126296.9856,-15.920576151037144
550,2186,projection_xy,51685382.553600006,-14.513221740150863,47129051.136,-12.7126684436757,25,60963146.95680001,-13.953419337719234
550,2186,projection_yz,51061660.0576,-14.504253357329185,46741359.8208,-12.694286485082412,25,59939704.0128,-13.940237324943384
550,2186,projection_zx,51452136.6528,-14.510029893626184,46990704.64,-12.705696381496725,25,60572925.952,-13.94850853604804
550,2884,projection_xy,6297982.976000001,-12.212267076642432,5661178.2656000005,-10.519543155004005,12,8087555.2768,-11.668003705915153
550,2884,projection_yz,6297218.2528,-12.21222387017418,5660952.9856,-10.519415355640962,12,8086603.366400001,-11.667871864009525
550,2884,projection_zx,6294846.6688,-12.211913047161248,5659332.608,-10.518807717975609,12,8082078.9248,-11.667462889840808
550,31,projection_xy,18168780370.7392,-20.834092441313572,15908783679.078402,-19.147442020384265,26,22854767529.164803,-20.31831443769282
550,31,projection_yz,17667467090.3296,-20.848296113857103,16118270708.940802,-19.02617920113795,26,20439566490.0096,-20.28793572753849
550,31,projection_zx,12264435141.836802,-20.461735436431127,11290006047.948801,-18.63736617764183,26,14287178511.155201,-19.891618877191227
550,900,projection_xy,173905005.7728,-15.754632553095222,147860789.65760002,-14.164727849144604,19,232215465.16480002,-15.27078020785635
550,900,projection_yz,175950947.9424,-15.753966039745377,147770048.512,-14.239358127354105,19,248738637.4144,-15.283479027388731
550,900,projection_zx,183997444.9152,-15.790894430913044,152882498.7648,-14.279733685776286,19,258162688.0,-15.332029480527451
550,1133,projection_xy,86570847.4368,-14.936696965832459,69611146.4448,-13.546005339473538,19,131341549.568,-14.513429172051415
550,1133,projection_yz,82590210.4576,-14.899413365790243,67261313.8432,-13.472028930235517,19,122690679.6032,-14.462321431975118
550,1133,projection_zx,74688882.2784,-14.816963893741908,62342692.864,-13.33831434464716,19,108474020.6592,-14.353139900640086
550,1090,projection_xy,45168623.616000004,-14.312597957896402,39177722.2656,-12.560212603340318,14,52976717.0048,-13.807092142216883
550,1090,projection_yz,43222863.0528,-14.27610338546837,37882737.4592,-12.502311366322814,14,50225532.1088,-13.75928382717152
550,1090,projection_zx,44686996.2752,-14.302167400018552,38803147.9808,-12.55064689809599,14,52512024.1664,-13.79545290919805
550,3600,projection_xy,6293567.488,-12.203742936230112,5616906.24,-10.53949904326764,14,8237579.468800001,-11.667242234102213
550,3600,projection_yz,6293574.4512,-12.20371015735917,5616736.6656,-10.539540180151878,14,8237891.584000001,-11.667243435359554
550,3600,projection_zx,6293356.953600001,-12.203747528360052,5616929.9968,-10.539521069509743,14,8237746.585600001,-11.667205913105528
550,557,projection_xy,381854233.3952,-16.672610883615228,344385100.18560004,-14.83159459517254,20,429178381.9264,-16.124744024337403
550,557,projection_yz,249929321.6768,-16.337346932856278,252894144.1024,-14.201541535290389,20,240224121.65120003,-15.66454302622464
550,557,projection_zx,316014592.0,-16.527086374766412,301185839.9232,-14.56922450180522,20,337046483.76320004,-15.919267841662835
550,237,projection_xy,1011591885.6192,-18.038029849676235,1211189061.2224,-15.492369984522973,15,788765658.3168,-17.182513342593978
550,237,projection_yz,1188218011.648,-18.192525403069595,1396401032.3968,-15.689650090451565,15,945932258.5088,-17.35724032840004
550,237,projection_zx,911915509.3504001,-17.936777720795426,1103344382.7712,-15.369821334875848,15,704577116.5696,-17.069886505024122
550,1045,projection_xy,345799209.7792,-16.71687207461585,358714415.5136,-14.543617196185291,33,329190185.3696,-16.01705999122182
550,1045,projection_yz,346257044.2752,-16.71786485180231,359042567.3728,-14.545616653431942,33,329796970.08640003,-16.01849654369194
550,1045,projection_zx,346307244.85120004,-16.71794530962056,359069174.9888,-14.54580218547779,33,329853331.0464,-16.01865394303757
550,1916,projection_xy,13970936.6272,-12.96384843216138,11311999.3856,-11.456678835365913,14,19172181.6064,-12.533063806693656
550,1916,projection_yz,13768885.8624,-12.953260326275478,11202220.851200001,-11.436279687864406,14,18815331.5328,-12.517246999627849
550,1916,projection_zx,13826369.126400001,-12.956086155951391,11231414.6816,-11.4414384778046,14,18904943.820800003,-12.521770367952668
550,3179,projection_xy,6035111.1168,-11.953808198395736,4461935.4112,-10.631788426055579,16,8968408.2688,-11.621713176542753
550,3179,projection_yz,6013223.3216,-11.951360555964586,4451887.9232,-10.626049643171928,16,8921129.7792,-11.61776833288731
550,3179,projection_zx,6039803.904,-11.95436022542542,4464204.5952,-10.632944677705478,16,8977964.2368,-11.62255709622451
550,406,projection_xy,3990774140.1088004,-19.459357250650868,4484798139.5968,-17.007151487757042,17,3183175584.9728003,-18.672642873406375
550,406,projection_yz,4034198188.8512,-19.465734954448862,4511219738.2144,-17.037312405666352,17,3272841415.8848,-18.68439307517908
550,406,projection_zx,3837827167.0272,-19.42035094581248,4326536563.9168005,-16.95386843494005,17,3030730879.7952003,-18.630213531980594
550,305,projection_xy,1060035153.1008,-17.991286873930775,1160151616.7168,-15.718846401973884,29,971714225.7664001,-17.233300669163235
550,305,projection_yz,1739919877.7344,-18.45623912792351,1780310081.536,-16.378608763991394,29,1784199879.0656002,-17.771323124357366
550,305,projection_zx,1455101260.5952,-18.29687988531287,1537276379.1360002,-16.128466559367006,29,1417054729.0112,-17.577233042389892
550,1555,projection_xy,147957743.616,-15.739172297126375,145770256.7936,-13.751205007730828,33,158665316.76160002,-15.095344249049043
550,1555,projection_yz,148084686.84800002,-15.739821608457968,145857458.9952,-13.752510134107045,33,158856157.5936,-15.096275378219707
550,1555,projection_zx,148043163.2384,-15.739618551304455,145830182.912,-13.752116341255487,33,158798551.4496,-15.095970890231984
550,7368,projection_xy,2083611.2384000001,-10.992933145515922,1841506.5088000002,-9.336720032857308,12,2720746.0864,-10.467041728066393
550,7368,projection_yz,2083637.0432000002,-10.992970818330974,1841570.4064,-9.3367139033051,12,2720730.7264,-10.46705517444814
550,7368,projection_zx,2083678.8224000002,-10.992945099531513,1841526.784,-9.336720850128323,12,2720748.1344000003,-10.467076944427431
550,904,projection_xy,255774765.8752,-16.200699118074837,222987052.6464,-14.45259690462305,18,302718359.9616,-15.68964423951086
550,904,projection_yz,334546023.2192,-16.393871607157294,266408846.95040002,-14.876466647056077,18,447287394.304,-15.981139679364494
550,904,projection_zx,336549484.9536,-16.398855458569813,267634553.65120003,-14.875127124870968,18,446735895.7568,-15.987622325651307
550,8546,projection_xy,3681743.6672,-11.611827319744643,3256348.8768,-9.948398179111972,14,4779244.7488,-11.085133871205015
550,8546,projection_yz,3681772.3392000003,-11.611818579269096,3256322.6624000003,-9.948430839818897,14,4779388.5184,-11.085142326466995
550,8546,projection_zx,3681855.4880000004,-11.611842478840073,3256394.3424,-9.94839166546317,14,4779216.0768,-11.085166846354381
550,636,projection_xy,648444903.424,-17.386991588684083,664961705.5744001,-15.246291181669513,33,628805704.0896001,-16.69968270295675
550,636,projection_yz,648288613.1712,-17.386833379674997,664864817.1520001,-15.24594395539826,33,628604639.6416,-16.699420983822378
550,636,projection_zx,647503754.0352,-17.385919374206992,664305349.4272001,-15.244155453396381,33,627570009.7024001,-16.69810572667877
550,31281,projection_xy,6069860.352,-12.176330460345001,5476866.8672,-10.467793275633085,13,7711117.312,-11.627946748671066
550,31281,projection_yz,6070410.854400001,-12.176369760076701,5477065.1136,-10.467891775382114,13,7711816.9088,-11.628045214409886
550,31281,projection_zx,6070090.1376,-12.176342883761057,5476929.536,-10.46778958460228,13,7711091.0976,-11.627987850411225
550,8968,projection_xy,1685192.6016000002,-10.750589691836186,1473112.3712000002,-9.123690660667519,11,2236022.9888,-10.236623859504954
550,8968,projection_yz,1685189.632,-10.750619427570967,1473152.7168,-9.123728050918029,11,2236099.9936,-10.236621946248823
550,8968,projection_zx,1685232.6400000001,-10.750658973327058,1473206.3744,-9.123692947874073,11,2236027.6992,-10.23664965514636
550,708,projection_xy,285146978.71360004,-16.321901788592655,249322065.1008,-14.619019563144125,24,352864383.7952,-15.807671935901679
550,708,projection_yz,280930942.976,-16.288976866225624,241874868.63360003,-14.673053205567435,24,370869639.5776,-15.791498942375815
550,708,projection_zx,300662181.06880003,-16.356021912648913,257281622.016,-14.738695171544006,24,393983531.41760004,-15.865197009010247
550,388,projection_xy,691121212.6208,-17.587335676451524,799713211.1872001,-15.169911497059399,18,586090387.8656,-16.768885557493974
550,388,projection_yz,670903356.6208,-17.58136856271947,795330111.0784,-15.101808594046926,18,550457049.088,-16.736649911789257
550,388,projection_zx,845373190.9632001,-17.790564367246397,964330153.5744001,-15.404498118090103,18,727443465.8304,-16.98762117768991
550,2153,projection_xy,2677579.5712,-11.147410811766148,2123070.0544000003,-9.634674352036061,8,3579890.4832,-10.739355964697728
550,2153,projection_yz,2692937.1136000003,-11.151263331945994,2130616.7296,-9.643190018409769,8,3608078.7456,-10.745565529336988
550,2153,projection_zx,2685021.1840000004,-11.149433863499455,2127029.6576,-9.638533912003457,8,3592638.8736,-10.742369291250958
550,1350,projection_xy,43650534.6048,-14.312412144139882,39171017.9328,-12.507713475664133,17,50476053.299200006,-13.769973917612154
550,1350,projection_yz,43361209.5488,-14.308508889728886,39030449.7664,-12.497374485303649,17,49997673.2672,-13.762753470555692
550,1350,projection_zx,44961870.6432,-14.335041884338862,39996017.8688,-12.549862397304487,17,52474095.2064,-13.802110929507434
550,601,projection_xy,355247010.61120003,-16.742917231072447,367423468.3392,-14.607883722883187,21,349263731.09760004,-16.046326080112266
550,601,projection_yz,394682748.1088,-16.85866327907501,408757102.18240005,-14.690008649572015,21,376706800.0256,-16.160620358648423
550,601,projection_zx,480302648.5248,-17.00491458411924,467698345.5744,-14.984641899646704,21,494147679.02720004,-16.373787453670772
550,788,projection_xy,278525483.41760004,-16.345899763196726,254894171.7504,-14.481206362220526,22,310801098.3424,-15.782162341694763
550,788,projection_yz,274508572.26240003,-16.330937192815497,251405559.3984,-14.46677353457018,22,306696919.44960004,-15.766389777503788
550,788,projection_zx,270451474.43200004,-16.32261674835739,249486298.3168,-14.442809133057558,22,300001656.832,-15.75022338361637
550,501,projection_xy,561400617.3696,-17.31842320093515,624265422.4384,-15.018604383881577,27,509849213.33760005,-16.543182214725668
550,501,projection_yz,759566486.7328,-17.585337301565815,798242635.776,-15.410212658465728,27,731282302.5664,-16.871414486831434
550,501,projection_zx,603457847.296,-17.376374515070154,658490943.0784,-15.135344242745887,27,567724579.2256,-16.621617347947094
550,6871,projection_xy,3110308.0448000003,-11.431111831193464,2757050.5728,-9.777753411680774,12,4084146.9952000002,-10.902008509168146
550,6871,projection_yz,3110241.6896,-11.431129171011344,2757094.6048000003,-9.777701143835817,12,4083950.3872,-10.901985345863908
550,6871,projection_zx,3110221.0048,-11.43111191184442,2757050.7776,-9.777697114751646,12,4083935.2320000003,-10.901978125103218
550,874,projection_xy,158482248.49920002,-15.316262329472456,98742684.8768,-14.61322023987129,11,350984627.8144,-15.169951560539188
550,874,projection_yz,162387407.6672,-15.331447173309188,100133378.4576,-14.661646317832616,11,366993630.82240003,-15.196380872104607
550,874,projection_zx,169155218.63680002,-15.363539391320186,103137299.66080001,-14.717892602387941,11,386506712.67840004,-15.240713502061466
550,6272,projection_xy,11024973.824000001,-12.917608743353943,10840354.816,-10.906233919706267,32,11547648.8192,-12.275943917547911
550,6272,projection_yz,11024446.259200001,-12.917571082428827,10839978.8032,-10.906143799001057,32,11546690.3552,-12.275891961877269
550,6272,projection_zx,11025385.8816,-12.917638280420364,10840649.728,-10.906305779831108,32,11548413.1328,-12.2759844961018
550,181,projection_xy,1085806110.3104,-18.023932568239765,1195564544.8192,-15.813995753714828,20,1060714001.2032001,-17.259380703233354
550,181,projection_yz,943180165.9392,-17.93979095080344,1106410733.568,-15.546295947183435,20,828930994.9952,-17.106486648597226
550,181,projection_zx,1717372662.5792,-18.48213859813624,1823288695.1936002,-16.381752153704007,20,1789372923.904,-17.75716136361664
550,4899,projection_xy,42094208.6144,-14.372540782655209,41401522.5856,-12.39409204666427,30,45460773.273600005,-13.73055587261643
550,4899,projection_yz,42093458.2272,-14.372515432242862,41400555.9296,-12.394065125039727,30,45459646.054400004,-13.730536517701838
550,4899,projection_zx,42089853.747200005,-14.372460948336654,41398478.4384,-12.393929645919322,30,45453973.913600005,-13.730443541686855
550,2361,projection_xy,59850909.286400005,-14.757548489853272,59022743.961600006,-12.772164709034108,30,64397036.7488,-14.112676882055164
550,2361,projection_yz,59850365.3376,-14.757541859313717,59022383.5136,-12.772144267467155,30,64395824.3328,-14.1126670144091
550,2361,projection_zx,59848084.68480001,-14.757504848103638,59020371.558400005,-12.772064707434637,30,64391105.7408,-14.112625640651705
550,325,projection_xy,1107195068.4160001,-18.07298184620447,1250814014.2592,-15.70837192765454,21,962384835.3792001,-17.28056035678891
550,325,projection_yz,1003468986.7776,-18.014712886698,1185455223.6032,-15.530167939273344,21,816708688.2816,-17.17375988680344
550,325,projection_zx,1069774431.8464,-18.081590326688243,1260770767.6672,-15.608447612733979,21,877766587.1872001,-17.243230534559494
550,190,projection_xy,1225071473.4592001,-18.17341186294047,1372033594.1632001,-15.89785100227456,26,1145883328.512,-17.390403567921638
550,190,projection_yz,771266969.6,-17.741746643454178,921931507.3024,-15.299888209103003,26,660625424.3840001,-16.888011831493237
550,190,projection_zx,2329734125.9776,-18.78330198645375,2406139455.0784,-16.68575836844179,26,2367572829.7984,-18.088265903198888
550,3488,projection_xy,7134402.150400001,-12.358559130000957,6477742.08,-10.6403771692815,11,9039634.432,-11.80339396476865
550,3488,projection_yz,7133958.9632,-12.358547184283088,6477670.8096,-10.640353456353587,11,9039437.004800001,-11.803326517023974
550,3488,projection_zx,7133541.9904000005,-12.358533453410539,6477588.8896,-10.640341747289469,11,9039339.52,-11.803263054968918
550,316,projection_xy,1221898901.9136,-17.926411416556583,1092860090.7776,-16.176653235936584,26,1481362322.2272,-17.387588186293797
550,316,projection_yz,1268489125.888,-17.96683119474166,1134311872.9216,-16.19807082328536,26,1510874284.032,-17.4282168714701
550,316,projection_zx,1234908479.4880002,-17.956148623754395,1123206089.9328,-16.116027305963463,26,1400912216.0640001,-17.399086931790528
550,159,projection_xy,1025886283.3664,-18.025972846434293,1197813320.9088001,-15.547622897364544,16,829944705.8432001,-17.197748057778796
550,159,projection_yz,941262320.4352001,-17.934234659761074,1100763103.232,-15.442426247139338,16,753304390.8608,-17.104276684607562
550,159,projection_zx,1236769597.0304,-18.234253004910215,1451112896.9216,-15.760043703638193,16,1009293511.8848001,-17.40072200158233
550,3429,projection_xy,3655566.1312,-11.629388631010917,3309447.168,-9.891756560212439,11,4536308.9408,-11.077386612343224
550,3429,projection_yz,3631853.9776000003,-11.624672478440212,3295102.9760000003,-9.882118426854273,11,4496218.112000001,-11.070320947366694
550,3429,projection_zx,3602674.4832,-11.618062823479685,3275104.256,-9.873348725827451,11,4460047.5648,-11.061562558903068
550,2168,projection_xy,68598464.51200001,-14.886965864167431,66494595.072000004,-12.928638396966004,36,74379860.3776,-14.260785986736677
550,2168,projection_yz,68635616.8704,-14.887239985102758,66511385.39520001,-12.929542811027801,36,74441844.3264,-14.261373853266422
550,2168,projection_zx,68285628.41600001,-14.883329628657789,66272270.7456,-12.922236758594728,36,73942597.632,-14.255823276173706
550,979,projection_xy,98618841.4976,-15.118295580356913,82284537.4464,-13.446792145013536,18,119871753.4208,-14.654899741123701
550,979,projection_yz,100621221.88800001,-15.129804342347287,83161389.4656,-13.479847473219532,18,123577381.6832,-14.676723967129307
550,979,projection_zx,102921850.0608,-15.150599709063028,84769551.1552,-13.505626272767007,18,126546608.128,-14.701268960557181
550,1015,projection_xy,84819496.1408,-14.526098294847367,47691317.248,-14.177808132366195,10,235029974.2208,-14.491239220653481
550,1015,projection_yz,89749671.11680001,-14.56318027391684,49348290.150400005,-14.27415737817504,10,256840171.52,-14.552582164506932
550,1015,projection_zx,72844895.84640001,-14.409741869193338,42844664.6272,-13.962539791437955,10,192759555.6864,-14.32599781670969
550,1782,projection_xy,39906046.7712,-14.292124564669033,38445881.7536,-12.380672697362858,18,44902350.848000005,-13.672596768063789
550,1782,projection_yz,39904008.6016,-14.292040073347158,38442890.0352,-12.380549007867764,18,44897235.7632,-13.6725413135345
550,1782,projection_zx,39903615.3856,-14.29201443776869,38441982.361600004,-12.38056826346859,18,44898032.0256,-13.672530614585552
550,625,projection_xy,484653137.92,-17.032013826772527,479518680.67840004,-15.069278740868143,17,534209363.96800005,-16.383577572379636
550,625,projection_yz,424732341.0432,-16.908289425002877,427873874.7392,-14.86810519292455,17,443855981.7728,-16.24028832849413
550,625,projection_zx,404112539.648,-16.861188550509738,409708920.832,-14.855591329312666,17,438769601.7408,-16.186255817120212
550,3683,projection_xy,2856604.8768,-11.330536450306623,2513127.8336,-9.694942074642913,12,3784223.9488000004,-10.809625433217397
550,3683,projection_yz,2856653.0048,-11.330545652072752,2513149.1328000003,-9.694984145566913,12,3784370.5856000003,-10.80964372551687
550,3683,projection_zx,2856573.5424,-11.330536538785514,2513128.0384,-9.69498966872359,12,3784389.8368,-10.809613523597202
550,1085,projection_xy,55734363.7504,-14.642943517328662,53110135.1936,-12.696596983077058,12,60067394.3552,-14.035307619237765
550,1085,projection_yz,56897817.804800004,-14.656870178930523,53795762.9952,-12.729518280187754,12,61916630.220800005,-14.057739025675405
550,1085,projection_zx,53604469.9648,-14.612659482554855,51649223.0656,-12.650803245985546,12,57586581.504,-13.993002515281598
550,3043,projection_xy,3824710.0416,-11.639948354562689,3341791.4368000003,-10.026913466638828,10,5137660.3136,-11.126496290157833
550,3043,projection_yz,3824316.8256,-11.639799696718493,3341333.9136,-10.026688646198423,10,5136596.582400001,-11.126384660572716
550,3043,projection_zx,3824592.4864000003,-11.639870634468695,3341552.2304000002,-10.026782406396013,10,5137040.1792,-11.126462918765805
550,1950,projection_xy,9949991.7312,-12.666174983897983,8599436.492800001,-11.02181258422554,13,12844731.596800001,-12.164556799578962
550,1950,projection_yz,10003616.5632,-12.670111294903117,8630670.1312,-11.030132350623408,13,12943536.128,-12.170392592372826
550,1950,projection_zx,9926782.976,-12.664786176072676,8588443.648,-11.017980451453916,13,12799475.712000001,-12.162021318082507
550,1303,projection_xy,22127714.304,-13.40975572658647,17056985.9072,-11.952134551291913,14,30258947.6864,-13.032341388814155
550,1303,projection_yz,22117104.0256,-13.409209736345227,17048410.5216,-11.95136615234086,14,30237540.352,-13.031820651513959
550,1303,projection_zx,22120115.4048,-13.409363838971133,17050830.4384,-11.951606975068593,14,30244247.961600002,-13.031968471086293
550,1244,projection_xy,52800280.9856,-14.366329630335334,41165353.7792,-13.030903224659863,16,81726196.94080001,-13.976590584278226
550,1244,projection_yz,51086131.2,-14.34159325699885,40238084.9152,-12.978687286017802,16,77888782.33600001,-13.940757536011224
