galaxyID,FOV,view,band,pixel,Ie_1D,reff_1D,n_1D,Ie_2D,reff_2D,n_2D,x0_2D,y0_2D,ellip_2D,theta_2D
54,29,projection_xy,mockmass,1450,209854.9283882066,4.389908406416526,0.7605041567525807,160571.51778481185,5.075157392427094,0.9473889314490376,1.714147454086186,0.8143340087662242,0.2922480833705841,0.04377888476532732
54,29,projection_yz,band_g,1450,2716113.7624356784,18.783421354955486,1.1763718194856254,5313188.0730832135,13.050936979938419,0.576428004701284,-1.5172228679591933,1.358479385981012,0.7890935663581714,2.331307636523956
54,29,projection_yz,mockmass,1450,486385.01263610023,4.322509879245618,0.8127929871383403,373095.64903326094,4.929737346595148,1.008057272319618,-0.8134091921189524,0.7591210333246643,0.6927037984349432,2.3310519769176
54,29,projection_zx,band_g,1450,6461067.9201212665,5.16335689513864,0.1642844992492589,6527209.518337771,9.70379827553,0.17630404904121574,-1.2157237594564527,-1.8118876554559025,0.25431722941695645,1.6923735686861685
54,29,projection_zx,mockmass,1450,187064.1741335164,4.579271382314322,0.8358052441942698,150732.42978953154,5.143557973163207,0.9783170362069908,-0.7982323453820934,-1.7101355511431364,0.2673113454629693,1.5859775772388147
55,25,projection_xy,band_g,1250,34177.612570865924,99.99999999993084,4.872646200951436,994408.9788851684,12.384901724915542,1.5193787907000518,0.2631606091130417,0.07420235786377354,2.1816831031629749e-13,2.76136790545652
55,25,projection_xy,mockmass,1250,980105.8841836876,4.32266220257986,1.2601631688774373,819618.6035460945,4.709275558249745,1.3538345795699336,0.01638593321557309,-0.8844491117855676,0.7348842718214924,1.7493851564346556
55,25,projection_yz,band_g,1250,3120162.7225266825,13.029052076408913,0.2503855109452409,1264324.2696520402,22.30128699765665,0.9604702676380616,1.5981776294286658,1.4687350633063732,0.1209825204719184,1.4173422379179
55,25,projection_yz,mockmass,1250,270093.0033917145,4.787643970510046,1.4383364476353828,221939.7466281872,5.3271148935026895,1.5295101594414766,0.9836993980378638,-0.5504912580013458,0.24960696933425935,2.345810797183333
55,25,projection_zx,band_g,1250,146590.2832830309,99.99999999999642,4.748103963004389,1419617.036619676,30.45562935893458,2.120907549368329,-4.7837823023788815,-1.699246007416921,0.8695988352015478,3.105082228275048
