pixel,sim,view,lum_g,mag_r,lum_r,mag_u,FOV,lum_u,mag_g
550,555,projection_yz,332067425.48480004,-16.512976362007656,297297012.32640004,-14.79964579961974,19,416733410.0992,-15.973065687745896
550,555,projection_zx,530648399.87200004,-16.873138330969446,414243146.95680004,-15.510239932023602,19,801855242.24,-16.482017147468156
550,129,projection_xy,326121527.7056,-16.791385482430712,384197197.824,-14.513185114218391,16,320091429.27360004,-15.953448670237533
550,129,projection_yz,799244130.7136,-17.629587112130956,831447524.9664,-15.610366601372963,16,879319370.9568,-16.92669863923434
550,129,projection_zx,469458432.81920004,-17.147655834744086,533411450.0608,-14.88405001547364,16,450422426.8288,-16.348992861598873
550,361,projection_xy,664200386.9696001,-17.290102806679577,608192587.3664,-15.438029492992804,18,750260007.7312,-16.72574781071657
550,361,projection_yz,461282213.888,-16.953039353087263,445877688.7296,-15.020801743853387,18,510882113.12640005,-16.32991677352905
550,361,projection_zx,595314134.2208,-17.199108699515975,559298274.9184,-15.313140422115097,18,668738256.896,-16.606865484731593
550,1378,projection_xy,48560649.0112,-14.174903612911459,34511310.0288,-12.958004957420187,15,76419111.3216,-13.885711206087448
550,1378,projection_yz,48719069.184,-14.177773117448725,34602640.9984,-12.959898863949476,15,76552529.5104,-13.889247455419076
550,1378,projection_zx,47902765.8752,-14.166122011417508,34233303.04,-12.93470070156507,15,74796328.5504,-13.87090147506344
550,906,projection_xy,67248645.7344,-14.608201965885305,51437610.598400004,-13.125979392400883,15,89205525.7088,-14.239208857150826
550,906,projection_yz,68351675.5968,-14.621966454028525,52093865.1648,-13.146549248788197,15,90911683.37920001,-14.256872913701608
550,906,projection_zx,70789831.06560001,-14.646722156879973,53295294.054400004,-13.200829375037024,15,95572236.6976,-14.294927189800609
550,667,projection_xy,224394136.7808,-15.896505186381548,168500841.6768,-14.65426003152519,14,364505438.6176,-15.547528762509648
550,667,projection_yz,254398483.6608,-15.997975175827284,185007813.42720002,-14.847549109108208,14,435531572.8384,-15.683786295942221
550,667,projection_zx,218196803.58400002,-15.88252135565652,166344536.88320002,-14.623896087182803,14,354452819.1488,-15.517120960543748
550,1396,projection_xy,5528367.104,-11.996392037321735,4640414.9248,-10.392002266742548,9,7191192.3712,-11.52649218520441
550,1396,projection_yz,5509620.5312,-11.993844132268576,4629537.9968,-10.38741926985821,9,7160901.632,-11.52280422086766
550,1396,projection_zx,5527765.4016,-11.996175139402448,4639488.0,-10.392204842158169,9,7192534.2208,-11.526374008241445
550,1037,projection_xy,47656183.3984,-14.264173101799587,37468753.1008,-12.821438597090665,15,67386893.9264,-13.86529814604449
550,1037,projection_yz,50094102.9376,-14.297498489195837,38636643.9424,-12.902760670734324,15,72628030.6688,-13.919466509658259
550,1037,projection_zx,50438923.878400005,-14.302517587501333,38815665.356800005,-12.913542126360586,15,73352826.0608,-13.926914530663678
550,1309,projection_xy,10989364.0192,-12.712356545804242,8973102.2848,-11.155911775678739,9,14533315.788800001,-12.272431398723844
550,1309,projection_yz,11006525.440000001,-12.713610611268352,8983472.537600001,-11.156821556884939,9,14545498.931200001,-12.27412560433467
550,1309,projection_zx,10971122.892800001,-12.711593035216945,8966794.4448,-11.151570288220135,9,14475318.067200001,-12.270627699563414
550,135,projection_xy,1673234323.8656,-18.42062382500881,1722858183.0656002,-16.356737637768205,31,1748618444.8000002,-17.728891912232235
550,135,projection_yz,1888330606.1824,-18.528116691599337,1902158387.6096,-16.52347185501146,31,2038866273.8944001,-17.860195080666564
550,135,projection_zx,1061107217.2032001,-18.015979932970893,1186839448.7808,-15.754648436161283,31,1004290546.0736,-17.234398171080322
550,1130,projection_xy,6268718.6944,-12.041238018997413,4836099.2768,-10.567229616983148,10,8450683.6992,-11.66294695382418
550,1130,projection_yz,6469633.6384000005,-12.06307254136272,4934339.3792,-10.615142817065642,10,8831960.6784,-11.697199220479257
550,1130,projection_zx,6478060.7488,-12.063386498676612,4935766.425600001,-10.617868436165303,10,8854160.179200001,-11.698612540856017
550,3139,projection_xy,4212130.6112,-11.751886966735556,3704714.8544,-10.10398220463431,12,5515601.5104,-11.231254573688636
550,3139,projection_yz,4211791.872,-11.751849873443474,3704588.288,-10.103980350165244,12,5515592.0896000005,-11.231167255360544
550,3139,projection_zx,4211758.6944,-11.751858516653899,3704617.7792,-10.10393624511967,12,5515368.0384,-11.23115870264368
550,567,projection_xy,301544715.0592,-16.501280368646277,294111595.7248,-14.507594870852891,15,318447576.67840004,-15.868379303326167
550,567,projection_yz,337169953.58720005,-16.602287191109923,322786138.5216,-14.631451972306415,15,356928140.08320004,-15.989622165380846
550,567,projection_zx,271727067.13600004,-16.42154506720218,273286404.50560004,-14.341597347671318,15,273299564.1344,-15.755332253224656
550,339,projection_xy,516987709.03040004,-17.077787195103802,500166819.84000003,-15.173179288013003,20,587857028.7104,-16.45370054553115
550,339,projection_yz,385170040.4224,-16.854176577371092,407071437.6192,-14.669473970377826,20,369649044.6848,-16.134131247888476
550,339,projection_zx,591815088.5376,-17.215272248898444,567686935.3472,-15.267893108312574,20,641441778.8928,-16.600465083647734
550,909,projection_xy,97659584.51200001,-14.947232154377934,70289889.6896,-13.596198541833758,17,137555961.44640002,-14.644287180667684
550,909,projection_yz,100745812.3776,-14.968745414176768,71696534.7328,-13.644777135507628,17,143850327.2448,-14.678067508023004
550,909,projection_zx,97072821.0432,-14.940914641098361,69882085.376,-13.589675235740454,17,136731977.3184,-14.637744127209901
550,1142,projection_xy,8982383.001600001,-12.352021969135189,6438857.113600001,-11.007876158297915,10,12680911.2576,-12.053478922723881
550,1142,projection_yz,8988919.398400001,-12.352859645249199,6443826.7904,-11.008460615221619,10,12687739.2896,-12.05426871556242
550,1142,projection_zx,8945993.318400001,-12.34974462798259,6425365.7088,-11.000920618510364,10,12599933.3376,-12.049071423675239
550,1182,projection_xy,6958498.6112,-12.096327636882615,5087811.993600001,-10.819487515307475,8,10660927.8976,-11.776288862241328
550,1182,projection_yz,6888497.152000001,-12.08945415538095,5055704.268800001,-10.802483286052173,8,10495262.72,-11.765311207967512
550,1182,projection_zx,6994137.088,-12.100201476370296,5105997.4144,-10.826940324474108,8,10734359.3472,-11.781835351023451
550,604,projection_xy,233608498.3808,-16.117670308807874,206570415.7184,-14.303432362987419,24,263859627.62240002,-15.59122159452505
550,604,projection_yz,279988404.22400004,-16.25062626251688,233480441.0368,-14.591442968822037,24,344014848.0,-15.787850113303657
550,604,projection_zx,266710653.33760002,-16.21233469363103,225389602.40640002,-14.51805807831396,24,321531281.408,-15.73510090811604
550,1202,projection_xy,9365406.5152,-12.523283902959692,7538996.838400001,-10.988955782039973,10,12461844.070400001,-12.098816582808974
550,1202,projection_yz,9405304.832,-12.526722110559716,7562908.467200001,-10.994733416417802,10,12528335.2576,-12.103432189697417
550,1202,projection_zx,9399682.6624,-12.526464878172677,7561116.876800001,-10.993592300324938,10,12515174.809600001,-12.102782979665482
550,1543,projection_xy,2007432.3968,-10.84335309299117,1604505.6,-9.346854075201886,10,2746259.8656,-10.426602321749675
550,1543,projection_yz,2011710.0544,-10.844965636092995,1606890.3936,-9.349861586310709,10,2753877.6064,-10.42891346624777
550,1543,projection_zx,2012510.4128,-10.845226447876502,1607276.4416,-9.350681392360109,10,2755957.7600000002,-10.429345340251794
550,628,projection_xy,388092212.0192,-16.627900631053834,330491468.18560004,-14.975574502085752,18,490038047.5392,-16.142337319224275
550,628,projection_yz,309185635.94240004,-16.436784899589284,277149410.9184,-14.6661021165792,18,368502846.25920004,-15.895548273466153
550,628,projection_zx,376092019.9168,-16.58818736875441,318621404.36480004,-14.996882258422087,18,499750115.7376,-16.108235296179856
550,1095,projection_xy,22243865.3952,-13.415018763861232,17139869.2864,-12.092265555927973,12,34427558.2976,-13.038025645892267
550,1095,projection_yz,21420893.7984,-13.38849956237715,16726297.8048,-12.035408361454333,12,32671068.9792,-12.99709397011618
550,1095,projection_zx,21585090.9696,-13.394429885972992,16817907.3024,-12.04390850711681,12,32927852.134400003,-13.00538470828707
550,1568,projection_xy,3437848.1664,-11.413864822268588,2713600.6144000003,-9.941024988892686,9,4746899.0464,-11.010716730069872
550,1568,projection_yz,3426300.1088,-11.411641007718822,2708048.2816000003,-9.935693747132166,9,4723647.6928,-11.0070635001111
550,1568,projection_zx,3420814.336,-11.410494470605935,2705190.0928,-9.933204377466613,9,4712829.7472,-11.005323758950807
550,854,projection_xy,283069068.08320004,-16.503887095272972,294818571.8784,-14.368658672521882,21,280196992.2048,-15.799731037818274
550,854,projection_yz,235685045.86240003,-16.352996295566328,256565654.32320002,-14.11914655220772,21,222668416.6144,-15.600830068895943
550,854,projection_zx,285377717.8624,-16.50105341334487,294050122.95680004,-14.418152437119645,21,293265499.7504,-15.808550151561297
550,2084,projection_xy,3260061.696,-11.458840052873152,2828368.6912000002,-9.841858584031243,11,4332548.5056,-10.953064547699617
550,2084,projection_yz,3261916.5696,-11.459256566165068,2829453.9264,-9.842743850277248,11,4336082.5344,-10.953682122121071
550,2084,projection_zx,3264608.256,-11.45977715992055,2830810.9312,-9.843949822882411,11,4340901.4784,-10.954577686489591
550,3538,projection_xy,2278944.3584000003,-11.089342578041766,2012505.2928000002,-9.445376666660149,12,3007119.3600000003,-10.564334304466033
550,3538,projection_yz,2279015.8336,-11.089350201724372,2012519.424,-9.4453579586383,12,3007067.5456000003,-10.56436835619493
550,3538,projection_zx,2279028.9408,-11.089306337195291,2012438.1184,-9.445320689523385,12,3006964.3264,-10.564374600522173
550,284,projection_xy,420947165.184,-16.58323399595529,317171092.6848,-15.200317653834798,23,602735902.72,-16.23056897290867
550,284,projection_yz,429773422.592,-16.603724034396414,323213590.528,-15.20645640253467,23,606153421.6192,-16.25309888748299
550,284,projection_zx,301521777.4592,-16.323509871996542,249691609.49760002,-14.698201024315491,23,379559975.3216,-15.868296711495615
550,474,projection_xy,272464556.8512,-15.938637512410223,175168094.208,-15.186112217195323,20,594901257.4208,-15.75827503932914
550,474,projection_yz,220894671.6672,-15.78691169039307,152322716.4672,-14.862086255836005,20,441402209.0752,-15.530463100300564
550,474,projection_zx,252754919.42400002,-15.890628888693273,167591333.0688,-15.036973815291738,20,518548671.69280005,-15.676749042783277
550,1194,projection_xy,33846987.9808,-14.085661174370676,31788092.6208,-12.197321055904705,15,37925247.3856,-13.493800067965035
550,1194,projection_yz,32680945.2544,-14.058399045006391,30999851.827200003,-12.149303285230932,15,36284514.304000005,-13.455736523631439
550,1194,projection_zx,32550902.169600002,-14.054947935322952,30901472.460800003,-12.142716957235848,15,36065070.2848,-13.451407574568469
550,154,projection_xy,654270214.9632,-17.475833703390812,721661408.0512,-15.17934751006922,19,591206232.8832,-16.709392874750343
550,154,projection_yz,713000117.8624,-17.55922860841259,779276255.232,-15.29766455864052,19,659273809.9200001,-16.802724004107176
550,154,projection_zx,715949867.008,-17.54867204351988,771736102.5024,-15.310604338781047,19,667178028.2368001,-16.807206531872794
550,1825,projection_xy,3224700.5184,-11.458009693733905,2826206.4128,-9.826428038737458,11,4271409.561600001,-10.941223468555593
550,1825,projection_yz,3224430.7968,-11.45800457968621,2826193.1008,-9.826451360233506,11,4271501.312,-10.941132651206038
550,1825,projection_zx,3224493.0560000003,-11.457912365339292,2825953.0752000003,-9.82642762227762,11,4271407.9232,-10.941153615034748
550,833,projection_xy,84241442.40640001,-14.970968593312465,71843492.6592,-13.266310987824,15,101513638.7072,-14.483814485892806
550,833,projection_yz,83875594.24000001,-14.96754309731355,71617183.744,-13.260167578501576,15,100940867.1744,-14.479089025170301
550,833,projection_zx,83272145.3056,-14.965868679099893,71506821.12,-13.242361402554288,15,99298928.23040001,-14.471249383375737
550,11061,projection_xy,1701807.104,-10.793008619628498,1531804.8768,-9.081439988697081,16,2150680.9856000002,-10.247275830593544
550,11061,projection_yz,1701824.2048000002,-10.793018635711434,1531819.0080000001,-9.081448053082331,16,2150696.96,-10.247286740681039
550,11061,projection_zx,1701803.1104000001,-10.79298568390214,1531772.5184000002,-9.08144888019538,16,2150698.5984,-10.247273282713008
550,1071,projection_xy,9229914.9312,-12.602116944156192,8106749.9520000005,-10.91460539346452,12,11637030.0928,-12.082994245771532
550,1071,projection_yz,9205282.4064,-12.600302931633026,8093216.768,-10.910861984650321,12,11596976.9472,-12.080092791622034
550,1071,projection_zx,9170501.632000001,-12.597782445774952,8074450.5344,-10.905371843701083,12,11538483.6096,-12.075982731228217
550,1537,projection_xy,2533884.3136,-11.135783885090328,2100455.8336,-9.563333423364536,12,3352226.6112,-10.67946695739455
550,1537,projection_yz,2533756.3136,-11.135807068654097,2100500.6848,-9.563361348636647,12,3352312.832,-10.679412109687517
550,1537,projection_zx,2533544.96,-11.13588815430312,2100657.5616,-9.56324632639421,12,3351957.7088,-10.679321539088585
550,2215,projection_xy,12739020.3904,-12.946750531057448,11135256.1664,-11.357592342227495,11,17499955.2,-12.432840081889802
550,2215,projection_yz,12753719.296,-12.947489607863597,11142838.6816,-11.359851296221446,11,17536403.0464,-12.434092135293644
550,2215,projection_zx,12732102.2464,-12.946254630070088,11130171.392,-11.35664322818895,11,17484664.0128,-12.432250294018859
550,990,projection_xy,40505222.7584,-13.896097738415571,26695563.673600003,-13.042830741374175,18,82628961.8944,-13.68877756229068
550,990,projection_yz,41112882.3808,-13.906196403889231,26945023.180800002,-13.059542536477089,18,83910636.3392,-13.704944814438951
550,990,projection_zx,40755026.3296,-13.900755212807036,26810325.4016,-13.036452897638547,18,82145004.74880001,-13.69545294511911
550,1603,projection_xy,16900759.552,-13.17181921862,13700224.614400001,-11.670501442096842,19,23345360.0768,-12.73976555766284
550,1603,projection_yz,16913204.838400003,-13.172235673195408,13705480.6016,-11.671793981406779,19,23373168.64,-12.740564771767241
550,1603,projection_zx,16895344.64,-13.171566970436212,13697042.022400001,-11.670004059913374,19,23334667.8784,-12.739417637913222
550,195,projection_xy,1923108516.6592002,-18.38460008746533,1666633223.3728,-16.69419961247501,23,2386051674.9312,-17.880009477960463
550,195,projection_yz,1406871273.4720001,-18.1348353564644,1324140724.224,-16.22237424945355,23,1545075477.7088,-17.540635904961547
550,195,projection_zx,968775906.0992,-17.793425174488803,966874418.3808,-15.733348635471447,23,984780531.3024,-17.135558322916232
550,949,projection_xy,116215971.84,-15.36740706266111,103505356.3904,-13.605318965784907,19,138716328.7552,-14.83316454572329
550,949,projection_yz,114894962.68800001,-15.359245090138574,102730176.9216,-13.589672425597083,19,136731623.424,-14.820752471094918
550,949,projection_zx,113829858.5088,-15.349477481308847,101810130.12480001,-13.581357289222204,19,135688460.6976,-14.810640490049542
550,353,projection_xy,648766291.968,-17.368004802864114,653434290.176,-15.377078683366072,19,709302471.8848001,-16.70022069274036
550,353,projection_yz,497650919.0144,-17.15435506741506,536712891.5968,-15.00023668797877,19,501296503.1936,-16.412312026049797
550,353,projection_zx,789411948.1344,-17.53462850737469,761818303.6928,-15.652775929590998,19,914345584.2304001,-16.913259238419485
550,1294,projection_xy,4242778.112000001,-11.727668767540562,3622993.1008,-10.110555382681184,10,5549094.9120000005,-11.239125799276435
550,1294,projection_yz,4228000.972800001,-11.724953858113482,3613945.0368000004,-10.105704686050974,10,5524358.758400001,-11.235337696400217
550,1294,projection_zx,4221931.9296,-11.723784442866302,3610054.656,-10.10355736784603,10,5513443.737600001,-11.233778067196136
550,8685,projection_xy,2922484.5312,-11.374018399392698,2615817.0112,-9.702354714255105,18,3810148.352,-10.834380552764967
550,8685,projection_yz,2922607.8208000003,-11.374065151398868,2615929.6512,-9.702400934083016,18,3810310.5536,-10.834426355285904
550,8685,projection_zx,2922459.9552,-11.37406498139522,2615929.2416000003,-9.702427311183758,18,3810403.1232000003,-10.834371422463375
550,2323,projection_xy,10742978.969600001,-12.813230518256463,9846734.028800001,-11.069310375197599,12,13419123.5072,-12.247811813899423
550,2323,projection_yz,10743773.593600001,-12.813211368566494,9846560.3584,-11.0694681791759,12,13421074.022400001,-12.24789211938475
550,2323,projection_zx,10743636.7872,-12.813182191738582,9846295.7568,-11.069324956955317,12,13419303.7312,-12.24787829401828
550,1235,projection_xy,7645433.856000001,-12.331545293383927,6318560.051200001,-10.768659078902665,10,10173341.696,-11.878505338471717
550,1235,projection_yz,7569086.054400001,-12.323992707615583,6274759.4752,-10.754083778369065,10,10037683.8144,-11.867608607107696
550,1235,projection_zx,7621457.5104,-12.329251703280272,6305226.3424,-10.764047349885562,10,10130221.4656,-11.875095081956124
550,163,projection_xy,560042134.7328,-17.160147336780902,539583840.256,-15.308408448814149,16,665830031.36,-16.540551755879683
550,163,projection_yz,794578386.944,-17.5011087253193,738658143.4368,-15.72114560744047,16,973774153.3184,-16.9203418694594
550,163,projection_zx,621555115.6224,-17.30979910920042,619326472.192,-15.412237751931947,16,732647548.5184001,-16.653699113012856
550,1072,projection_xy,49811524.812800005,-14.33904021608418,40143578.7264,-12.759686020973827,17,63661139.558400005,-13.9133245910128
550,1072,projection_yz,49833728.409600005,-14.338221984102246,40113337.1392,-12.762808771790624,17,63844502.7328,-13.913808452482188
550,1072,projection_zx,50568930.918400005,-14.348436009533883,40492482.56,-12.785435579006183,17,65188986.88,-13.929709430692624
550,78,projection_xy,411026115.7888,-16.997425765917818,464483516.416,-14.979091415480145,16,491627950.8992,-16.20467354241911
550,78,projection_yz,2053727531.8272002,-18.647198663370695,2122655255.7568002,-16.642947779280234,16,2276035919.872,-17.951357063010605
550,78,projection_zx,1806919584.9728,-18.517482981320086,1883619563.9296,-16.49718023732872,16,1990087147.52,-17.812347062946763
550,324,projection_xy,354961247.4368,-16.880672579289886,417127700.88960004,-14.407547505764192,15,290414972.1088,-16.04545235486996
550,324,projection_yz,364448527.1552,-16.87560346210622,415184741.9904,-14.486040322260969,15,312187944.96000004,-16.074090498637737
550,324,projection_zx,447460042.3424,-17.07681345785263,499718448.74240005,-14.70663060719584,15,382518322.7904,-16.29688564848736
550,226,projection_xy,992105988.0960001,-17.771479629359376,947527562.0352,-15.880544596873207,24,1127762991.5136,-17.161395177327044
550,226,projection_yz,2093924902.5024002,-18.390758155080896,1676112874.7008002,-16.912523408572884,24,2917489914.6752,-17.972402754706565
550,226,projection_zx,1578725539.8400002,-18.165600556943502,1362197951.2832,-16.50471524548658,24,2003946386.2272,-17.665766587063956
550,211,projection_xy,1201265547.6736,-18.04023211767906,1213648286.5152001,-16.030223912934687,17,1294462772.8384001,-17.369097554189224
550,211,projection_yz,436929455.7184,-17.077779114583528,500163097.3952,-14.759391895577252,17,401565836.9024,-16.271028309443572
550,211,projection_zx,680109801.472,-17.55257588641833,774515929.9072,-15.22281718547407,17,615356615.8848001,-16.75144758442662
550,5718,projection_xy,4003060.5312,-11.704946321161513,3547958.4768000003,-10.060723226583548,12,5300163.7888,-11.175980393054035
550,5718,projection_yz,4003139.9936,-11.704911976189146,3547846.2464,-10.06072331048992,12,5300164.1984,-11.176001945150896
550,5718,projection_zx,4003190.784,-11.704930026237081,3547905.2288,-10.060710388831723,12,5300101.12,-11.176015720493853
550,859,projection_xy,7244045.5168,-11.953449329960494,4460460.8512,-10.919689690340427,5,11691651.8912,-11.819952926176066
550,859,projection_yz,7224061.9520000005,-11.95153126164253,4452587.9296,-10.916457886341213,5,11656902.2464,-11.816953654343488
550,859,projection_zx,7187096.3712,-11.947565645860438,4436354.6624,-10.908763795861809,5,11574587.392,-11.811383670789349
550,2325,projection_xy,4220429.5168,-11.75462752148515,3714077.9008000004,-10.117635107045942,10,5585396.9408,-11.23339162934956
550,2325,projection_yz,4220223.488,-11.754585851740684,3713935.3600000003,-10.117593782713392,10,5585184.3584,-11.233338625647763
550,2325,projection_zx,4220398.796800001,-11.75456980606778,3713880.4736,-10.117593304966245,10,5585181.9008,-11.233383726377253
550,1233,projection_xy,23898446.2336,-13.60342524961556,20387787.571200002,-11.91568734145308,12,29260041.4208,-13.115924165120434
550,1233,projection_yz,24110086.553600002,-13.612052105496867,20550426.624,-11.924784936461727,12,29506247.0656,-13.12549692367107
550,1233,projection_zx,24373949.235200003,-13.618606090278272,20674853.2736,-11.943194010217766,12,30010802.176000003,-13.137314755676103
550,876,projection_xy,30880838.4512,-13.660454028262352,21487288.32,-12.315629142849826,11,42291360.563200004,-13.394222708578459
550,876,projection_yz,31208171.110400002,-13.66773017293436,21631770.624,-12.331488084470617,11,42913628.160000004,-13.405670796228028
550,876,projection_zx,29734610.5344,-13.632967520433299,20950143.7952,-12.259507171470439,11,40160847.462400004,-13.353155636147543
550,1046,projection_xy,33352361.5744,-13.948706464041765,28020932.608000003,-12.326646200085868,12,42722679.1936,-13.477816475872745
550,1046,projection_yz,33451858.329600003,-13.944930120081816,27923641.139200002,-12.364766679518553,12,44249327.2064,-13.481050622141018
550,1046,projection_zx,32485333.401600003,-13.921835702208734,27335956.8896,-12.325558247392838,12,42679890.7392,-13.449218320875842
550,616,projection_xy,55668827.7504,-14.156455637570902,33929874.6368,-13.604204159481085,13,138573971.456,-14.034030190554356
550,616,projection_yz,54001467.392000005,-14.131961958504265,33173002.649600003,-13.565070639083004,13,133668247.9616,-14.001013902871767
550,616,projection_zx,57667144.908800006,-14.180624188157966,34693624.6272,-13.66760606784218,13,146906978.7136,-14.07232112523056
550,641,projection_xy,348465817.1904,-16.742916146582324,367423101.3376,-14.599748695910211,21,346656604.16,-16.025400455843375
550,641,projection_yz,358918258.688,-16.7699924052163,376701163.9296,-14.631877946637427,21,357068203.62240005,-16.057488880200232
550,641,projection_zx,409833675.1616,-16.862826635233972,410327528.2432,-14.87709973104122,21,447548280.01280004,-16.20151910146354
550,572,projection_xy,390081884.9792,-16.509681603756697,296396206.8992,-15.133784678525558,20,566909678.3872,-16.147889456423904
550,572,projection_yz,397285025.38240004,-16.5284576417709,301566473.0112,-15.121620605896226,20,560593738.1376001,-16.16775548942953
550,572,projection_zx,423419366.60480005,-16.57151588023239,313766340.1984,-15.26889438412341,20,642033595.1872001,-16.236926795387305
550,903,projection_xy,92714244.5056,-14.78719707598164,60656707.1744,-13.970385084764477,14,194157438.56640002,-14.587866159388389
550,903,projection_yz,96240284.46720001,-14.817684873122785,62384105.062400006,-14.015334407502735,14,202364236.5952,-14.628392245055172
550,903,projection_zx,92897207.9104,-14.799518197948602,61348970.496,-13.923018070438225,14,185869113.7536,-14.590006652924666
550,795,projection_xy,174900104.3968,-15.483889288517789,115227387.49440001,-14.413969028604427,8,292137703.8336,-15.27697517176617
550,795,projection_yz,179005423.616,-15.500586084923446,117013086.208,-14.446841026242808,8,301117787.3408,-15.30216547424885
550,795,projection_zx,166132056.064,-15.445922928309765,111267715.4816,-14.336997042687248,8,272144033.38240004,-15.22113359991958
550,1915,projection_xy,5397760.0,-12.013399408618943,4713676.3904,-10.36116216577792,10,6989801.8816,-11.50053392665683
550,1915,projection_yz,5394033.0496000005,-12.012891140928746,4711470.2848000005,-10.360006397663678,10,6982365.184,-11.499784007690652
550,1915,projection_zx,5403854.848,-12.014278548057936,4717494.6816,-10.362849047786721,10,7000670.208000001,-11.501759187496345
550,589,projection_xy,241885301.9648,-16.252483569053005,233880184.4224,-14.316714300818315,19,267107277.2096,-15.629023698710443
550,589,projection_yz,234736399.1552,-16.221033196020656,227202590.3104,-14.288753212596365,19,260316253.38880002,-15.596451095604538
550,589,projection_zx,243943892.58240002,-16.244996359955763,232272900.91520002,-14.378191870296675,19,282668066.4064,-15.63822487379887
550,382,projection_xy,716274977.9968001,-17.350936559856997,643242341.1712,-15.544367797509437,23,827460209.8688,-16.807699449976255
550,382,projection_yz,662704645.7344,-17.312154109020348,620671270.9120001,-15.385500378368324,23,714825688.6784,-16.723300037801657
550,382,projection_zx,711682267.5456,-17.353212922736084,644592382.7712001,-15.507733715038817,23,800006445.4656,-16.800715362427937
550,1600,projection_xy,1380895.7440000002,-10.537869182857778,1211009.8432,-8.898577559393967,13,1817318.4000000001,-10.020402227737902
550,1600,projection_yz,1380973.056,-10.537872120683263,1211013.12,-8.898666141111821,13,1817466.6752000002,-10.020463012984097
550,1600,projection_zx,1379853.5168,-10.537277783640628,1210350.3872,-8.897511442697335,13,1815534.7968000001,-10.019582461977606
550,475,projection_xy,457067724.8,-16.845074192629156,403672976.5888,-15.173155370046175,21,587844078.7968,-16.319951388182062
550,475,projection_yz,408932869.73440003,-16.761499833682073,373766121.06240004,-14.991425522923098,21,497244753.10080004,-16.19913005060046
550,475,projection_zx,345709740.032,-16.617623413790213,327377905.2544,-14.81106778204261,21,421140601.24160004,-16.016779038836944
550,12,projection_xy,7570109707.0592,-20.118492336057358,8229945029.4272,-17.992056743519942,20,7885381278.1056,-19.367755433500903
550,12,projection_yz,9758091037.9008,-20.3212445184029,9919683310.387201,-18.38982857441072,20,11374476813.926401,-19.643412163840473
550,12,projection_zx,5658559014.5024,-19.76920091466559,5965960393.5232,-17.764224593925377,20,6392781157.171201,-19.051764624027783
550,587,projection_xy,434571155.86560005,-16.757229385809595,372298901.0944,-15.10635868693138,21,552768739.7376,-16.265152242926504
550,587,projection_yz,372827855.2576,-16.646909168059146,336328497.5616,-14.89260116486263,21,453983915.2128,-16.09877088133964
550,587,projection_zx,385313538.04800004,-16.654400703633748,338657175.1424,-14.959710491582314,21,482930012.9792,-16.134535670704395
550,4805,projection_xy,3991561.8304000003,-11.69670479650153,3521128.8576,-10.059811956625214,13,5295717.171200001,-11.172857152502926
550,4805,projection_yz,3991351.296,-11.696701386404039,3521117.7984,-10.059760645568623,13,5295466.9056,-11.172799883980309
550,4805,projection_zx,3991440.5888,-11.696673094811798,3521026.048,-10.059756362539353,13,5295446.016,-11.172824173333504
550,851,projection_xy,164681010.3808,-15.86356779987599,163465881.1904,-13.829191455422084,22,170481234.7392,-15.211608807239719
550,851,projection_yz,158464593.1008,-15.83306406948738,158937225.6256,-13.777007462998377,22,162481150.3616,-15.169830599527709
550,851,projection_zx,161100752.4864,-15.848049697860267,161146129.6128,-13.796772956745222,22,165466157.8752,-15.187743922431162
550,3380,projection_xy,4009494.5280000004,-11.69077375828949,3501946.4704,-10.081035067351504,11,5400252.0064,-11.177724062761607
550,3380,projection_yz,4009410.9696000004,-11.690753185466294,3501880.1152000003,-10.081064960446856,11,5400400.6912,-11.177701435638708
550,3380,projection_zx,4009305.2928000004,-11.690782393679369,3501974.3232,-10.081024279283035,11,5400198.3488,-11.177672818307949
550,1442,projection_xy,3519849.6768,-11.529694171193443,3019101.1840000004,-9.882782597083196,9,4498969.3952,-11.0363102908471
550,1442,projection_yz,3525732.352,-11.530834568000786,3022273.9456,-9.885304658305582,9,4509432.2176,-11.038123351827318
550,1442,projection_zx,3518536.4992,-11.529420229857566,3018339.5328,-9.882274494429229,9,4496864.4608000005,-11.035905151247059
550,480,projection_xy,409377544.6016,-16.78279905276508,381170797.7728,-14.988961325870363,20,496117481.472,-16.200310042060252
550,480,projection_yz,531950678.8352,-17.024007277509895,475995570.176,-15.262988370032293,20,638550645.1456001,-16.48467841860095
550,480,projection_zx,640991258.2144,-17.175804158337414,547421264.2816,-15.534310467463616,20,819830718.464,-16.68713026671773
550,389,projection_xy,875574434.2016001,-17.448316924748596,703601521.4592,-15.967938831933246,24,1222293585.92,-17.025732680414507
550,389,projection_yz,825306592.0512,-17.38921366575731,666324015.5136,-15.9107749962802,24,1159604784.3328001,-16.961538285013845
550,389,projection_zx,633171555.1232,-17.194827150268516,557097051.7504001,-15.46634978567451,24,770087216.7424,-16.67380349048166
550,535,projection_xy,439801348.096,-16.805403137113643,389189625.44640005,-15.007806608867362,21,504803832.6272,-16.27814139060738
550,535,projection_yz,448053064.49920005,-16.815791232635917,392931180.544,-15.028672013964968,21,514598843.1872,-16.298323630165264
550,535,projection_zx,471951264.9728,-16.844151775925333,403330170.88,-15.137188884832053,21,568689950.72,-16.3547428861713
