lum_V,mag_U,lum_U,pixel,mag_V,sim,lum_J,mag_J,FOV,view
4729204.326400001,-10.390793722033923,4923993.7024,550,-11.876970195543446,14240,6395777.4336,-12.444733355852634,11,projection_xy
4729074.483200001,-10.390735647014058,4923730.3296,550,-11.876940385582031,14240,6395734.425600001,-12.444726054863793,11,projection_yz
4729168.6912,-10.39077511668922,4923909.3248000005,550,-11.876962014342151,14240,6395768.832,-12.444731895658794,11,projection_zx
108065882.112,-13.528598430431195,88601152.7168,1750,-15.2742215071024,3659,186973106.9952,-16.1094478622838,35,projection_xy
108573622.272,-13.537881715986114,89361960.1408,1750,-15.279310817893307,3659,187203492.24960002,-16.110784865420065,35,projection_yz
108296247.70560001,-13.533422787277335,88995718.75840001,1750,-15.27653352316571,3659,187061842.7392,-16.109963020622843,35,projection_zx
412331828.8384,-15.511804457560356,550454951.936,900,-16.728117150703078,904,555746590.72,-17.29219201789661,18,projection_xy
434867299.94240004,-15.626961460775028,612046733.312,900,-16.785891879772084,904,563034246.3488001,-17.306337028638033,18,projection_yz
425324052.48,-15.567700067776478,579535477.1456001,900,-16.76179985793703,904,560460306.8416001,-17.30136215057866,18,projection_zx
7301146.2144,-10.884376978315206,7758018.150400001,600,-12.348477614517687,2884,9624231.936,-12.888415201485955,12,projection_xy
7301535.3344,-10.884462960314469,7758632.5504,600,-12.348535478091673,2884,9624399.872000001,-12.888434146644979,12,projection_yz
7299831.3984,-10.884030229802487,7755540.8896,600,-12.348282073729184,2884,9623772.3648,-12.888363354750801,12,projection_zx
907828474.6752,-15.624958410168922,610918622.8224,1000,-17.58500950142678,231,3496864645.1200004,-19.289197055454867,20,projection_xy
1293636075.52,-16.062005420317913,913696935.1168001,1000,-17.969530295501908,231,4609873123.7376,-19.5892224314682,20,projection_yz
1012117956.1984,-15.695442870307122,651894246.6048,1000,-17.703077824591507,231,3931550987.0592003,-19.4164097806714,20,projection_zx
84841883.2384,-13.428200885215823,80775630.02880001,1200,-15.011525750005227,1269,133183622.3488,-15.741127056814456,24,projection_xy
85006083.68640001,-13.433371209671492,81161204.5312,1200,-15.013625020664733,1269,133241896.96000001,-15.741602017744409,24,projection_yz
84939911.9872,-13.432438165190714,81091487.3344,1200,-15.012779516622135,1269,133208132.8128,-15.741326852023725,24,projection_zx
141953361.5104,-13.720828544740193,105762429.33760001,1550,-15.57036420311158,1492,265314500.608,-16.48940246685124,31,projection_xy
139890012.9792,-13.695609198071285,103334104.2688,1550,-15.554466776171587,1492,264154880.40960002,-16.484646597328158,31,projection_yz
141190299.648,-13.711769622969822,104883663.6672,1550,-15.56451214982662,1492,264878974.56640002,-16.487618716126338,31,projection_zx
2141392050.5856001,-16.245566247078603,1081998101.7088,1300,-18.51674046531541,131,9264790555.8528,-20.347089014759113,26,projection_xy
2482957084.2624,-16.426704355312953,1278444096.7168,1300,-18.677423033049628,131,10640812513.6896,-20.497436977966007,26,projection_yz
1836918086.0416,-16.10740699804144,952714552.9344001,1300,-18.350224475449732,131,7481325518.848001,-20.11494637919357,26,projection_zx
622400477.5936,-14.96486730030821,332618897.8176,900,-17.175174793084647,388,2287919431.6800003,-18.828601817137177,18,projection_xy
618836892.0576,-14.962820525816007,331992452.3008,900,-17.168940490830504,388,2241515539.6608,-18.80635438506848,18,projection_yz
736522561.1264,-15.144394006787397,392425845.55520004,900,-17.357965136679248,388,2724003105.9968,-19.018018996094252,18,projection_zx
174068334.592,-13.62199272130998,96559962.52160001,900,-15.791799435508231,7274,480855929.6512,-17.13503743974036,18,projection_xy
186564005.0688,-13.72823267931349,106486136.832,900,-15.867069641024507,7274,492500313.7024,-17.161016278653506,18,projection_yz
184094215.37280002,-13.701819217158793,103926831.5136,900,-15.85260035568233,7274,491631568.4864,-17.159099404714564,18,projection_zx
10329038.028800001,-11.250426568221325,10868525.4656,1200,-12.725149690963203,3209,14007291.084800001,-13.295885384489178,24,projection_xy
10329931.776,-11.250590718541638,10870168.7808,1200,-12.725243633081586,3209,14007612.2112,-13.295910275423488,24,projection_yz
10328491.6224,-11.250324923328805,10867508.0192,1200,-12.725092253968445,3209,14007092.8384,-13.295870017862196,24,projection_zx
2103233.5360000003,-9.577991762278629,2329145.9584,200,-10.997218744917255,9224,2650378.24,-11.488269643165442,4,projection_xy
2103380.7872,-9.578129895605445,2329442.304,200,-10.997294756620164,9224,2650426.5728,-11.488289442676155,4,projection_yz
2103205.0688,-9.577964267162766,2329086.9760000003,200,-10.997204049412293,9224,2650369.6384,-11.488266119485857,4,projection_zx
163098211.1232,-15.20168527885544,413689131.8272,550,-15.72112299420732,874,143508032.7168,-15.822190527360476,11,projection_xy
163361757.5936,-15.20475829308597,414861675.7248,550,-15.722875993252408,874,143562729.0624,-15.82260426370225,11,projection_yz
163499330.7648,-15.20619093457628,415409451.8272,550,-15.723789948366157,874,143599180.1856,-15.822879901264894,11,projection_zx
2334720.6144000003,-9.689407716162446,2580851.9168000002,600,-11.110587294820682,7368,2973169.8688000003,-11.613049307131899,12,projection_xy
2334672.4864000003,-9.689370237167292,2580762.8288000003,600,-11.110564913191663,7368,2973152.4608,-11.613042950094794,12,projection_yz
2334644.6336000003,-9.689348438444014,2580711.0144,600,-11.110551960208351,7368,2973142.4256,-11.613039285432958,12,projection_zx
1356676674.3552,-16.511731903736234,1382587931.0336,1000,-18.02119089535703,436,2702340154.9824,-19.009350036524356,20,projection_xy
1294618591.232,-16.476587894074058,1338551723.6224,1000,-17.97035459841553,436,2640674868.4288,-18.984287330601873,20,projection_yz
1221309392.4864001,-16.29902761520148,1136608883.5072,1000,-17.90706424263984,436,2606856824.4224,-18.97029294801018,20,projection_zx
5767599.718400001,-10.977194357635277,8450409.2672,800,-12.092487779884209,3179,6140823.552,-12.400566546788074,16,projection_xy
5766919.3728,-10.97695835365434,8448572.6208,800,-12.092359698974256,3179,6140633.4976,-12.400532943455485,16,projection_yz
5768393.523200001,-10.977545426525857,8453142.1184,800,-12.092637201367765,3179,6140973.875200001,-12.400593124549452,16,projection_zx
588041473.2288,-15.593875162737941,593676782.7968,1050,-17.113519892398003,1009,1024427923.8656,-17.956203519901614,21,projection_xy
592488798.6176001,-15.60373759454352,599094093.4144,1050,-17.121700360357035,1009,1026744437.9648,-17.958655897227327,21,projection_yz
592575253.7088001,-15.60505932489108,599823849.8816,1050,-17.12185877782415,1009,1026874041.9584,-17.958792938990143,21,projection_zx
15459891.6096,-11.873288642605107,19289255.116800003,700,-13.163016111808673,1916,18701505.3312,-13.609691413496542,14,projection_xy
15453682.073600002,-11.872754645199677,19279770.4192,700,-13.162579933306006,1916,18699314.790400002,-13.609564231822475,14,projection_yz
15446864.691200001,-11.871707842583291,19261190.9632,700,-13.162100855762827,1916,18697376.5632,-13.609451686922391,14,projection_zx
50217743.155200005,-12.690915678123496,40960596.3776,1300,-14.44214297776887,4661,86452155.18720001,-15.271939560949132,26,projection_xy
50256887.808000006,-12.692363237438673,41015243.5712,1300,-14.442988977769279,4661,86471023.0016,-15.272176492394582,26,projection_yz
50236827.238400005,-12.69164321440951,40988052.6848,1300,-14.442555508134248,4661,86461107.4048,-15.272051984329782,26,projection_zx
6716877.619200001,-10.76348483674354,6940550.758400001,900,-12.257918588928096,12208,9172825.7024,-12.836257853330459,18,projection_xy
6716750.2336,-10.763454849110769,6940359.0656,900,-12.257897997743136,12208,9172769.9968,-12.83625125974934,18,projection_yz
6716721.9712000005,-10.763449082163358,6940322.2016,900,-12.257893429227945,12208,9172754.432,-12.836249417418045,18,projection_zx
816896435.8144001,-16.1206516092189,964407643.3408,1050,-17.470417503004022,512,1568294410.6496,-18.418568986620944,21,projection_xy
946177205.8624,-16.33217000786411,1171839149.6704001,1050,-17.629931203375055,512,1653530846.8224,-18.476030752856378,21,projection_yz
741896984.9856,-15.872555495361368,767400712.6016,1050,-17.365859015359842,512,1518436719.0016,-18.38349174341629,21,projection_zx
7298509.209600001,-10.907882921248671,7927808.819200001,700,-12.348085400930248,3600,9402918.5024,-12.863156679947128,14,projection_xy
7298985.984,-10.908009578396896,7928733.696,700,-12.348156324225087,3600,9403076.608000001,-12.863174935931255,14,projection_yz
7298427.289600001,-10.907857116829263,7927620.4032000005,700,-12.348073214330693,3600,9402894.7456,-12.863153936793452,14,projection_zx
55896637.440000005,-13.106142007930476,60042228.5312,700,-14.558464207319957,1090,78673281.024,-15.16956815637188,14,projection_xy
55612434.0224,-13.097759425140332,59580448.768,700,-14.552929758792946,1090,78551082.5984,-15.167880437261474,14,projection_yz
55795731.6608,-13.10507123489355,59983042.9696,700,-14.556502442367975,1090,78616920.06400001,-15.16879006419573,14,projection_zx
104204697.60000001,-14.183829161944818,162006210.96960002,950,-15.234718244044373,1133,133390703.00160001,-15.742813903490184,19,projection_xy
104153140.4288,-14.188926162110125,162768538.82880002,950,-15.234180923355517,1133,133336124.6208,-15.74236957079679,19,projection_yz
103041938.2272,-14.166652734891382,159463427.2768,950,-15.222535048017335,1133,132931767.50080001,-15.739071948249602,19,projection_zx
434610870.68160003,-15.494432654603774,541717744.8448,950,-16.78525146222076,751,600107437.2608,-17.375572522761395,19,projection_xy
422359675.69920003,-15.432665915096962,511760033.38240004,950,-16.754206119355963,751,595659010.8672,-17.367494289962313,19,projection_yz
416688478.6176,-15.413020847454984,502583630.2336,950,-16.73952873109295,751,593185000.6528001,-17.362975402181828,19,projection_zx
3455910.7072,-10.109980736353837,3801826.5088,600,-11.536406281948206,6871,4400072.2944,-12.03864953030698,12,projection_xy
3455928.3200000003,-10.1099938374422,3801872.384,600,-11.536411815310473,6871,4400076.3904,-12.038650541011606,12,projection_yz
3455854.1824000003,-10.109952779038448,3801728.6144000003,600,-11.53638852352534,6871,4400052.6336,-12.038644678911677,12,projection_zx
2308575540.0192003,-17.791092822636244,4491972916.0192,1050,-18.598360224699764,399,2707621622.5792003,-19.011469934091686,21,projection_xy
2212104031.4368,-17.71041147434451,4170273993.5232,1050,-18.552013868083183,399,2675809504.4608,-18.99863798003924,21,projection_yz
2274013845.9136,-17.752188094933995,4333863593.5744,1050,-18.581982761681367,399,2699170938.88,-19.008075973397155,21,projection_zx
11074825.4208,-11.053673926801196,9067124.3264,1300,-12.80084222225339,6272,19477789.0816,-13.653849146737084,26,projection_xy
11074320.7936,-11.05359456544393,9066461.593600001,1300,-12.800792749283577,6272,19477530.2144,-13.65383471679548,26,projection_yz
11075157.196800001,-11.053703649030265,9067372.544,1300,-12.800874747896533,6272,19478013.542400002,-13.653861658619817,26,projection_zx
53949500.6208,-13.005566577585803,54730149.0688,850,-14.519968572564252,1350,78350509.67040001,-15.165104564753143,17,projection_xy
53961886.9248,-13.005219589772192,54712660.787200004,850,-14.520217818896096,1350,78362791.11680001,-15.165274740621605,17,projection_yz
54043718.4512,-13.008317811202453,54869010.0224,850,-14.521863056985264,1350,78393665.12640001,-15.165702423554041,17,projection_zx
586011744.6656001,-15.287100112612364,447548437.2992,1500,-17.10976580025149,705,1107846863.2576,-18.04119933094819,30,projection_xy
603311466.0864,-15.335366523215054,467893066.1376,1500,-17.14135394817719,705,1117952199.8848,-18.051058087207718,30,projection_yz
592667108.9664,-15.306260565240873,455516618.75200003,1500,-17.122027065057402,705,1111666091.6224,-18.044935897201192,30,projection_zx
716719207.2192,-16.39518509293926,1241863998.6688,1100,-17.328372607997967,517,872661804.6464001,-17.782114919593905,22,projection_xy
737039142.0928,-16.465822886683707,1325345642.9056,1100,-17.358726381599855,517,878671088.8448,-17.78956584231551,22,projection_yz
760530757.2224001,-16.529363703889878,1405223750.8608,1100,-17.39279195597208,517,886184712.6016,-17.79881063457854,22,projection_zx
14760666.726400001,-11.526505202099269,14015289.753600001,950,-13.112764936579495,14442,23019726.4384,-13.835250395649805,19,projection_xy
14765278.8224,-11.527137351114451,14023452.262400001,950,-13.113104131111943,14442,23021474.6112,-13.835332845909953,19,projection_yz
14762147.84,-11.526712829157976,14017970.176,950,-13.112873875966464,14442,23020262.1952,-13.835275664576749,19,projection_zx
216105916.8256,-14.741550682583838,270782300.16,950,-16.02666664429661,900,307324675.6864,-16.64899357997876,19,projection_xy
215651477.09440002,-14.763260229801748,276251148.288,950,-16.02438109292821,900,306792077.7216,-16.64711035163584,19,projection_yz
218730528.768,-14.786087822876649,282120814.592,950,-16.03977350709317,900,308059622.6048,-16.651586947601174,19,projection_zx
1915820.8512000002,-9.489339763279178,2146524.7744,550,-10.895887239188166,8968,2426969.2928,-11.392660703652373,11,projection_xy
1915637.1456000002,-9.489159708708874,2146168.832,550,-10.895783124346632,8968,2426905.3952,-11.392632117855591,11,projection_yz
1915891.0976,-9.489409270029736,2146662.1952,550,-10.895927048579246,8968,2426993.0496,-11.392671331513098,11,projection_zx
40626441.4208,-13.238593500233915,67832433.8688,450,-14.212021957428508,1272,43511486.8736,-14.526509810620123,9,projection_xy
40505281.7408,-13.2339801631339,67544822.5792,450,-14.208779143303598,1272,43475068.5184,-14.525600687850737,9,projection_yz
40365142.835200004,-13.224825153798754,66977674.0352,450,-14.205016234017464,1272,43435632.2304,-14.524615368247222,9,projection_zx
280596604.5184,-14.06597845686412,145342083.8912,400,-16.31020602838584,227,1030511552.1024001,-17.962632161530692,8,projection_xy
253428944.07680002,-13.960109701367518,131838994.0224,400,-16.19964053519835,227,930607634.8416001,-17.851916528068813,8,projection_yz
265968890.67520002,-14.0119910708367,138291799.65440002,400,-16.25207710475242,227,972513240.6784,-17.899738807293645,8,projection_zx
305298957.9264,-15.448856585038737,519448664.47360003,1200,-16.401813304821445,893,420211929.90720004,-16.98867094489711,24,projection_xy
309455486.976,-15.493937929081788,541470962.4832001,1200,-16.416495469004243,893,421204616.8064,-16.99123280705852,24,projection_yz
300635232.6656,-15.393252784145478,493515859.55840003,1200,-16.38509968992533,893,418910516.0192,-16.985303156762356,24,projection_zx
4212766.72,-10.310269603156204,4572017.0496000005,700,-11.751418527343738,8546,5444053.4016,-12.269805941542451,14,projection_xy
4212841.267200001,-10.310301507064594,4572151.3984,700,-11.751437739866827,8546,5444077.9776,-12.26981084285233,14,projection_yz
4213396.6848,-10.31051994583768,4573071.36,700,-11.751580873018632,8546,5444309.8112,-12.269857077453437,14,projection_zx
3074852.4544,-9.924425971150384,3204574.6176,1000,-11.409560702898695,17588,4225932.4928,-11.994806387825626,20,projection_xy
3074872.9344,-9.924421252761412,3204560.6912000002,1000,-11.409567934401267,17588,4225955.0208,-11.994812175755289,20,projection_yz
3074930.0736000002,-9.924473362067062,3204714.4960000003,1000,-11.409588110038783,17588,4225961.984,-11.99481396474549,20,projection_zx
